id,src,dst,ttype
998,519,6655,TRANSFER
999,520,4995,TRANSFER
1000,520,3174,TRANSFER
1001,521,2111,TRANSFER
1002,521,2362,TRANSFER
1003,522,8284,TRANSFER
1004,522,7163,TRANSFER
1005,523,7294,TRANSFER
1006,523,9969,TRANSFER
1007,524,8780,TRANSFER
1008,524,4221,TRANSFER
1009,525,9650,TRANSFER
1010,525,9339,TRANSFER
1011,526,9254,TRANSFER
1012,526,5758,TRANSFER
1013,527,2968,TRANSFER
1014,527,8788,TRANSFER
1015,528,6897,TRANSFER
1016,528,8955,TRANSFER
1017,529,7569,TRANSFER
1018,529,9481,TRANSFER
1019,530,2904,TRANSFER
1020,530,7636,TRANSFER
1021,531,6180,TRANSFER
1022,531,9778,TRANSFER
1023,532,9105,TRANSFER
1024,532,8574,TRANSFER
1025,533,3483,TRANSFER
1026,533,7624,TRANSFER
1027,534,8962,TRANSFER
1028,534,9618,TRANSFER
1029,535,3003,TRANSFER
1030,535,6232,TRANSFER
1031,536,9458,TRANSFER
1032,536,8779,TRANSFER
1033,537,9521,TRANSFER
1034,537,7988,TRANSFER
1035,538,9526,TRANSFER
1036,538,7538,TRANSFER
1037,539,2570,TRANSFER
1038,539,9939,TRANSFER
1039,540,8489,TRANSFER
1040,540,5259,TRANSFER
1041,541,6782,TRANSFER
1042,541,6922,TRANSFER
1043,542,7414,TRANSFER
1044,542,6861,TRANSFER
1045,543,9951,TRANSFER
1046,543,9871,TRANSFER
1047,544,9997,TRANSFER
1048,544,8653,TRANSFER
1049,545,6170,TRANSFER
1050,545,5693,TRANSFER
1051,546,5767,TRANSFER
1052,546,9587,TRANSFER
1053,547,7092,TRANSFER
1054,547,3412,TRANSFER
1055,548,8454,TRANSFER
1056,548,9905,TRANSFER
1057,549,9943,TRANSFER
1058,549,7716,TRANSFER
1059,550,6340,TRANSFER
1060,550,7542,TRANSFER
1061,551,8932,TRANSFER
1062,551,9256,TRANSFER
1063,552,3868,TRANSFER
1064,552,5063,TRANSFER
1065,553,6367,TRANSFER
1066,553,2373,TRANSFER
1067,554,8787,TRANSFER
1068,554,7176,TRANSFER
1069,555,7229,TRANSFER
1070,555,8988,TRANSFER
1071,556,9958,TRANSFER
1072,556,4238,TRANSFER
1073,557,4348,TRANSFER
1074,557,8987,TRANSFER
1075,558,3440,TRANSFER
1076,558,9768,TRANSFER
1077,559,2470,TRANSFER
1078,559,5509,TRANSFER
1079,560,4417,TRANSFER
1080,560,7041,TRANSFER
1081,561,2581,TRANSFER
1082,561,2948,TRANSFER
1083,562,8866,TRANSFER
1084,562,7342,TRANSFER
1085,563,9283,TRANSFER
1086,563,3340,TRANSFER
1087,564,8595,TRANSFER
1088,564,7680,TRANSFER
1089,565,6253,TRANSFER
1090,565,7205,TRANSFER
1091,566,9995,TRANSFER
1092,566,7843,TRANSFER
1093,567,7523,TRANSFER
1094,567,5189,TRANSFER
1095,568,9955,TRANSFER
1096,568,9850,TRANSFER
1097,569,8107,TRANSFER
1098,569,8329,TRANSFER
1099,570,6382,TRANSFER
1100,570,7048,TRANSFER
1101,571,6089,TRANSFER
1102,571,5668,TRANSFER
1103,572,9109,TRANSFER
1104,572,4540,TRANSFER
1105,573,6525,TRANSFER
1106,573,9264,TRANSFER
1107,574,7520,TRANSFER
1108,574,9126,TRANSFER
1109,575,8838,TRANSFER
1110,575,4717,TRANSFER
1111,576,4829,TRANSFER
1112,576,8545,TRANSFER
1113,577,6826,TRANSFER
1114,577,9208,TRANSFER
1115,578,5871,TRANSFER
1116,578,5438,TRANSFER
1117,579,9793,TRANSFER
1118,579,7459,TRANSFER
1119,580,8176,TRANSFER
1120,580,9751,TRANSFER
1121,581,9967,TRANSFER
1122,581,7848,TRANSFER
1123,582,8784,TRANSFER
1124,582,3406,TRANSFER
1125,583,6810,TRANSFER
1126,583,9031,TRANSFER
1127,584,8671,TRANSFER
1128,584,8572,TRANSFER
1129,585,5009,TRANSFER
1130,585,5945,TRANSFER
1131,586,9620,TRANSFER
1132,586,9251,TRANSFER
1133,587,2378,TRANSFER
1134,587,7325,TRANSFER
1135,588,8105,TRANSFER
1136,588,4416,TRANSFER
1137,589,8238,TRANSFER
1138,589,5091,TRANSFER
1139,590,9913,TRANSFER
1140,590,9659,TRANSFER
1141,591,8647,TRANSFER
1142,591,8842,TRANSFER
1143,592,8354,TRANSFER
1144,592,9869,TRANSFER
1145,593,8769,TRANSFER
1146,593,4620,TRANSFER
1147,594,8698,TRANSFER
1148,594,9305,TRANSFER
1149,595,7979,TRANSFER
1150,595,6385,TRANSFER
1151,596,3724,TRANSFER
1152,596,7530,TRANSFER
1153,597,2234,TRANSFER
1154,597,7486,TRANSFER
1155,598,4438,TRANSFER
1156,598,8406,TRANSFER
1157,599,8802,TRANSFER
1158,599,9670,TRANSFER
1159,600,5035,TRANSFER
1160,600,9047,TRANSFER
1161,601,7965,TRANSFER
1162,601,7768,TRANSFER
1163,602,9050,TRANSFER
1164,602,9897,TRANSFER
1165,603,9998,TRANSFER
1166,603,9878,TRANSFER
1167,604,4115,TRANSFER
1168,604,9054,TRANSFER
1169,605,8429,TRANSFER
1170,605,9996,TRANSFER
1171,606,9138,TRANSFER
1172,606,7208,TRANSFER
1173,607,7828,TRANSFER
1174,607,6292,TRANSFER
1175,608,7522,TRANSFER
1176,608,4666,TRANSFER
1177,609,9883,TRANSFER
1178,609,9063,TRANSFER
1179,610,8609,TRANSFER
1180,610,7617,TRANSFER
1181,611,6846,TRANSFER
1182,611,9287,TRANSFER
1183,612,9999,TRANSFER
1184,612,6136,TRANSFER
1185,613,7183,TRANSFER
1186,613,8581,TRANSFER
1187,614,3538,TRANSFER
1188,614,8746,TRANSFER
1189,615,8298,TRANSFER
1190,615,5240,TRANSFER
1191,616,7487,TRANSFER
1192,616,9079,TRANSFER
1193,617,3331,TRANSFER
1194,617,3105,TRANSFER
1195,618,9066,TRANSFER
1196,618,9163,TRANSFER
1197,619,9543,TRANSFER
1198,619,9454,TRANSFER
1199,620,9185,TRANSFER
1200,620,8033,TRANSFER
1201,621,3192,TRANSFER
1202,621,6138,TRANSFER
1203,622,5683,TRANSFER
1204,622,3847,TRANSFER
1205,623,6363,TRANSFER
1206,623,3096,TRANSFER
1207,624,5884,TRANSFER
1208,624,2100,TRANSFER
1209,625,6434,TRANSFER
1210,625,6263,TRANSFER
1211,626,4905,TRANSFER
1212,626,7667,TRANSFER
1213,627,8299,TRANSFER
1214,627,8333,TRANSFER
1215,628,9388,TRANSFER
1216,628,9076,TRANSFER
1217,629,9186,TRANSFER
1218,629,9643,TRANSFER
1219,630,6517,TRANSFER
1220,630,9258,TRANSFER
1221,631,9574,TRANSFER
1222,631,7190,TRANSFER
1223,632,6146,TRANSFER
1224,632,6691,TRANSFER
1225,633,2469,TRANSFER
1226,633,7948,TRANSFER
1227,634,9722,TRANSFER
1228,634,9569,TRANSFER
1229,635,4045,TRANSFER
1230,635,8681,TRANSFER
1231,636,9043,TRANSFER
1232,636,8436,TRANSFER
1233,637,6045,TRANSFER
1234,637,9983,TRANSFER
1235,638,8614,TRANSFER
1236,638,9998,TRANSFER
1237,639,9586,TRANSFER
1238,639,2333,TRANSFER
1239,640,6953,TRANSFER
1240,640,5436,TRANSFER
1241,641,7894,TRANSFER
1242,641,9980,TRANSFER
1243,642,8637,TRANSFER
1244,642,7822,TRANSFER
1245,643,6320,TRANSFER
1246,643,9828,TRANSFER
1247,644,7900,TRANSFER
1248,644,8964,TRANSFER
1249,645,8269,TRANSFER
1250,645,7207,TRANSFER
1251,646,6254,TRANSFER
1252,646,8278,TRANSFER
1253,647,9130,TRANSFER
1254,647,8642,TRANSFER
1255,648,8912,TRANSFER
1256,648,5841,TRANSFER
1257,649,5988,TRANSFER
1258,649,9022,TRANSFER
1259,650,9356,TRANSFER
1260,650,6057,TRANSFER
1261,651,9488,TRANSFER
1262,651,8154,TRANSFER
1263,652,8152,TRANSFER
1264,652,6873,TRANSFER
1265,653,8095,TRANSFER
1266,653,8136,TRANSFER
1267,654,2268,TRANSFER
1268,654,8512,TRANSFER
1269,655,6466,TRANSFER
1270,655,5721,TRANSFER
1271,656,9741,TRANSFER
1272,656,8535,TRANSFER
1273,657,7863,TRANSFER
1274,657,6991,TRANSFER
1275,658,4215,TRANSFER
1276,658,6841,TRANSFER
1277,659,9271,TRANSFER
1278,659,6292,TRANSFER
1279,660,9998,TRANSFER
1280,660,8739,TRANSFER
1281,661,8205,TRANSFER
1282,661,7013,TRANSFER
1283,662,9305,TRANSFER
1284,662,6738,TRANSFER
1285,663,9988,TRANSFER
1286,663,6925,TRANSFER
1287,664,9902,TRANSFER
1288,664,9336,TRANSFER
1289,665,6367,TRANSFER
1290,665,9712,TRANSFER
1291,666,7557,TRANSFER
1292,666,6743,TRANSFER
1293,667,4678,TRANSFER
1294,667,9498,TRANSFER
1295,668,6112,TRANSFER
1296,668,6894,TRANSFER
1297,669,9981,TRANSFER
1298,669,9960,TRANSFER
1299,670,9509,TRANSFER
1300,670,9576,TRANSFER
1301,671,7572,TRANSFER
1302,671,9987,TRANSFER
1303,672,9849,TRANSFER
1304,672,2959,TRANSFER
1305,673,5498,TRANSFER
1306,673,6570,TRANSFER
1307,674,7452,TRANSFER
1308,674,5319,TRANSFER
1309,675,8855,TRANSFER
1310,675,8311,TRANSFER
1311,676,8426,TRANSFER
1312,676,9615,TRANSFER
1313,677,9072,TRANSFER
1314,677,7097,TRANSFER
1315,678,9402,TRANSFER
1316,678,2103,TRANSFER
1317,679,5780,TRANSFER
1318,679,9802,TRANSFER
1319,680,9810,TRANSFER
1320,680,2814,TRANSFER
1321,681,9678,TRANSFER
1322,681,9183,TRANSFER
1323,682,8664,TRANSFER
1324,682,8318,TRANSFER
1325,683,8268,TRANSFER
1326,683,9809,TRANSFER
1327,684,6602,TRANSFER
1328,684,8747,TRANSFER
1329,685,5915,TRANSFER
1330,685,7066,TRANSFER
1331,686,9821,TRANSFER
1332,686,9228,TRANSFER
1333,687,6715,TRANSFER
1334,687,3889,TRANSFER
1335,688,9376,TRANSFER
1336,688,9873,TRANSFER
1337,689,6277,TRANSFER
1338,689,6319,TRANSFER
1339,690,8064,TRANSFER
1340,690,2447,TRANSFER
1341,691,7423,TRANSFER
1342,691,8769,TRANSFER
1343,692,9908,TRANSFER
1344,692,6120,TRANSFER
1345,693,8414,TRANSFER
1346,693,9565,TRANSFER
1347,694,5060,TRANSFER
1348,694,5981,TRANSFER
1349,695,8949,TRANSFER
1350,695,8733,TRANSFER
1351,696,9520,TRANSFER
1352,696,2936,TRANSFER
1353,697,4900,TRANSFER
1354,697,3209,TRANSFER
1355,698,9192,TRANSFER
1356,698,7065,TRANSFER
1357,699,6342,TRANSFER
1358,699,8635,TRANSFER
1359,700,6538,TRANSFER
1360,700,9839,TRANSFER
1361,701,7529,TRANSFER
1362,701,9851,TRANSFER
1363,702,9801,TRANSFER
1364,702,7069,TRANSFER
1365,703,8915,TRANSFER
1366,703,8684,TRANSFER
1367,704,7847,TRANSFER
1368,704,5499,TRANSFER
1369,705,7860,TRANSFER
1370,705,4820,TRANSFER
1371,706,2881,TRANSFER
1372,706,8374,TRANSFER
1373,707,8813,TRANSFER
1374,707,7061,TRANSFER
1375,708,8935,TRANSFER
1376,708,8956,TRANSFER
1377,709,9182,TRANSFER
1378,709,7101,TRANSFER
1379,710,6445,TRANSFER
1380,710,7739,TRANSFER
1381,711,8136,TRANSFER
1382,711,9932,TRANSFER
1383,712,9024,TRANSFER
1384,712,7827,TRANSFER
1385,713,8790,TRANSFER
1386,713,9675,TRANSFER
1387,714,8889,TRANSFER
1388,714,8023,TRANSFER
1389,715,5346,TRANSFER
1390,715,4487,TRANSFER
1391,716,5097,TRANSFER
1392,716,8618,TRANSFER
1393,717,7370,TRANSFER
1394,717,7952,TRANSFER
1395,718,6483,TRANSFER
1396,718,2371,TRANSFER
1397,719,9994,TRANSFER
1398,719,9967,TRANSFER
1399,720,7000,TRANSFER
1400,720,4154,TRANSFER
1401,721,9665,TRANSFER
1402,721,6402,TRANSFER
1403,722,6275,TRANSFER
1404,722,9430,TRANSFER
1405,723,9427,TRANSFER
1406,723,7996,TRANSFER
1407,724,5506,TRANSFER
1408,724,7198,TRANSFER
1409,725,8129,TRANSFER
1410,725,7020,TRANSFER
1411,726,9485,TRANSFER
1412,726,9423,TRANSFER
1413,727,7304,TRANSFER
1414,727,8963,TRANSFER
1415,728,3307,TRANSFER
1416,728,8807,TRANSFER
1417,729,6523,TRANSFER
1418,729,8772,TRANSFER
1419,730,3833,TRANSFER
1420,730,9844,TRANSFER
1421,731,9990,TRANSFER
1422,731,9161,TRANSFER
1423,732,8545,TRANSFER
1424,732,6401,TRANSFER
1425,733,9806,TRANSFER
1426,733,8850,TRANSFER
1427,734,8883,TRANSFER
1428,734,9397,TRANSFER
1429,735,8437,TRANSFER
1430,735,6909,TRANSFER
1431,736,2392,TRANSFER
1432,736,6407,TRANSFER
1433,737,3544,TRANSFER
1434,737,9805,TRANSFER
1435,738,6425,TRANSFER
1436,738,9081,TRANSFER
1437,739,6421,TRANSFER
1438,739,7962,TRANSFER
1439,740,7132,TRANSFER
1440,740,8799,TRANSFER
1441,741,4641,TRANSFER
1442,741,9623,TRANSFER
1443,742,9074,TRANSFER
1444,742,5542,TRANSFER
1445,743,5295,TRANSFER
1446,743,9941,TRANSFER
1447,744,7199,TRANSFER
1448,744,5587,TRANSFER
1449,745,9256,TRANSFER
1450,745,9330,TRANSFER
1451,746,4687,TRANSFER
1452,746,2804,TRANSFER
1453,747,5526,TRANSFER
1454,747,7677,TRANSFER
1455,748,7158,TRANSFER
1456,748,3351,TRANSFER
1457,749,7701,TRANSFER
1458,749,8391,TRANSFER
1459,750,2385,TRANSFER
1460,750,9986,TRANSFER
1461,751,9322,TRANSFER
1462,751,6383,TRANSFER
1463,752,8407,TRANSFER
1464,752,7039,TRANSFER
1465,753,5445,TRANSFER
1466,753,5772,TRANSFER
1467,754,9993,TRANSFER
1468,754,4366,TRANSFER
1469,755,8465,TRANSFER
1470,755,9168,TRANSFER
1471,756,4882,TRANSFER
1472,756,8789,TRANSFER
1473,757,9300,TRANSFER
1474,757,9810,TRANSFER
1475,758,3927,TRANSFER
1476,758,7645,TRANSFER
1477,759,3461,TRANSFER
1478,759,7213,TRANSFER
1479,760,9666,TRANSFER
1480,760,7415,TRANSFER
1481,761,9967,TRANSFER
1482,761,7998,TRANSFER
1483,762,8759,TRANSFER
1484,762,5975,TRANSFER
1485,763,6120,TRANSFER
1486,763,6253,TRANSFER
1487,764,3670,TRANSFER
1488,764,8975,TRANSFER
1489,765,6364,TRANSFER
1490,765,9806,TRANSFER
1491,766,7428,TRANSFER
1492,766,7261,TRANSFER
1493,767,3553,TRANSFER
1494,767,9861,TRANSFER
1495,768,7608,TRANSFER
1496,768,4550,TRANSFER
1497,769,9007,TRANSFER
1498,769,9988,TRANSFER
1499,770,9932,TRANSFER
1500,770,6038,TRANSFER
1501,771,9478,TRANSFER
1502,771,6453,TRANSFER
1503,772,3570,TRANSFER
1504,772,3191,TRANSFER
1505,773,3973,TRANSFER
1506,773,9990,TRANSFER
1507,774,6684,TRANSFER
1508,774,9818,TRANSFER
1509,775,9648,TRANSFER
1510,775,9650,TRANSFER
1511,776,4789,TRANSFER
1512,776,9576,TRANSFER
1513,777,6071,TRANSFER
1514,777,9563,TRANSFER
1515,778,7067,TRANSFER
1516,778,8076,TRANSFER
1517,779,4775,TRANSFER
1518,779,3993,TRANSFER
1519,780,8068,TRANSFER
1520,780,4288,TRANSFER
1521,781,2145,TRANSFER
1522,781,5046,TRANSFER
1523,782,3169,TRANSFER
1524,782,9947,TRANSFER
1525,783,4498,TRANSFER
1526,783,8427,TRANSFER
1527,784,7268,TRANSFER
1528,784,4106,TRANSFER
1529,785,8504,TRANSFER
1530,785,9960,TRANSFER
1531,786,9200,TRANSFER
1532,786,6915,TRANSFER
1533,787,7723,TRANSFER
1534,787,9900,TRANSFER
1535,788,9547,TRANSFER
1536,788,2891,TRANSFER
1537,789,9151,TRANSFER
1538,789,4378,TRANSFER
1539,790,9103,TRANSFER
1540,790,9678,TRANSFER
1541,791,5343,TRANSFER
1542,791,9934,TRANSFER
1543,792,4314,TRANSFER
1544,792,2791,TRANSFER
1545,793,3594,TRANSFER
1546,793,2320,TRANSFER
1547,794,4629,TRANSFER
1548,794,9866,TRANSFER
1549,795,8355,TRANSFER
1550,795,7552,TRANSFER
1551,796,3397,TRANSFER
1552,796,6010,TRANSFER
1553,797,7625,TRANSFER
1554,797,3809,TRANSFER
1555,798,9798,TRANSFER
1556,798,6482,TRANSFER
1557,799,2664,TRANSFER
1558,799,7507,TRANSFER
1559,800,9908,TRANSFER
1560,800,6857,TRANSFER
1561,801,2733,TRANSFER
1562,801,2507,TRANSFER
1563,802,6649,TRANSFER
1564,802,7412,TRANSFER
1565,803,8072,TRANSFER
1566,803,7994,TRANSFER
1567,804,9441,TRANSFER
1568,804,9162,TRANSFER
1569,805,9668,TRANSFER
1570,805,2405,TRANSFER
1571,806,6946,TRANSFER
1572,806,7076,TRANSFER
1573,807,9242,TRANSFER
1574,807,2643,TRANSFER
1575,808,6832,TRANSFER
1576,808,5306,TRANSFER
1577,809,6851,TRANSFER
1578,809,8718,TRANSFER
1579,810,6816,TRANSFER
1580,810,7815,TRANSFER
1581,811,7483,TRANSFER
1582,811,6081,TRANSFER
1583,812,8255,TRANSFER
1584,812,9501,TRANSFER
1585,813,9280,TRANSFER
1586,813,9521,TRANSFER
1587,814,6296,TRANSFER
1588,814,9868,TRANSFER
1589,815,6103,TRANSFER
1590,815,9966,TRANSFER
1591,816,9435,TRANSFER
1592,816,3107,TRANSFER
1593,817,9640,TRANSFER
1594,817,6569,TRANSFER
1595,818,8911,TRANSFER
1596,818,6604,TRANSFER
1597,819,3633,TRANSFER
1598,819,9566,TRANSFER
1599,820,2665,TRANSFER
1600,820,5451,TRANSFER
1601,821,9980,TRANSFER
1602,821,9999,TRANSFER
1603,822,9925,TRANSFER
1604,822,7458,TRANSFER
1605,823,7758,TRANSFER
1606,823,9086,TRANSFER
1607,824,6875,TRANSFER
1608,824,9313,TRANSFER
1609,825,7271,TRANSFER
1610,825,5590,TRANSFER
1611,826,8335,TRANSFER
1612,826,5550,TRANSFER
1613,827,5768,TRANSFER
1614,827,8983,TRANSFER
1615,828,9783,TRANSFER
1616,828,8343,TRANSFER
1617,829,9206,TRANSFER
1618,829,8853,TRANSFER
1619,830,8322,TRANSFER
1620,830,3427,TRANSFER
1621,831,3127,TRANSFER
1622,831,5914,TRANSFER
1623,832,9989,TRANSFER
1624,832,6989,TRANSFER
1625,833,9382,TRANSFER
1626,833,5487,TRANSFER
1627,834,8979,TRANSFER
1628,834,3300,TRANSFER
1629,835,3961,TRANSFER
1630,835,3857,TRANSFER
1631,836,2418,TRANSFER
1632,836,8098,TRANSFER
1633,837,7548,TRANSFER
1634,837,6066,TRANSFER
1635,838,5847,TRANSFER
1636,838,4062,TRANSFER
1637,839,3628,TRANSFER
1638,839,6777,TRANSFER
1639,840,3395,TRANSFER
1640,840,8522,TRANSFER
1641,841,7057,TRANSFER
1642,841,6779,TRANSFER
1643,842,9859,TRANSFER
1644,842,8348,TRANSFER
1645,843,8829,TRANSFER
1646,843,9761,TRANSFER
1647,844,8847,TRANSFER
1648,844,9381,TRANSFER
1649,845,5687,TRANSFER
1650,845,6683,TRANSFER
1651,846,9716,TRANSFER
1652,846,8598,TRANSFER
1653,847,7634,TRANSFER
1654,847,2149,TRANSFER
1655,848,9785,TRANSFER
1656,848,2313,TRANSFER
1657,849,6335,TRANSFER
1658,849,9999,TRANSFER
1659,850,6930,TRANSFER
1660,850,9114,TRANSFER
1661,851,4482,TRANSFER
1662,851,4793,TRANSFER
1663,852,7881,TRANSFER
1664,852,4437,TRANSFER
1665,853,9611,TRANSFER
1666,853,6413,TRANSFER
1667,854,9452,TRANSFER
1668,854,6618,TRANSFER
1669,855,6450,TRANSFER
1670,855,6154,TRANSFER
1671,856,8893,TRANSFER
1672,856,2204,TRANSFER
1673,857,6582,TRANSFER
1674,857,8454,TRANSFER
1675,858,2838,TRANSFER
1676,858,8669,TRANSFER
1677,859,7836,TRANSFER
1678,859,9959,TRANSFER
1679,860,8991,TRANSFER
1680,860,9343,TRANSFER
1681,861,9989,TRANSFER
1682,861,9492,TRANSFER
1683,862,7751,TRANSFER
1684,862,3452,TRANSFER
1685,863,9839,TRANSFER
1686,863,8099,TRANSFER
1687,864,3884,TRANSFER
1688,864,3799,TRANSFER
1689,865,8192,TRANSFER
1690,865,3190,TRANSFER
1691,866,9991,TRANSFER
1692,866,9981,TRANSFER
1693,867,9415,TRANSFER
1694,867,9554,TRANSFER
1695,868,4067,TRANSFER
1696,868,5646,TRANSFER
1697,869,8381,TRANSFER
1698,869,9741,TRANSFER
1699,870,7303,TRANSFER
1700,870,6646,TRANSFER
1701,871,9761,TRANSFER
1702,871,9095,TRANSFER
1703,872,8845,TRANSFER
1704,872,2874,TRANSFER
1705,873,5199,TRANSFER
1706,873,6366,TRANSFER
1707,874,8804,TRANSFER
1708,874,9135,TRANSFER
1709,875,7431,TRANSFER
1710,875,9923,TRANSFER
1711,876,7231,TRANSFER
1712,876,9098,TRANSFER
1713,877,4098,TRANSFER
1714,877,8086,TRANSFER
1715,878,9914,TRANSFER
1716,878,2237,TRANSFER
1717,879,9881,TRANSFER
1718,879,3694,TRANSFER
1719,880,3335,TRANSFER
1720,880,9168,TRANSFER
1721,881,8786,TRANSFER
1722,881,4689,TRANSFER
1723,882,3756,TRANSFER
1724,882,6286,TRANSFER
1725,883,5843,TRANSFER
1726,883,9991,TRANSFER
1727,884,4431,TRANSFER
1728,884,2144,TRANSFER
1729,885,2214,TRANSFER
1730,885,8981,TRANSFER
1731,886,4173,TRANSFER
1732,886,5377,TRANSFER
1733,887,8988,TRANSFER
1734,887,4262,TRANSFER
1735,888,7840,TRANSFER
1736,888,9941,TRANSFER
1737,889,6269,TRANSFER
1738,889,9763,TRANSFER
1739,890,6106,TRANSFER
1740,890,9934,TRANSFER
1741,891,9871,TRANSFER
1742,891,5661,TRANSFER
1743,892,6937,TRANSFER
1744,892,9628,TRANSFER
1745,893,6505,TRANSFER
1746,893,5625,TRANSFER
1747,894,9568,TRANSFER
1748,894,6166,TRANSFER
1749,895,9555,TRANSFER
1750,895,8871,TRANSFER
1751,896,3195,TRANSFER
1752,896,4499,TRANSFER
1753,897,5378,TRANSFER
1754,897,4341,TRANSFER
1755,898,3928,TRANSFER
1756,898,7869,TRANSFER
1757,899,9304,TRANSFER
1758,899,8520,TRANSFER
1759,900,9765,TRANSFER
1760,900,9497,TRANSFER
1761,901,9942,TRANSFER
1762,901,5599,TRANSFER
1763,902,4918,TRANSFER
1764,902,4362,TRANSFER
1765,903,9700,TRANSFER
1766,903,4696,TRANSFER
1767,904,8358,TRANSFER
1768,904,9777,TRANSFER
1769,905,3042,TRANSFER
1770,905,8800,TRANSFER
1771,906,7458,TRANSFER
1772,906,5249,TRANSFER
1773,907,2283,TRANSFER
1774,907,8359,TRANSFER
1775,908,2887,TRANSFER
1776,908,6935,TRANSFER
1777,909,3454,TRANSFER
1778,909,9710,TRANSFER
1779,910,8950,TRANSFER
1780,910,9888,TRANSFER
1781,911,7226,TRANSFER
1782,911,5252,TRANSFER
1783,912,9815,TRANSFER
1784,912,7660,TRANSFER
1785,913,6040,TRANSFER
1786,913,9737,TRANSFER
1787,914,5126,TRANSFER
1788,914,8659,TRANSFER
1789,915,9939,TRANSFER
1790,915,7082,TRANSFER
1791,916,8316,TRANSFER
1792,916,2594,TRANSFER
1793,917,4497,TRANSFER
1794,917,2122,TRANSFER
1795,918,7372,TRANSFER
1796,918,6523,TRANSFER
1797,919,9657,TRANSFER
1798,919,9342,TRANSFER
1799,920,7503,TRANSFER
1800,920,9210,TRANSFER
1801,921,8199,TRANSFER
1802,921,8468,TRANSFER
1803,922,7299,TRANSFER
1804,922,7437,TRANSFER
1805,923,7896,TRANSFER
1806,923,9322,TRANSFER
1807,924,3087,TRANSFER
1808,924,6092,TRANSFER
1809,925,3644,TRANSFER
1810,925,9253,TRANSFER
1811,926,8214,TRANSFER
1812,926,2741,TRANSFER
1813,927,8146,TRANSFER
1814,927,2544,TRANSFER
1815,928,9315,TRANSFER
1816,928,2339,TRANSFER
1817,929,3282,TRANSFER
1818,929,3580,TRANSFER
1819,930,9851,TRANSFER
1820,930,9952,TRANSFER
1821,931,6621,TRANSFER
1822,931,9666,TRANSFER
1823,932,8542,TRANSFER
1824,932,8641,TRANSFER
1825,933,9309,TRANSFER
1826,933,7032,TRANSFER
1827,934,9437,TRANSFER
1828,934,7236,TRANSFER
1829,935,5852,TRANSFER
1830,935,2169,TRANSFER
1831,936,5489,TRANSFER
1832,936,6991,TRANSFER
1833,937,8204,TRANSFER
1834,937,5994,TRANSFER
1835,938,7776,TRANSFER
1836,938,3523,TRANSFER
1837,939,8537,TRANSFER
1838,939,2126,TRANSFER
1839,940,5175,TRANSFER
1840,940,9484,TRANSFER
1841,941,7846,TRANSFER
1842,941,6639,TRANSFER
1843,942,3655,TRANSFER
1844,942,7695,TRANSFER
1845,943,5115,TRANSFER
1846,943,8664,TRANSFER
1847,944,6459,TRANSFER
1848,944,8944,TRANSFER
1849,945,6765,TRANSFER
1850,945,8630,TRANSFER
1851,946,7327,TRANSFER
1852,946,5481,TRANSFER
1853,947,9757,TRANSFER
1854,947,9944,TRANSFER
1855,948,9140,TRANSFER
1856,948,4475,TRANSFER
1857,949,9977,TRANSFER
1858,949,9356,TRANSFER
1859,950,3173,TRANSFER
1860,950,7170,TRANSFER
1861,951,9812,TRANSFER
1862,951,9974,TRANSFER
1863,952,6658,TRANSFER
1864,952,7582,TRANSFER
1865,953,7750,TRANSFER
1866,953,3693,TRANSFER
1867,954,9896,TRANSFER
1868,954,9978,TRANSFER
1869,955,6133,TRANSFER
1870,955,7160,TRANSFER
1871,956,7364,TRANSFER
1872,956,9253,TRANSFER
1873,957,2554,TRANSFER
1874,957,5678,TRANSFER
1875,958,7820,TRANSFER
1876,958,8296,TRANSFER
1877,959,6449,TRANSFER
1878,959,9216,TRANSFER
1879,960,7143,TRANSFER
1880,960,4197,TRANSFER
1881,961,6154,TRANSFER
1882,961,5828,TRANSFER
1883,962,3268,TRANSFER
1884,962,7224,TRANSFER
1885,963,9934,TRANSFER
1886,963,9521,TRANSFER
1887,964,9777,TRANSFER
1888,964,4561,TRANSFER
1889,965,7840,TRANSFER
1890,965,6158,TRANSFER
1891,966,8150,TRANSFER
1892,966,9903,TRANSFER
1893,967,6171,TRANSFER
1894,967,9539,TRANSFER
1895,968,4866,TRANSFER
1896,968,5621,TRANSFER
1897,969,3558,TRANSFER
1898,969,5409,TRANSFER
1899,970,6394,TRANSFER
1900,970,8485,TRANSFER
1901,971,9959,TRANSFER
1902,971,6915,TRANSFER
1903,972,5029,TRANSFER
1904,972,9223,TRANSFER
1905,973,2746,TRANSFER
1906,973,4636,TRANSFER
1907,974,6947,TRANSFER
1908,974,7957,TRANSFER
1909,975,9931,TRANSFER
1910,975,4393,TRANSFER
1911,976,4810,TRANSFER
1912,976,3691,TRANSFER
1913,977,6187,TRANSFER
1914,977,2694,TRANSFER
1915,978,7772,TRANSFER
1916,978,9475,TRANSFER
1917,979,8892,TRANSFER
1918,979,9955,TRANSFER
1919,980,7306,TRANSFER
1920,980,6464,TRANSFER
1921,981,4539,TRANSFER
1922,981,3295,TRANSFER
1923,982,7156,TRANSFER
1924,982,5934,TRANSFER
1925,983,7632,TRANSFER
1926,983,7418,TRANSFER
1927,984,6536,TRANSFER
1928,984,4559,TRANSFER
1929,985,2660,TRANSFER
