modelID,type,accountID,isMain,isSAR,scheduleID,startStep,endStep
742,forward,2215,False,False,2,1,365
743,mutual,7060,False,False,2,1,365
743,mutual,2173,True,False,2,1,365
744,periodical,7060,False,False,2,1,365
744,periodical,2173,True,False,2,1,365
745,single,2174,True,False,2,1,365
745,single,9247,False,False,2,1,365
746,fan_out,9537,False,False,2,1,365
746,fan_out,9642,False,False,2,1,365
746,fan_out,124,True,False,2,1,365
747,fan_in,1635,False,False,2,1,365
747,fan_in,6212,True,False,2,1,365
747,fan_in,1443,False,False,2,1,365
748,forward,2216,False,False,2,1,365
748,forward,1425,True,False,2,1,365
748,forward,4970,False,False,2,1,365
749,mutual,2174,True,False,2,1,365
749,mutual,9247,False,False,2,1,365
750,periodical,2174,True,False,2,1,365
750,periodical,9247,False,False,2,1,365
751,single,8814,False,False,2,1,365
751,single,2175,True,False,2,1,365
752,fan_out,8200,False,False,2,1,365
752,fan_out,8819,False,False,2,1,365
752,fan_out,125,True,False,2,1,365
753,fan_in,6048,False,False,2,1,365
753,fan_in,1698,False,False,2,1,365
753,fan_in,6213,True,False,2,1,365
754,forward,2217,False,False,2,1,365
754,forward,7547,False,False,2,1,365
754,forward,9997,True,False,2,1,365
755,mutual,8814,False,False,2,1,365
755,mutual,2175,True,False,2,1,365
756,periodical,8814,False,False,2,1,365
756,periodical,2175,True,False,2,1,365
757,single,2176,True,False,2,1,365
757,single,8094,False,False,2,1,365
758,fan_out,8900,False,False,2,1,365
758,fan_out,9949,False,False,2,1,365
758,fan_out,126,True,False,2,1,365
759,fan_in,5795,False,False,2,1,365
759,fan_in,3260,False,False,2,1,365
759,fan_in,6214,True,False,2,1,365
760,forward,2218,False,False,2,1,365
760,forward,9587,False,False,2,1,365
760,forward,140,True,False,2,1,365
761,mutual,2176,True,False,2,1,365
761,mutual,8094,False,False,2,1,365
762,periodical,2176,True,False,2,1,365
762,periodical,8094,False,False,2,1,365
763,single,9912,False,False,2,1,365
763,single,2177,True,False,2,1,365
764,fan_out,6355,False,False,2,1,365
764,fan_out,6143,False,False,2,1,365
764,fan_out,127,True,False,2,1,365
765,fan_in,5322,False,False,2,1,365
765,fan_in,1406,False,False,2,1,365
765,fan_in,6215,True,False,2,1,365
766,forward,5970,True,False,2,1,365
766,forward,2219,False,False,2,1,365
766,forward,8838,False,False,2,1,365
767,mutual,9912,False,False,2,1,365
767,mutual,2177,True,False,2,1,365
768,periodical,9912,False,False,2,1,365
768,periodical,2177,True,False,2,1,365
769,single,2178,True,False,2,1,365
769,single,9852,False,False,2,1,365
770,fan_out,128,True,False,2,1,365
770,fan_out,4597,False,False,2,1,365
770,fan_out,3134,False,False,2,1,365
771,fan_in,6216,True,False,2,1,365
771,fan_in,1443,False,False,2,1,365
771,fan_in,2318,False,False,2,1,365
772,forward,5762,False,False,2,1,365
772,forward,2220,False,False,2,1,365
772,forward,6022,True,False,2,1,365
773,mutual,2178,True,False,2,1,365
773,mutual,9852,False,False,2,1,365
774,periodical,2178,True,False,2,1,365
774,periodical,9852,False,False,2,1,365
775,single,2179,True,False,2,1,365
775,single,3013,False,False,2,1,365
776,fan_out,129,True,False,2,1,365
776,fan_out,5370,False,False,2,1,365
776,fan_out,9214,False,False,2,1,365
777,fan_in,6217,True,False,2,1,365
777,fan_in,1941,False,False,2,1,365
777,fan_in,4981,False,False,2,1,365
778,forward,9787,False,False,2,1,365
778,forward,2221,False,False,2,1,365
778,forward,7854,True,False,2,1,365
779,mutual,2179,True,False,2,1,365
779,mutual,3013,False,False,2,1,365
780,periodical,2179,True,False,2,1,365
780,periodical,3013,False,False,2,1,365
781,single,9193,False,False,2,1,365
781,single,2180,True,False,2,1,365
782,fan_out,2761,False,False,2,1,365
782,fan_out,130,True,False,2,1,365
782,fan_out,6507,False,False,2,1,365
783,fan_in,1568,False,False,2,1,365
783,fan_in,6218,True,False,2,1,365
783,fan_in,3116,False,False,2,1,365
784,forward,3026,True,False,2,1,365
784,forward,9973,False,False,2,1,365
784,forward,2222,False,False,2,1,365
785,mutual,9193,False,False,2,1,365
785,mutual,2180,True,False,2,1,365
786,periodical,9193,False,False,2,1,365
786,periodical,2180,True,False,2,1,365
787,single,5400,False,False,2,1,365
787,single,2181,True,False,2,1,365
788,fan_out,9800,False,False,2,1,365
788,fan_out,131,True,False,2,1,365
788,fan_out,7549,False,False,2,1,365
789,fan_in,6219,True,False,2,1,365
789,fan_in,9501,False,False,2,1,365
789,fan_in,6045,False,False,2,1,365
790,forward,5993,False,False,2,1,365
790,forward,3686,True,False,2,1,365
790,forward,2223,False,False,2,1,365
791,mutual,5400,False,False,2,1,365
791,mutual,2181,True,False,2,1,365
792,periodical,5400,False,False,2,1,365
792,periodical,2181,True,False,2,1,365
793,single,2681,False,False,2,1,365
793,single,2182,True,False,2,1,365
794,fan_out,132,True,False,2,1,365
794,fan_out,4628,False,False,2,1,365
794,fan_out,9557,False,False,2,1,365
795,fan_in,6220,True,False,2,1,365
795,fan_in,9966,False,False,2,1,365
795,fan_in,3255,False,False,2,1,365
796,forward,2224,False,False,2,1,365
796,forward,7134,False,False,2,1,365
796,forward,9966,True,False,2,1,365
797,mutual,2681,False,False,2,1,365
797,mutual,2182,True,False,2,1,365
798,periodical,2681,False,False,2,1,365
798,periodical,2182,True,False,2,1,365
799,single,6288,False,False,2,1,365
799,single,2183,True,False,2,1,365
800,fan_out,4603,False,False,2,1,365
800,fan_out,3140,False,False,2,1,365
800,fan_out,133,True,False,2,1,365
801,fan_in,1425,False,False,2,1,365
801,fan_in,6221,True,False,2,1,365
801,fan_in,5103,False,False,2,1,365
802,forward,2225,False,False,2,1,365
802,forward,3564,False,False,2,1,365
802,forward,53,True,False,2,1,365
803,mutual,6288,False,False,2,1,365
803,mutual,2183,True,False,2,1,365
804,periodical,6288,False,False,2,1,365
804,periodical,2183,True,False,2,1,365
805,single,2184,True,False,2,1,365
805,single,7747,False,False,2,1,365
806,fan_out,8370,False,False,2,1,365
806,fan_out,9029,False,False,2,1,365
806,fan_out,134,True,False,2,1,365
807,fan_in,506,False,False,2,1,365
807,fan_in,6222,True,False,2,1,365
807,fan_in,8023,False,False,2,1,365
808,forward,2226,False,False,2,1,365
808,forward,8747,False,False,2,1,365
808,forward,1838,True,False,2,1,365
809,mutual,2184,True,False,2,1,365
809,mutual,7747,False,False,2,1,365
810,periodical,2184,True,False,2,1,365
810,periodical,7747,False,False,2,1,365
811,single,6456,False,False,2,1,365
811,single,2185,True,False,2,1,365
812,fan_out,9291,False,False,2,1,365
812,fan_out,2723,False,False,2,1,365
812,fan_out,135,True,False,2,1,365
813,fan_in,4801,False,False,2,1,365
813,fan_in,4101,False,False,2,1,365
813,fan_in,6223,True,False,2,1,365
814,forward,449,True,False,2,1,365
814,forward,2227,False,False,2,1,365
814,forward,7943,False,False,2,1,365
815,mutual,6456,False,False,2,1,365
815,mutual,2185,True,False,2,1,365
816,periodical,6456,False,False,2,1,365
816,periodical,2185,True,False,2,1,365
817,single,2186,True,False,2,1,365
817,single,9171,False,False,2,1,365
818,fan_out,6368,False,False,2,1,365
818,fan_out,8914,False,False,2,1,365
818,fan_out,136,True,False,2,1,365
819,fan_in,6224,True,False,2,1,365
819,fan_in,5098,False,False,2,1,365
819,fan_in,8390,False,False,2,1,365
820,forward,6759,False,False,2,1,365
820,forward,2228,False,False,2,1,365
820,forward,5327,True,False,2,1,365
821,mutual,2186,True,False,2,1,365
821,mutual,9171,False,False,2,1,365
822,periodical,2186,True,False,2,1,365
822,periodical,9171,False,False,2,1,365
823,single,2187,True,False,2,1,365
823,single,7773,False,False,2,1,365
824,fan_out,137,True,False,2,1,365
824,fan_out,9853,False,False,2,1,365
824,fan_out,3367,False,False,2,1,365
825,fan_in,6225,True,False,2,1,365
825,fan_in,4954,False,False,2,1,365
825,fan_in,45,False,False,2,1,365
826,forward,2229,False,False,2,1,365
826,forward,5974,True,False,2,1,365
826,forward,8206,False,False,2,1,365
827,mutual,2187,True,False,2,1,365
827,mutual,7773,False,False,2,1,365
828,periodical,2187,True,False,2,1,365
828,periodical,7773,False,False,2,1,365
829,single,9560,False,False,2,1,365
829,single,2188,True,False,2,1,365
830,fan_out,7017,False,False,2,1,365
830,fan_out,138,True,False,2,1,365
830,fan_out,7334,False,False,2,1,365
831,fan_in,6226,True,False,2,1,365
831,fan_in,6085,False,False,2,1,365
831,fan_in,2086,False,False,2,1,365
832,forward,5787,True,False,2,1,365
832,forward,9884,False,False,2,1,365
832,forward,2230,False,False,2,1,365
833,mutual,9560,False,False,2,1,365
833,mutual,2188,True,False,2,1,365
834,periodical,9560,False,False,2,1,365
834,periodical,2188,True,False,2,1,365
835,single,4444,False,False,2,1,365
835,single,2189,True,False,2,1,365
836,fan_out,3186,False,False,2,1,365
836,fan_out,9435,False,False,2,1,365
836,fan_out,139,True,False,2,1,365
837,fan_in,1802,False,False,2,1,365
837,fan_in,6227,True,False,2,1,365
837,fan_in,1823,False,False,2,1,365
838,forward,9876,False,False,2,1,365
838,forward,2596,True,False,2,1,365
838,forward,2231,False,False,2,1,365
839,mutual,4444,False,False,2,1,365
839,mutual,2189,True,False,2,1,365
840,periodical,4444,False,False,2,1,365
840,periodical,2189,True,False,2,1,365
841,single,2190,True,False,2,1,365
841,single,6967,False,False,2,1,365
842,fan_out,2218,False,False,2,1,365
842,fan_out,140,True,False,2,1,365
842,fan_out,8989,False,False,2,1,365
843,fan_in,1080,False,False,2,1,365
843,fan_in,6228,True,False,2,1,365
843,fan_in,9743,False,False,2,1,365
844,forward,2232,False,False,2,1,365
844,forward,8019,True,False,2,1,365
844,forward,6727,False,False,2,1,365
845,mutual,2190,True,False,2,1,365
845,mutual,6967,False,False,2,1,365
846,periodical,2190,True,False,2,1,365
846,periodical,6967,False,False,2,1,365
847,single,8885,False,False,2,1,365
847,single,2191,True,False,2,1,365
848,fan_out,4899,False,False,2,1,365
848,fan_out,7397,False,False,2,1,365
848,fan_out,141,True,False,2,1,365
849,fan_in,5388,False,False,2,1,365
849,fan_in,6229,True,False,2,1,365
849,fan_in,1461,False,False,2,1,365
850,forward,2233,False,False,2,1,365
850,forward,355,True,False,2,1,365
850,forward,9022,False,False,2,1,365
851,mutual,8885,False,False,2,1,365
851,mutual,2191,True,False,2,1,365
852,periodical,8885,False,False,2,1,365
852,periodical,2191,True,False,2,1,365
853,single,2192,True,False,2,1,365
853,single,6607,False,False,2,1,365
854,fan_out,9963,False,False,2,1,365
854,fan_out,142,True,False,2,1,365
854,fan_out,7663,False,False,2,1,365
855,fan_in,2448,False,False,2,1,365
855,fan_in,4332,False,False,2,1,365
855,fan_in,6230,True,False,2,1,365
856,forward,2234,False,False,2,1,365
856,forward,9604,False,False,2,1,365
856,forward,597,True,False,2,1,365
857,mutual,2192,True,False,2,1,365
857,mutual,6607,False,False,2,1,365
858,periodical,2192,True,False,2,1,365
858,periodical,6607,False,False,2,1,365
859,single,2193,True,False,2,1,365
859,single,9970,False,False,2,1,365
860,fan_out,7308,False,False,2,1,365
860,fan_out,8815,False,False,2,1,365
860,fan_out,143,True,False,2,1,365
861,fan_in,1488,False,False,2,1,365
861,fan_in,2206,False,False,2,1,365
861,fan_in,6231,True,False,2,1,365
862,forward,9978,True,False,2,1,365
862,forward,2235,False,False,2,1,365
862,forward,9799,False,False,2,1,365
863,mutual,2193,True,False,2,1,365
863,mutual,9970,False,False,2,1,365
864,periodical,2193,True,False,2,1,365
864,periodical,9970,False,False,2,1,365
865,single,8952,False,False,2,1,365
865,single,2194,True,False,2,1,365
866,fan_out,144,True,False,2,1,365
866,fan_out,4249,False,False,2,1,365
866,fan_out,9012,False,False,2,1,365
867,fan_in,6232,True,False,2,1,365
867,fan_in,4924,False,False,2,1,365
867,fan_in,535,False,False,2,1,365
868,forward,1522,True,False,2,1,365
868,forward,2236,False,False,2,1,365
868,forward,9071,False,False,2,1,365
869,mutual,8952,False,False,2,1,365
869,mutual,2194,True,False,2,1,365
870,periodical,8952,False,False,2,1,365
870,periodical,2194,True,False,2,1,365
871,single,2195,True,False,2,1,365
871,single,9916,False,False,2,1,365
872,fan_out,145,True,False,2,1,365
872,fan_out,9363,False,False,2,1,365
872,fan_out,4214,False,False,2,1,365
873,fan_in,6233,True,False,2,1,365
873,fan_in,8322,False,False,2,1,365
873,fan_in,3411,False,False,2,1,365
874,forward,9718,False,False,2,1,365
874,forward,2237,False,False,2,1,365
874,forward,878,True,False,2,1,365
875,mutual,2195,True,False,2,1,365
875,mutual,9916,False,False,2,1,365
876,periodical,2195,True,False,2,1,365
876,periodical,9916,False,False,2,1,365
877,single,2196,True,False,2,1,365
877,single,4110,False,False,2,1,365
878,fan_out,3872,False,False,2,1,365
878,fan_out,6505,False,False,2,1,365
878,fan_out,146,True,False,2,1,365
879,fan_in,5008,False,False,2,1,365
879,fan_in,5841,False,False,2,1,365
879,fan_in,6234,True,False,2,1,365
880,forward,4502,False,False,2,1,365
880,forward,2157,True,False,2,1,365
880,forward,2238,False,False,2,1,365
881,mutual,2196,True,False,2,1,365
881,mutual,4110,False,False,2,1,365
882,periodical,2196,True,False,2,1,365
882,periodical,4110,False,False,2,1,365
883,single,4739,False,False,2,1,365
883,single,2197,True,False,2,1,365
884,fan_out,147,True,False,2,1,365
884,fan_out,9108,False,False,2,1,365
884,fan_out,9935,False,False,2,1,365
885,fan_in,9953,False,False,2,1,365
885,fan_in,6235,True,False,2,1,365
885,fan_in,9797,False,False,2,1,365
886,forward,5570,False,False,2,1,365
886,forward,4221,True,False,2,1,365
886,forward,2239,False,False,2,1,365
887,mutual,4739,False,False,2,1,365
887,mutual,2197,True,False,2,1,365
888,periodical,4739,False,False,2,1,365
888,periodical,2197,True,False,2,1,365
889,single,2198,True,False,2,1,365
889,single,9143,False,False,2,1,365
890,fan_out,9344,False,False,2,1,365
890,fan_out,148,True,False,2,1,365
890,fan_out,4342,False,False,2,1,365
891,fan_in,9476,False,False,2,1,365
891,fan_in,5989,False,False,2,1,365
891,fan_in,6236,True,False,2,1,365
892,forward,2240,False,False,2,1,365
892,forward,8425,False,False,2,1,365
892,forward,3669,True,False,2,1,365
893,mutual,2198,True,False,2,1,365
893,mutual,9143,False,False,2,1,365
894,periodical,2198,True,False,2,1,365
894,periodical,9143,False,False,2,1,365
895,single,7389,False,False,2,1,365
895,single,2199,True,False,2,1,365
896,fan_out,9937,False,False,2,1,365
896,fan_out,149,True,False,2,1,365
896,fan_out,9991,False,False,2,1,365
897,fan_in,8649,False,False,2,1,365
897,fan_in,6237,True,False,2,1,365
897,fan_in,1622,False,False,2,1,365
898,forward,2241,False,False,2,1,365
898,forward,986,True,False,2,1,365
898,forward,8042,False,False,2,1,365
899,mutual,7389,False,False,2,1,365
899,mutual,2199,True,False,2,1,365
900,periodical,7389,False,False,2,1,365
900,periodical,2199,True,False,2,1,365
901,single,2200,True,False,2,1,365
901,single,6669,False,False,2,1,365
902,fan_out,3938,False,False,2,1,365
902,fan_out,9820,False,False,2,1,365
902,fan_out,150,True,False,2,1,365
903,fan_in,3597,False,False,2,1,365
903,fan_in,6238,True,False,2,1,365
903,fan_in,3509,False,False,2,1,365
904,forward,424,True,False,2,1,365
904,forward,2242,False,False,2,1,365
904,forward,9955,False,False,2,1,365
905,mutual,2200,True,False,2,1,365
905,mutual,6669,False,False,2,1,365
906,periodical,2200,True,False,2,1,365
906,periodical,6669,False,False,2,1,365
907,single,2201,True,False,2,1,365
907,single,9991,False,False,2,1,365
908,fan_out,9561,False,False,2,1,365
908,fan_out,4845,False,False,2,1,365
908,fan_out,151,True,False,2,1,365
909,fan_in,4041,False,False,2,1,365
909,fan_in,9317,False,False,2,1,365
909,fan_in,6239,True,False,2,1,365
910,forward,3032,True,False,2,1,365
910,forward,3978,False,False,2,1,365
910,forward,2243,False,False,2,1,365
911,mutual,2201,True,False,2,1,365
911,mutual,9991,False,False,2,1,365
912,periodical,2201,True,False,2,1,365
912,periodical,9991,False,False,2,1,365
913,single,2202,True,False,2,1,365
913,single,9892,False,False,2,1,365
914,fan_out,152,True,False,2,1,365
914,fan_out,9905,False,False,2,1,365
914,fan_out,3854,False,False,2,1,365
915,fan_in,6240,True,False,2,1,365
915,fan_in,8641,False,False,2,1,365
915,fan_in,9901,False,False,2,1,365
916,forward,5817,False,False,2,1,365
916,forward,2244,False,False,2,1,365
916,forward,5559,True,False,2,1,365
917,mutual,2202,True,False,2,1,365
917,mutual,9892,False,False,2,1,365
918,periodical,2202,True,False,2,1,365
918,periodical,9892,False,False,2,1,365
919,single,2203,True,False,2,1,365
919,single,9373,False,False,2,1,365
920,fan_out,153,True,False,2,1,365
920,fan_out,4291,False,False,2,1,365
920,fan_out,8837,False,False,2,1,365
921,fan_in,6241,True,False,2,1,365
921,fan_in,2074,False,False,2,1,365
921,fan_in,1893,False,False,2,1,365
922,forward,8939,False,False,2,1,365
922,forward,2245,False,False,2,1,365
922,forward,2023,True,False,2,1,365
923,mutual,2203,True,False,2,1,365
923,mutual,9373,False,False,2,1,365
924,periodical,2203,True,False,2,1,365
924,periodical,9373,False,False,2,1,365
925,single,4450,False,False,2,1,365
925,single,2204,True,False,2,1,365
926,fan_out,3320,False,False,2,1,365
926,fan_out,154,True,False,2,1,365
926,fan_out,7100,False,False,2,1,365
927,fan_in,8392,False,False,2,1,365
927,fan_in,9162,False,False,2,1,365
927,fan_in,6242,True,False,2,1,365
928,forward,9665,False,False,2,1,365
928,forward,1146,True,False,2,1,365
928,forward,2246,False,False,2,1,365
929,mutual,4450,False,False,2,1,365
929,mutual,2204,True,False,2,1,365
930,periodical,4450,False,False,2,1,365
930,periodical,2204,True,False,2,1,365
931,single,2205,True,False,2,1,365
931,single,9966,False,False,2,1,365
932,fan_out,9451,False,False,2,1,365
932,fan_out,155,True,False,2,1,365
932,fan_out,8709,False,False,2,1,365
933,fan_in,2496,False,False,2,1,365
933,fan_in,6243,True,False,2,1,365
933,fan_in,9204,False,False,2,1,365
934,forward,5530,False,False,2,1,365
934,forward,9503,True,False,2,1,365
934,forward,2247,False,False,2,1,365
935,mutual,2205,True,False,2,1,365
935,mutual,9966,False,False,2,1,365
936,periodical,2205,True,False,2,1,365
936,periodical,9966,False,False,2,1,365
937,single,2206,True,False,2,1,365
937,single,6231,False,False,2,1,365
938,fan_out,2579,False,False,2,1,365
938,fan_out,156,True,False,2,1,365
938,fan_out,7565,False,False,2,1,365
939,fan_in,8401,False,False,2,1,365
939,fan_in,6244,True,False,2,1,365
939,fan_in,6071,False,False,2,1,365
940,forward,2248,False,False,2,1,365
940,forward,9544,False,False,2,1,365
940,forward,9165,True,False,2,1,365
941,mutual,2206,True,False,2,1,365
941,mutual,6231,False,False,2,1,365
942,periodical,2206,True,False,2,1,365
942,periodical,6231,False,False,2,1,365
943,single,2207,True,False,2,1,365
943,single,8991,False,False,2,1,365
944,fan_out,8593,False,False,2,1,365
944,fan_out,3172,False,False,2,1,365
944,fan_out,157,True,False,2,1,365
945,fan_in,6073,False,False,2,1,365
945,fan_in,1786,False,False,2,1,365
945,fan_in,6245,True,False,2,1,365
946,forward,3153,True,False,2,1,365
946,forward,2249,False,False,2,1,365
946,forward,5358,False,False,2,1,365
947,mutual,2207,True,False,2,1,365
947,mutual,8991,False,False,2,1,365
948,periodical,2207,True,False,2,1,365
948,periodical,8991,False,False,2,1,365
949,single,2208,True,False,2,1,365
949,single,2583,False,False,2,1,365
950,fan_out,8833,False,False,2,1,365
950,fan_out,2603,False,False,2,1,365
950,fan_out,158,True,False,2,1,365
951,fan_in,8,False,False,2,1,365
951,fan_in,3978,False,False,2,1,365
951,fan_in,6246,True,False,2,1,365
952,forward,2250,False,False,2,1,365
952,forward,1891,True,False,2,1,365
952,forward,9748,False,False,2,1,365
953,mutual,2208,True,False,2,1,365
953,mutual,2583,False,False,2,1,365
954,periodical,2208,True,False,2,1,365
954,periodical,2583,False,False,2,1,365
955,single,2209,True,False,2,1,365
955,single,2361,False,False,2,1,365
956,fan_out,6912,False,False,2,1,365
956,fan_out,3695,False,False,2,1,365
956,fan_out,159,True,False,2,1,365
957,fan_in,2593,False,False,2,1,365
957,fan_in,5174,False,False,2,1,365
957,fan_in,6247,True,False,2,1,365
958,forward,9249,False,False,2,1,365
958,forward,2251,False,False,2,1,365
958,forward,9899,True,False,2,1,365
959,mutual,2209,True,False,2,1,365
959,mutual,2361,False,False,2,1,365
960,periodical,2209,True,False,2,1,365
960,periodical,2361,False,False,2,1,365
961,single,2210,True,False,2,1,365
961,single,9966,False,False,2,1,365
962,fan_out,160,True,False,2,1,365
962,fan_out,2393,False,False,2,1,365
962,fan_out,9173,False,False,2,1,365
963,fan_in,6248,True,False,2,1,365
963,fan_in,7705,False,False,2,1,365
963,fan_in,8405,False,False,2,1,365
964,forward,8696,False,False,2,1,365
964,forward,2252,False,False,2,1,365
964,forward,1934,True,False,2,1,365
965,mutual,2210,True,False,2,1,365
965,mutual,9966,False,False,2,1,365
966,periodical,2210,True,False,2,1,365
966,periodical,9966,False,False,2,1,365
967,single,2211,True,False,2,1,365
967,single,9271,False,False,2,1,365
968,fan_out,7409,False,False,2,1,365
968,fan_out,161,True,False,2,1,365
968,fan_out,7281,False,False,2,1,365
969,fan_in,6249,True,False,2,1,365
969,fan_in,388,False,False,2,1,365
969,fan_in,5910,False,False,2,1,365
970,forward,5069,True,False,2,1,365
970,forward,7987,False,False,2,1,365
970,forward,2253,False,False,2,1,365
971,mutual,2211,True,False,2,1,365
971,mutual,9271,False,False,2,1,365
972,periodical,2211,True,False,2,1,365
972,periodical,9271,False,False,2,1,365
973,single,2212,True,False,2,1,365
973,single,6293,False,False,2,1,365
974,fan_out,4745,False,False,2,1,365
974,fan_out,162,True,False,2,1,365
974,fan_out,3451,False,False,2,1,365
975,fan_in,8537,False,False,2,1,365
975,fan_in,6250,True,False,2,1,365
975,fan_in,1217,False,False,2,1,365
976,forward,7352,False,False,2,1,365
976,forward,2254,False,False,2,1,365
976,forward,3167,True,False,2,1,365
977,mutual,2212,True,False,2,1,365
977,mutual,6293,False,False,2,1,365
978,periodical,2212,True,False,2,1,365
978,periodical,6293,False,False,2,1,365
979,single,2213,True,False,2,1,365
979,single,6095,False,False,2,1,365
980,fan_out,9800,False,False,2,1,365
980,fan_out,163,True,False,2,1,365
980,fan_out,7390,False,False,2,1,365
981,fan_in,2873,False,False,2,1,365
981,fan_in,6251,True,False,2,1,365
981,fan_in,2749,False,False,2,1,365
982,forward,5864,True,False,2,1,365
982,forward,9049,False,False,2,1,365
982,forward,2255,False,False,2,1,365
983,mutual,2213,True,False,2,1,365
983,mutual,6095,False,False,2,1,365
984,periodical,2213,True,False,2,1,365
984,periodical,6095,False,False,2,1,365
985,single,2214,True,False,2,1,365
985,single,8647,False,False,2,1,365
986,fan_out,6152,False,False,2,1,365
986,fan_out,164,True,False,2,1,365
986,fan_out,9991,False,False,2,1,365
987,fan_in,5635,False,False,2,1,365
987,fan_in,6252,True,False,2,1,365
987,fan_in,8671,False,False,2,1,365
988,forward,2256,False,False,2,1,365
988,forward,2002,True,False,2,1,365
988,forward,8839,False,False,2,1,365
989,mutual,2214,True,False,2,1,365
989,mutual,8647,False,False,2,1,365
990,periodical,2214,True,False,2,1,365
990,periodical,8647,False,False,2,1,365
991,single,9841,False,False,2,1,365
991,single,2215,True,False,2,1,365
992,fan_out,3153,False,False,2,1,365
992,fan_out,165,True,False,2,1,365
992,fan_out,4039,False,False,2,1,365
993,fan_in,565,False,False,2,1,365
993,fan_in,763,False,False,2,1,365
993,fan_in,6253,True,False,2,1,365
994,forward,2257,False,False,2,1,365
994,forward,9921,False,False,2,1,365
994,forward,2837,True,False,2,1,365
995,mutual,9841,False,False,2,1,365
995,mutual,2215,True,False,2,1,365
996,periodical,9841,False,False,2,1,365
996,periodical,2215,True,False,2,1,365
997,single,2216,True,False,2,1,365
997,single,4970,False,False,2,1,365
998,fan_out,7002,False,False,2,1,365
998,fan_out,166,True,False,2,1,365
998,fan_out,9999,False,False,2,1,365
999,fan_in,646,False,False,2,1,365
999,fan_in,6254,True,False,2,1,365
999,fan_in,1558,False,False,2,1,365
1000,forward,9473,False,False,2,1,365
1000,forward,2258,False,False,2,1,365
1000,forward,2038,True,False,2,1,365
1001,mutual,2216,True,False,2,1,365
1001,mutual,4970,False,False,2,1,365
1002,periodical,2216,True,False,2,1,365
1002,periodical,4970,False,False,2,1,365
1003,single,2217,True,False,2,1,365
1003,single,7547,False,False,2,1,365
1004,fan_out,9835,False,False,2,1,365
1004,fan_out,3631,False,False,2,1,365
1004,fan_out,167,True,False,2,1,365
1005,fan_in,63,False,False,2,1,365
1005,fan_in,9438,False,False,2,1,365
1005,fan_in,6255,True,False,2,1,365
1006,forward,5793,True,False,2,1,365
1006,forward,2259,False,False,2,1,365
1006,forward,4053,False,False,2,1,365
1007,mutual,2217,True,False,2,1,365
1007,mutual,7547,False,False,2,1,365
1008,periodical,2217,True,False,2,1,365
1008,periodical,7547,False,False,2,1,365
1009,single,2218,True,False,2,1,365
1009,single,9587,False,False,2,1,365
1010,fan_out,168,True,False,2,1,365
1010,fan_out,6131,False,False,2,1,365
1010,fan_out,4101,False,False,2,1,365
1011,fan_in,6256,True,False,2,1,365
1011,fan_in,4763,False,False,2,1,365
1011,fan_in,8373,False,False,2,1,365
1012,forward,9498,True,False,2,1,365
1012,forward,2260,False,False,2,1,365
1012,forward,7213,False,False,2,1,365
1013,mutual,2218,True,False,2,1,365
1013,mutual,9587,False,False,2,1,365
1014,periodical,2218,True,False,2,1,365
1014,periodical,9587,False,False,2,1,365
1015,single,2219,True,False,2,1,365
1015,single,8838,False,False,2,1,365
1016,fan_out,169,True,False,2,1,365
1016,fan_out,6490,False,False,2,1,365
1016,fan_out,7509,False,False,2,1,365
1017,fan_in,4128,False,False,2,1,365
1017,fan_in,6257,True,False,2,1,365
1017,fan_in,203,False,False,2,1,365
1018,forward,8626,True,False,2,1,365
1018,forward,2261,False,False,2,1,365
1018,forward,2202,False,False,2,1,365
1019,mutual,2219,True,False,2,1,365
1019,mutual,8838,False,False,2,1,365
1020,periodical,2219,True,False,2,1,365
1020,periodical,8838,False,False,2,1,365
1021,single,5762,False,False,2,1,365
1021,single,2220,True,False,2,1,365
1022,fan_out,9906,False,False,2,1,365
1022,fan_out,5857,False,False,2,1,365
1022,fan_out,170,True,False,2,1,365
1023,fan_in,6258,True,False,2,1,365
1023,fan_in,5964,False,False,2,1,365
1023,fan_in,5653,False,False,2,1,365
1024,forward,413,True,False,2,1,365
1024,forward,2262,False,False,2,1,365
1024,forward,2735,False,False,2,1,365
1025,mutual,5762,False,False,2,1,365
1025,mutual,2220,True,False,2,1,365
1026,periodical,5762,False,False,2,1,365
1026,periodical,2220,True,False,2,1,365
1027,single,9787,False,False,2,1,365
1027,single,2221,True,False,2,1,365
1028,fan_out,9512,False,False,2,1,365
1028,fan_out,5194,False,False,2,1,365
1028,fan_out,171,True,False,2,1,365
1029,fan_in,7409,False,False,2,1,365
1029,fan_in,6259,True,False,2,1,365
1029,fan_in,5957,False,False,2,1,365
1030,forward,1976,True,False,2,1,365
1030,forward,9818,False,False,2,1,365
1030,forward,2263,False,False,2,1,365
1031,mutual,9787,False,False,2,1,365
1031,mutual,2221,True,False,2,1,365
1032,periodical,9787,False,False,2,1,365
1032,periodical,2221,True,False,2,1,365
1033,single,9973,False,False,2,1,365
1033,single,2222,True,False,2,1,365
1034,fan_out,9984,False,False,2,1,365
1034,fan_out,172,True,False,2,1,365
1034,fan_out,3757,False,False,2,1,365
1035,fan_in,1656,False,False,2,1,365
1035,fan_in,5634,False,False,2,1,365
1035,fan_in,6260,True,False,2,1,365
1036,forward,2264,False,False,2,1,365
1036,forward,2958,False,False,2,1,365
1036,forward,1950,True,False,2,1,365
