src,dst,sum,mean,median,std,max,min,count,is_sar
13208,73744,50.8,50.8,50.8,0.0,50.8,50.8,1,0
13208,84927,975.58,975.58,975.58,0.0,975.58,975.58,1,0
13209,85655,1000.88,1000.88,1000.88,0.0,1000.88,1000.88,1,0
13209,89678,1581.51,1581.51,1581.51,0.0,1581.51,1581.51,1,0
13210,46205,796.28,796.28,796.28,0.0,796.28,796.28,1,0
13210,74021,948.37,948.37,948.37,0.0,948.37,948.37,1,0
13211,73136,1189.1,1189.1,1189.1,0.0,1189.1,1189.1,1,0
13212,90891,598.94,598.94,598.94,0.0,598.94,598.94,1,0
13213,44165,1115.81,557.905,557.905,329.7026788638515,791.04,324.77,2,0
13213,76020,316.0,316.0,316.0,0.0,316.0,316.0,1,0
13214,45579,724.17,724.17,724.17,0.0,724.17,724.17,1,0
13214,51001,626.49,626.49,626.49,0.0,626.49,626.49,1,0
13215,52774,212.84,212.84,212.84,0.0,212.84,212.84,1,0
13215,71392,90.33,90.33,90.33,0.0,90.33,90.33,1,0
13216,65218,55.13,55.13,55.13,0.0,55.13,55.13,1,0
13217,43018,970.63,970.63,970.63,0.0,970.63,970.63,1,0
13217,79022,258.37,258.37,258.37,0.0,258.37,258.37,1,0
13218,86505,733.12,733.12,733.12,0.0,733.12,733.12,1,0
13218,93162,537.34,537.34,537.34,0.0,537.34,537.34,1,0
13219,74984,73.1,73.1,73.1,0.0,73.1,73.1,1,0
13220,51936,104.24,104.24,104.24,0.0,104.24,104.24,1,0
13220,91891,884.05,884.05,884.05,0.0,884.05,884.05,1,0
13221,71701,764.15,764.15,764.15,0.0,764.15,764.15,1,0
13221,82626,852.85,852.85,852.85,0.0,852.85,852.85,1,0
13222,52381,866.88,866.88,866.88,0.0,866.88,866.88,1,0
13222,87843,912.37,912.37,912.37,0.0,912.37,912.37,1,0
13223,68432,880.96,880.96,880.96,0.0,880.96,880.96,1,0
13223,77721,576.25,576.25,576.25,0.0,576.25,576.25,1,0
13224,42617,1254.76,627.38,627.38,533.2150815571517,1004.42,250.34,2,0
13224,71462,203.4,203.4,203.4,0.0,203.4,203.4,1,0
13225,59022,547.01,273.505,273.505,63.802244866462196,318.62,228.39,2,0
13226,52932,524.3,524.3,524.3,0.0,524.3,524.3,1,0
13227,66847,92.53,92.53,92.53,0.0,92.53,92.53,1,0
13227,86569,362.58,362.58,362.58,0.0,362.58,362.58,1,0
13228,53728,555.19,555.19,555.19,0.0,555.19,555.19,1,0
13228,86094,71.99,71.99,71.99,0.0,71.99,71.99,1,0
13229,57835,481.08,481.08,481.08,0.0,481.08,481.08,1,0
13229,67747,844.51,844.51,844.51,0.0,844.51,844.51,1,0
13230,82435,641.9,641.9,641.9,0.0,641.9,641.9,1,0
13231,69688,113.91,113.91,113.91,0.0,113.91,113.91,1,0
13231,84251,457.77,457.77,457.77,0.0,457.77,457.77,1,0
13232,82936,889.74,889.74,889.74,0.0,889.74,889.74,1,0
13233,81094,170.37,170.37,170.37,0.0,170.37,170.37,1,0
13233,93167,629.15,629.15,629.15,0.0,629.15,629.15,1,0
13234,41713,2160.0299999999997,1080.0149999999999,1080.0149999999999,127.936829920082,1170.48,989.55,2,0
13234,76749,692.0,692.0,692.0,0.0,692.0,692.0,1,0
13235,81303,441.78,441.78,441.78,0.0,441.78,441.78,1,0
13235,87063,1406.72,1406.72,1406.72,0.0,1406.72,1406.72,1,0
13236,33196,923.2,461.6,461.6,37.16553241916492,487.88,435.32,2,0
13236,76559,692.02,692.02,692.02,0.0,692.02,692.02,1,0
13237,47993,1397.72,1397.72,1397.72,0.0,1397.72,1397.72,1,0
13237,52984,205.64,205.64,205.64,0.0,205.64,205.64,1,0
13238,55346,1259.19,1259.19,1259.19,0.0,1259.19,1259.19,1,0
13238,70567,1252.19,1252.19,1252.19,0.0,1252.19,1252.19,1,0
13239,32759,1853.68,926.84,926.84,639.4649464982424,1379.01,474.67,2,0
13239,92586,272.9,272.9,272.9,0.0,272.9,272.9,1,0
13240,86189,1767.53,1767.53,1767.53,0.0,1767.53,1767.53,1,0
13240,92978,1139.38,1139.38,1139.38,0.0,1139.38,1139.38,1,0
13241,65940,2988.9399999999996,1494.4699999999998,1494.4699999999998,614.3202293592486,1928.86,1060.08,2,0
13242,82206,830.68,830.68,830.68,0.0,830.68,830.68,1,0
13243,46641,689.22,689.22,689.22,0.0,689.22,689.22,1,0
13243,48934,354.82,354.82,354.82,0.0,354.82,354.82,1,0
13244,69468,906.63,906.63,906.63,0.0,906.63,906.63,1,0
13245,76555,394.62,394.62,394.62,0.0,394.62,394.62,1,0
13245,82755,209.72,209.72,209.72,0.0,209.72,209.72,1,0
13246,43304,1360.42,680.21,680.21,676.7860424092685,1158.77,201.65,2,0
13246,60835,842.67,842.67,842.67,0.0,842.67,842.67,1,0
13247,50974,927.21,927.21,927.21,0.0,927.21,927.21,1,0
13247,64560,2147.79,1073.895,1073.895,507.2289073485461,1432.56,715.23,2,0
13248,86200,813.65,813.65,813.65,0.0,813.65,813.65,1,0
13248,90169,78.37,78.37,78.37,0.0,78.37,78.37,1,0
13249,42511,606.13,606.13,606.13,0.0,606.13,606.13,1,0
13249,73079,855.84,855.84,855.84,0.0,855.84,855.84,1,0
13250,38507,824.26,824.26,824.26,0.0,824.26,824.26,1,0
13250,92033,1103.4,1103.4,1103.4,0.0,1103.4,1103.4,1,0
13251,47972,1221.62,1221.62,1221.62,0.0,1221.62,1221.62,1,0
13251,80897,1236.23,1236.23,1236.23,0.0,1236.23,1236.23,1,0
13252,30229,1370.76,685.38,685.38,384.340819846136,957.15,413.61,2,0
13252,83976,1064.08,1064.08,1064.08,0.0,1064.08,1064.08,1,0
13253,73354,421.45,421.45,421.45,0.0,421.45,421.45,1,0
13253,73727,128.87,128.87,128.87,0.0,128.87,128.87,1,0
13254,92109,672.09,672.09,672.09,0.0,672.09,672.09,1,0
13255,53805,901.01,901.01,901.01,0.0,901.01,901.01,1,0
13255,91698,630.9,630.9,630.9,0.0,630.9,630.9,1,0
13256,50754,1298.28,1298.28,1298.28,0.0,1298.28,1298.28,1,0
13256,82994,261.37,261.37,261.37,0.0,261.37,261.37,1,0
13257,56044,692.55,692.55,692.55,0.0,692.55,692.55,1,0
13257,88298,690.26,690.26,690.26,0.0,690.26,690.26,1,0
13258,66227,1917.87,958.935,958.935,261.76385932744796,1144.03,773.84,2,0
13258,85509,483.3,483.3,483.3,0.0,483.3,483.3,1,0
13259,71671,35.12,35.12,35.12,0.0,35.12,35.12,1,0
13259,79100,253.16,253.16,253.16,0.0,253.16,253.16,1,0
13260,46683,789.24,789.24,789.24,0.0,789.24,789.24,1,0
13260,85169,276.38,276.38,276.38,0.0,276.38,276.38,1,0
13261,76012,647.84,647.84,647.84,0.0,647.84,647.84,1,0
13261,82516,1741.25,1741.25,1741.25,0.0,1741.25,1741.25,1,0
13262,40265,700.23,700.23,700.23,0.0,700.23,700.23,1,0
13263,79371,539.51,539.51,539.51,0.0,539.51,539.51,1,0
13263,90948,327.36,327.36,327.36,0.0,327.36,327.36,1,0
13264,90585,511.86,511.86,511.86,0.0,511.86,511.86,1,0
13264,93030,1180.29,1180.29,1180.29,0.0,1180.29,1180.29,1,0
13265,91058,368.97,368.97,368.97,0.0,368.97,368.97,1,0
13266,49149,892.2,892.2,892.2,0.0,892.2,892.2,1,0
13266,49981,687.53,687.53,687.53,0.0,687.53,687.53,1,0
13267,71985,1315.82,1315.82,1315.82,0.0,1315.82,1315.82,1,0
13267,77689,945.09,945.09,945.09,0.0,945.09,945.09,1,0
13268,72959,1444.46,1444.46,1444.46,0.0,1444.46,1444.46,1,0
13268,90626,465.88,465.88,465.88,0.0,465.88,465.88,1,0
13269,88890,1244.0,1244.0,1244.0,0.0,1244.0,1244.0,1,0
13270,36891,1015.3,1015.3,1015.3,0.0,1015.3,1015.3,1,0
13270,91168,710.8,710.8,710.8,0.0,710.8,710.8,1,0
13271,57599,833.14,833.14,833.14,0.0,833.14,833.14,1,0
13271,71566,389.07,389.07,389.07,0.0,389.07,389.07,1,0
13272,54321,301.68,301.68,301.68,0.0,301.68,301.68,1,0
13272,89805,183.01,183.01,183.01,0.0,183.01,183.01,1,0
13273,45239,585.14,585.14,585.14,0.0,585.14,585.14,1,0
13273,45514,569.63,569.63,569.63,0.0,569.63,569.63,1,0
13274,38519,1751.16,875.58,875.58,556.2950468950806,1268.94,482.22,2,0
13274,54017,335.36,335.36,335.36,0.0,335.36,335.36,1,0
13275,49383,1025.59,1025.59,1025.59,0.0,1025.59,1025.59,1,0
13275,61809,1835.81,917.905,917.905,599.166931038421,1341.58,494.23,2,0
13276,70263,422.76,422.76,422.76,0.0,422.76,422.76,1,0
13276,70296,503.43,503.43,503.43,0.0,503.43,503.43,1,0
13277,62452,1561.57,780.785,780.785,399.4941181669637,1063.27,498.3,2,0
13278,56740,222.3,222.3,222.3,0.0,222.3,222.3,1,0
13279,59905,2180.42,1090.21,1090.21,196.84438574671117,1229.4,951.02,2,0
13280,75564,733.67,733.67,733.67,0.0,733.67,733.67,1,0
13281,66344,1544.51,772.255,772.255,239.7445541612989,941.78,602.73,2,0
13281,80711,62.52,62.52,62.52,0.0,62.52,62.52,1,0
13282,92333,245.0,245.0,245.0,0.0,245.0,245.0,1,0
13283,61253,1561.29,780.645,780.645,75.80891801100978,834.25,727.04,2,0
13284,53276,1373.88,1373.88,1373.88,0.0,1373.88,1373.88,1,0
13284,68379,409.31,409.31,409.31,0.0,409.31,409.31,1,0
13285,92661,780.69,780.69,780.69,0.0,780.69,780.69,1,0
13286,72557,394.03,394.03,394.03,0.0,394.03,394.03,1,0
13286,91204,1572.26,1572.26,1572.26,0.0,1572.26,1572.26,1,0
13287,79177,80.44,80.44,80.44,0.0,80.44,80.44,1,0
13288,49534,627.57,627.57,627.57,0.0,627.57,627.57,1,0
13288,92988,793.89,793.89,793.89,0.0,793.89,793.89,1,0
13289,62034,2266.3,1133.15,1133.15,266.08428176049773,1321.3,945.0,2,0
13290,52449,2002.67,2002.67,2002.67,0.0,2002.67,2002.67,1,0
13290,89309,490.17,490.17,490.17,0.0,490.17,490.17,1,0
13291,59945,1565.84,782.92,782.92,671.9777162971998,1258.08,307.76,2,0
13291,90994,1321.28,1321.28,1321.28,0.0,1321.28,1321.28,1,0
13292,51121,582.93,582.93,582.93,0.0,582.93,582.93,1,0
13293,61035,1373.57,686.785,686.785,936.1881650875533,1348.77,24.8,2,0
13293,80676,705.29,705.29,705.29,0.0,705.29,705.29,1,0
13294,67210,2091.38,1045.69,1045.69,442.0548753265821,1358.27,733.11,2,0
13294,73449,701.92,701.92,701.92,0.0,701.92,701.92,1,0
13295,73666,540.69,540.69,540.69,0.0,540.69,540.69,1,0
13295,92854,797.35,797.35,797.35,0.0,797.35,797.35,1,0
13296,48047,251.09,251.09,251.09,0.0,251.09,251.09,1,0
13296,58828,1010.97,505.485,505.485,137.62419282233773,602.8,408.17,2,0
13297,63172,360.65,360.65,360.65,0.0,360.65,360.65,1,0
13297,91724,511.33,511.33,511.33,0.0,511.33,511.33,1,0
13298,84681,972.05,972.05,972.05,0.0,972.05,972.05,1,0
13298,90551,1290.35,1290.35,1290.35,0.0,1290.35,1290.35,1,0
13299,51947,1427.13,1427.13,1427.13,0.0,1427.13,1427.13,1,0
13300,65806,2389.21,1194.605,1194.605,237.8495079877189,1362.79,1026.42,2,0
13300,92789,1272.61,1272.61,1272.61,0.0,1272.61,1272.61,1,0
13301,29395,445.93,222.965,222.965,204.75691062818856,367.75,78.18,2,0
13301,92320,1049.17,1049.17,1049.17,0.0,1049.17,1049.17,1,0
13302,60110,1870.74,935.37,935.37,178.65759933459316,1061.7,809.04,2,0
13303,47218,554.62,554.62,554.62,0.0,554.62,554.62,1,0
13303,51817,988.71,988.71,988.71,0.0,988.71,988.71,1,0
13304,80808,1004.5,1004.5,1004.5,0.0,1004.5,1004.5,1,0
13304,88114,667.75,667.75,667.75,0.0,667.75,667.75,1,0
13305,48421,761.82,761.82,761.82,0.0,761.82,761.82,1,0
13305,61680,563.53,563.53,563.53,0.0,563.53,563.53,1,0
13306,61644,2218.13,1109.065,1109.065,294.23420271953415,1317.12,901.01,2,0
13306,84139,830.72,830.72,830.72,0.0,830.72,830.72,1,0
13307,68387,626.7099999999999,313.35499999999996,313.35499999999996,315.10799490016115,536.17,90.54,2,0
13307,93051,2298.32,2298.32,2298.32,0.0,2298.32,2298.32,1,0
13308,53872,115.68,115.68,115.68,0.0,115.68,115.68,1,0
13308,91296,818.34,818.34,818.34,0.0,818.34,818.34,1,0
13309,77737,1355.19,1355.19,1355.19,0.0,1355.19,1355.19,1,0
13309,92507,233.06,233.06,233.06,0.0,233.06,233.06,1,0
13310,64511,1945.31,972.655,972.655,252.81188747762644,1151.42,793.89,2,0
13310,89475,524.29,524.29,524.29,0.0,524.29,524.29,1,0
13311,46084,820.73,820.73,820.73,0.0,820.73,820.73,1,0
13311,84044,134.25,134.25,134.25,0.0,134.25,134.25,1,0
13312,38082,1330.99,665.495,665.495,666.186511759282,1136.56,194.43,2,0
13312,75806,1591.52,1591.52,1591.52,0.0,1591.52,1591.52,1,0
13313,69637,1191.26,1191.26,1191.26,0.0,1191.26,1191.26,1,0
13313,76440,1213.06,1213.06,1213.06,0.0,1213.06,1213.06,1,0
13314,58442,735.5899999999999,367.79499999999996,367.79499999999996,301.0648542257963,580.68,154.91,2,0
13314,60590,966.66,966.66,966.66,0.0,966.66,966.66,1,0
13315,57083,179.52,179.52,179.52,0.0,179.52,179.52,1,0
13315,74379,1245.13,1245.13,1245.13,0.0,1245.13,1245.13,1,0
13316,59217,909.63,454.815,454.815,11.631906550518739,463.04,446.59,2,0
13316,93152,554.59,554.59,554.59,0.0,554.59,554.59,1,0
13317,77060,86.4,86.4,86.4,0.0,86.4,86.4,1,0
13317,89867,451.94,451.94,451.94,0.0,451.94,451.94,1,0
13318,75052,969.35,969.35,969.35,0.0,969.35,969.35,1,0
13319,70523,735.89,735.89,735.89,0.0,735.89,735.89,1,0
13319,73737,436.43,436.43,436.43,0.0,436.43,436.43,1,0
13320,45421,1011.71,1011.71,1011.71,0.0,1011.71,1011.71,1,0
13321,32741,1306.07,653.035,653.035,427.04299836199164,955.0,351.07,2,0
13322,52545,1789.87,1789.87,1789.87,0.0,1789.87,1789.87,1,0
13322,65158,94.31,94.31,94.31,0.0,94.31,94.31,1,0
13323,45999,937.81,937.81,937.81,0.0,937.81,937.81,1,0
13323,79299,336.63,336.63,336.63,0.0,336.63,336.63,1,0
13324,73440,479.85,479.85,479.85,0.0,479.85,479.85,1,0
13324,83203,1013.84,1013.84,1013.84,0.0,1013.84,1013.84,1,0
13325,75263,174.61,174.61,174.61,0.0,174.61,174.61,1,0
13325,85200,645.67,645.67,645.67,0.0,645.67,645.67,1,0
13326,49194,1406.72,1406.72,1406.72,0.0,1406.72,1406.72,1,0
13326,92472,895.31,895.31,895.31,0.0,895.31,895.31,1,0
13327,69794,1057.73,1057.73,1057.73,0.0,1057.73,1057.73,1,0
13327,90399,105.28,105.28,105.28,0.0,105.28,105.28,1,0
13328,41922,1961.07,980.535,980.535,512.4049289868316,1342.86,618.21,2,0
13329,81347,690.26,690.26,690.26,0.0,690.26,690.26,1,0
13329,92336,225.25,225.25,225.25,0.0,225.25,225.25,1,0
13330,54681,78.72,78.72,78.72,0.0,78.72,78.72,1,0
13331,46925,497.12,497.12,497.12,0.0,497.12,497.12,1,0
13331,91027,519.78,519.78,519.78,0.0,519.78,519.78,1,0
13332,66556,1615.91,807.955,807.955,737.7598601509845,1329.63,286.28,2,0
13332,92689,255.38,255.38,255.38,0.0,255.38,255.38,1,0
13333,71028,130.65,130.65,130.65,0.0,130.65,130.65,1,0
13333,91747,160.93,160.93,160.93,0.0,160.93,160.93,1,0
13334,70718,352.89,352.89,352.89,0.0,352.89,352.89,1,0
13335,61185,279.35,279.35,279.35,0.0,279.35,279.35,1,0
13335,67244,1830.1799999999998,915.0899999999999,915.0899999999999,460.3689409593136,1240.62,589.56,2,0
13336,43701,729.49,364.745,364.745,78.4676395082712,420.23,309.26,2,0
13336,92946,639.63,639.63,639.63,0.0,639.63,639.63,1,0
13337,53815,2274.37,2274.37,2274.37,0.0,2274.37,2274.37,1,0
13337,77937,831.91,831.91,831.91,0.0,831.91,831.91,1,0
13338,80487,1399.6,1399.6,1399.6,0.0,1399.6,1399.6,1,0
13338,91092,642.88,642.88,642.88,0.0,642.88,642.88,1,0
13339,43727,1167.22,583.61,583.61,800.2327442688158,1149.46,17.76,2,0
13339,45624,925.27,925.27,925.27,0.0,925.27,925.27,1,0
13340,54519,891.5,891.5,891.5,0.0,891.5,891.5,1,0
13340,61883,903.55,451.775,451.775,246.98532760064916,626.42,277.13,2,0
13341,77455,658.94,658.94,658.94,0.0,658.94,658.94,1,0
13341,83059,1612.54,1612.54,1612.54,0.0,1612.54,1612.54,1,0
13342,51981,1091.58,1091.58,1091.58,0.0,1091.58,1091.58,1,0
13342,77744,140.64,140.64,140.64,0.0,140.64,140.64,1,0
13343,61974,1324.48,662.24,662.24,242.4244888619959,833.66,490.82,2,0
13343,65465,1870.3000000000002,935.1500000000001,935.1500000000001,336.93638123538994,1173.4,696.9,2,0
13344,48466,610.25,610.25,610.25,0.0,610.25,610.25,1,0
13344,93153,1403.14,1403.14,1403.14,0.0,1403.14,1403.14,1,0
13345,45398,785.22,785.22,785.22,0.0,785.22,785.22,1,0
13346,33109,615.42,615.42,615.42,0.0,615.42,615.42,1,0
13346,78995,1138.42,1138.42,1138.42,0.0,1138.42,1138.42,1,0
13347,69686,720.9,720.9,720.9,0.0,720.9,720.9,1,0
13348,91387,652.24,652.24,652.24,0.0,652.24,652.24,1,0
13348,92930,885.33,885.33,885.33,0.0,885.33,885.33,1,0
13349,48844,224.58,224.58,224.58,0.0,224.58,224.58,1,0
13349,91096,137.88,137.88,137.88,0.0,137.88,137.88,1,0
13350,59583,1960.3600000000001,980.1800000000001,980.1800000000001,674.3111686751155,1456.99,503.37,2,0
13350,92540,851.71,851.71,851.71,0.0,851.71,851.71,1,0
13351,80094,82.41,82.41,82.41,0.0,82.41,82.41,1,0
13351,81830,192.08,192.08,192.08,0.0,192.08,192.08,1,0
13352,72568,1057.73,1057.73,1057.73,0.0,1057.73,1057.73,1,0
13352,91800,1347.45,1347.45,1347.45,0.0,1347.45,1347.45,1,0
13353,73626,181.31,181.31,181.31,0.0,181.31,181.31,1,0
13353,91085,749.98,749.98,749.98,0.0,749.98,749.98,1,0
13354,45483,1191.34,1191.34,1191.34,0.0,1191.34,1191.34,1,0
13354,46435,575.22,575.22,575.22,0.0,575.22,575.22,1,0
13355,62649,677.6,338.8,338.8,199.51724937959628,479.88,197.72,2,0
13355,76206,963.88,963.88,963.88,0.0,963.88,963.88,1,0
13356,47711,773.22,773.22,773.22,0.0,773.22,773.22,1,0
13356,77988,384.1,384.1,384.1,0.0,384.1,384.1,1,0
13357,67645,927.33,927.33,927.33,0.0,927.33,927.33,1,0
13357,85891,1032.4,1032.4,1032.4,0.0,1032.4,1032.4,1,0
13358,55621,546.25,546.25,546.25,0.0,546.25,546.25,1,0
13358,86800,657.19,657.19,657.19,0.0,657.19,657.19,1,0
13359,47563,744.42,744.42,744.42,0.0,744.42,744.42,1,0
13359,67785,1462.94,731.47,731.47,305.76711432068686,947.68,515.26,2,0
13360,78272,869.3,869.3,869.3,0.0,869.3,869.3,1,0
13361,61146,1087.92,543.96,543.96,109.58740894829116,621.45,466.47,2,0
13361,65763,1534.69,767.345,767.345,653.6424374610326,1229.54,305.15,2,0
13362,50074,379.05,379.05,379.05,0.0,379.05,379.05,1,0
13362,65417,127.27000000000001,63.635000000000005,63.635000000000005,61.539503166665234,107.15,20.12,2,0
13363,73225,317.26,317.26,317.26,0.0,317.26,317.26,1,0
13364,62247,414.18,414.18,414.18,0.0,414.18,414.18,1,0
13364,80577,519.32,519.32,519.32,0.0,519.32,519.32,1,0
13365,76138,86.32,86.32,86.32,0.0,86.32,86.32,1,0
13365,91690,645.73,645.73,645.73,0.0,645.73,645.73,1,0
13366,46751,30.63,30.63,30.63,0.0,30.63,30.63,1,0
13367,61257,1214.0900000000001,607.0450000000001,607.0450000000001,596.3102196424273,1028.7,185.39,2,0
13367,72832,434.12,434.12,434.12,0.0,434.12,434.12,1,0
13368,64702,1848.44,924.22,924.22,54.16437943888952,962.52,885.92,2,0
13369,28007,379.0,379.0,379.0,0.0,379.0,379.0,1,0
13369,45865,702.52,702.52,702.52,0.0,702.52,702.52,1,0
13370,68363,250.34,250.34,250.34,0.0,250.34,250.34,1,0
13370,72551,523.83,523.83,523.83,0.0,523.83,523.83,1,0
13371,47774,665.44,665.44,665.44,0.0,665.44,665.44,1,0
13372,61776,899.44,449.72,449.72,25.484128393963168,467.74,431.7,2,0
13373,69876,303.78,303.78,303.78,0.0,303.78,303.78,1,0
13374,54651,496.54,496.54,496.54,0.0,496.54,496.54,1,0
13375,88551,1453.05,1453.05,1453.05,0.0,1453.05,1453.05,1,0
13376,88015,1016.03,1016.03,1016.03,0.0,1016.03,1016.03,1,0
13377,65701,1102.38,551.19,551.19,375.43127440318557,816.66,285.72,2,0
13378,27761,739.23,369.615,369.615,158.38484791797478,481.61,257.62,2,0
13378,59831,1002.31,1002.31,1002.31,0.0,1002.31,1002.31,1,0
13379,85621,86.4,86.4,86.4,0.0,86.4,86.4,1,0
13379,88005,844.46,844.46,844.46,0.0,844.46,844.46,1,0
13380,27664,1589.17,794.585,794.585,168.51061702456622,913.74,675.43,2,0
13380,65770,1100.67,550.335,550.335,609.1937051956462,981.1,119.57,2,0
13381,60592,1165.96,582.98,582.98,31.81980515339464,605.48,560.48,2,0
13382,57473,591.81,591.81,591.81,0.0,591.81,591.81,1,0
13382,75073,1261.58,1261.58,1261.58,0.0,1261.58,1261.58,1,0
13383,33742,516.46,516.46,516.46,0.0,516.46,516.46,1,0
13383,76240,205.75,205.75,205.75,0.0,205.75,205.75,1,0
13384,56972,182.03,182.03,182.03,0.0,182.03,182.03,1,0
13384,93012,781.85,781.85,781.85,0.0,781.85,781.85,1,0
13385,73365,1843.83,1843.83,1843.83,0.0,1843.83,1843.83,1,0
13385,83734,236.81,236.81,236.81,0.0,236.81,236.81,1,0
13386,45922,1099.13,1099.13,1099.13,0.0,1099.13,1099.13,1,0
13386,89686,309.89,309.89,309.89,0.0,309.89,309.89,1,0
13387,81603,1760.97,1760.97,1760.97,0.0,1760.97,1760.97,1,0
13387,84884,236.72,236.72,236.72,0.0,236.72,236.72,1,0
13388,63301,1808.9,904.45,904.45,897.3609317326,1538.98,269.92,2,0
13389,53153,391.6,391.6,391.6,0.0,391.6,391.6,1,0
13389,86675,208.04,208.04,208.04,0.0,208.04,208.04,1,0
13390,72384,932.48,932.48,932.48,0.0,932.48,932.48,1,0
13390,82287,549.09,549.09,549.09,0.0,549.09,549.09,1,0
13391,88502,881.04,881.04,881.04,0.0,881.04,881.04,1,0
13391,90930,701.37,701.37,701.37,0.0,701.37,701.37,1,0
13392,74153,1126.75,1126.75,1126.75,0.0,1126.75,1126.75,1,0
13392,77215,827.84,827.84,827.84,0.0,827.84,827.84,1,0
13393,77829,444.82,444.82,444.82,0.0,444.82,444.82,1,0
13393,92821,959.08,959.08,959.08,0.0,959.08,959.08,1,0
13394,93160,1121.45,1121.45,1121.45,0.0,1121.45,1121.45,1,0
13394,93163,1238.35,1238.35,1238.35,0.0,1238.35,1238.35,1,0
13395,71033,517.06,517.06,517.06,0.0,517.06,517.06,1,0
13396,81836,508.52,508.52,508.52,0.0,508.52,508.52,1,0
13397,45039,161.8,161.8,161.8,0.0,161.8,161.8,1,0
13397,88729,753.99,753.99,753.99,0.0,753.99,753.99,1,0
13398,69583,1076.77,1076.77,1076.77,0.0,1076.77,1076.77,1,0
13399,45461,248.72,248.72,248.72,0.0,248.72,248.72,1,0
13400,68271,1226.8600000000001,613.4300000000001,613.4300000000001,194.69478113190405,751.1,475.76,2,0
13400,68895,680.91,680.91,680.91,0.0,680.91,680.91,1,0
13401,87698,960.32,960.32,960.32,0.0,960.32,960.32,1,0
13402,46818,282.89,282.89,282.89,0.0,282.89,282.89,1,0
13402,80121,51.94,51.94,51.94,0.0,51.94,51.94,1,0
13403,70405,354.82,354.82,354.82,0.0,354.82,354.82,1,0
13404,51039,307.76,307.76,307.76,0.0,307.76,307.76,1,0
13404,88377,616.05,616.05,616.05,0.0,616.05,616.05,1,0
13405,48809,33.84,33.84,33.84,0.0,33.84,33.84,1,0
13406,70260,638.52,638.52,638.52,0.0,638.52,638.52,1,0
13407,42855,1662.29,831.145,831.145,963.8218980963237,1512.67,149.62,2,0
13407,76445,792.16,792.16,792.16,0.0,792.16,792.16,1,0
13408,47403,1141.22,1141.22,1141.22,0.0,1141.22,1141.22,1,0
13409,28114,723.0699999999999,361.53499999999997,361.53499999999997,257.23837592785407,543.43,179.64,2,0
13409,92678,8.16,8.16,8.16,0.0,8.16,8.16,1,0
13410,71431,137.84,137.84,137.84,0.0,137.84,137.84,1,0
13410,93130,50.71,50.71,50.71,0.0,50.71,50.71,1,0
13411,32252,1797.5,1797.5,1797.5,0.0,1797.5,1797.5,1,0
13411,77567,1608.82,1608.82,1608.82,0.0,1608.82,1608.82,1,0
13412,67163,1535.63,767.815,767.815,784.7258925573948,1322.7,212.93,2,0
13412,79443,698.09,698.09,698.09,0.0,698.09,698.09,1,0
13413,69466,544.61,544.61,544.61,0.0,544.61,544.61,1,0
13414,56854,930.51,930.51,930.51,0.0,930.51,930.51,1,0
13414,92718,1054.59,1054.59,1054.59,0.0,1054.59,1054.59,1,0
13415,72818,89.4,89.4,89.4,0.0,89.4,89.4,1,0
13416,40915,1352.1799999999998,676.0899999999999,676.0899999999999,61.6314270482195,719.67,632.51,2,0
13416,93165,1523.17,1523.17,1523.17,0.0,1523.17,1523.17,1,0
13417,59767,1292.57,646.285,646.285,605.318760034744,1074.31,218.26,2,0
13417,89613,661.62,661.62,661.62,0.0,661.62,661.62,1,0
13418,82586,1369.06,1369.06,1369.06,0.0,1369.06,1369.06,1,0
13418,89506,251.08,251.08,251.08,0.0,251.08,251.08,1,0
13419,90185,1152.31,1152.31,1152.31,0.0,1152.31,1152.31,1,0
13420,74739,1302.25,1302.25,1302.25,0.0,1302.25,1302.25,1,0
13421,90155,1182.14,1182.14,1182.14,0.0,1182.14,1182.14,1,0
13422,85875,995.92,995.92,995.92,0.0,995.92,995.92,1,0
13422,92637,403.86,403.86,403.86,0.0,403.86,403.86,1,0
13423,42592,1180.17,590.085,590.085,191.3077396500204,725.36,454.81,2,0
13423,63325,1402.24,701.12,701.12,286.1661143461958,903.47,498.77,2,0
13424,68254,582.1,291.05,291.05,148.16715492982917,395.82,186.28,2,0
13424,81531,414.19,414.19,414.19,0.0,414.19,414.19,1,0
13425,85218,1268.87,1268.87,1268.87,0.0,1268.87,1268.87,1,0
13425,93088,713.03,713.03,713.03,0.0,713.03,713.03,1,0
13426,54881,666.55,666.55,666.55,0.0,666.55,666.55,1,0
13426,92953,1106.65,1106.65,1106.65,0.0,1106.65,1106.65,1,0
13427,61496,1137.58,1137.58,1137.58,0.0,1137.58,1137.58,1,0
13427,78021,419.74,419.74,419.74,0.0,419.74,419.74,1,0
13428,30591,1450.53,725.265,725.265,211.460282913837,874.79,575.74,2,0
13428,83759,726.41,726.41,726.41,0.0,726.41,726.41,1,0
13429,91368,894.63,894.63,894.63,0.0,894.63,894.63,1,0
13430,45218,1559.29,1559.29,1559.29,0.0,1559.29,1559.29,1,0
13431,44776,743.18,743.18,743.18,0.0,743.18,743.18,1,0
13431,87336,206.44,206.44,206.44,0.0,206.44,206.44,1,0
13432,66782,314.64,314.64,314.64,0.0,314.64,314.64,1,0
