account,bank,sum,mean,median,std,max,min,count_in,count_out,count_unique_in,count_unique_out,count_days_in_bank,count_phone_changes,sum_spending,mean_spending,median_spending,std_spending,max_spending,min_spending,count_spending,is_sar
594,swedbank,12354.560000000001,882.4685714285715,891.94,478.1003863666667,1828.8,242.16,14,0,2,0,28,0,23280.64,2328.064,389.79499999999996,6254.492472370382,20119.01,34.77,10.0,0
595,swedbank,11947.53,702.7958823529412,871.37,500.9741925496116,1280.34,-573.73,16,1,2,1,28,0,12308.0,946.7692307692307,348.32,2234.271413404757,8347.97,18.98,13.0,0
596,swedbank,13807.89,767.105,746.78,309.679279525846,1386.36,166.54,18,0,2,0,26,0,15272.539999999999,1018.1693333333333,406.87,2275.003314473148,9181.55,111.19,15.0,0
597,swedbank,12909.15,759.3617647058824,440.94,446.2484537261067,1576.46,396.18,17,0,2,0,28,0,23468.63,2133.5118181818184,501.93,5543.201374306761,18824.37,98.48,11.0,0
598,swedbank,9957.49,622.343125,576.02,335.44237815594596,1159.04,138.35,16,0,2,0,27,0,27869.98,3483.7475,413.65999999999997,8678.073757416694,24942.29,42.35,8.0,0
599,swedbank,10319.75,737.125,738.06,430.73874646222174,1482.07,20.37,14,0,2,0,28,0,11336.04,1133.604,261.31,2627.668939570246,8599.08,137.87,10.0,0
600,swedbank,9019.109999999999,474.68999999999994,68.6,721.7598574933971,1516.37,-960.16,18,1,2,1,28,0,6959.610000000001,1159.9350000000002,479.55,1976.0129299754087,5159.6,44.52,6.0,0
601,swedbank,21521.1,860.8439999999999,634.79,862.845958582218,1987.76,-1128.7,24,1,2,1,27,0,29152.0,1822.0,503.765,5452.858228057404,22250.37,56.77,16.0,0
602,swedbank,13692.1,547.684,701.62,423.4713695556446,1184.36,-554.88,23,2,2,2,28,0,5976.99,426.92785714285714,266.08,386.0682919496253,1524.42,73.67,14.0,0
603,swedbank,8345.08,463.61555555555555,560.815,494.8161586384111,1145.31,-1145.31,17,1,2,1,26,0,28841.14,2060.0814285714287,254.51,6334.401055291236,24031.18,111.6,14.0,0
604,swedbank,10785.7,674.10625,699.065,572.3253401562786,1891.44,22.72,16,0,2,0,24,0,13767.869999999999,917.858,536.95,1557.7039296954254,6472.94,78.35,15.0,0
605,swedbank,8396.09,699.6741666666667,630.39,402.42795241019303,1645.76,259.42,12,0,2,0,28,0,12715.59,978.1223076923077,855.26,904.7237515595008,3549.9,190.69,13.0,0
606,swedbank,10531.33,619.49,596.89,370.6794280776855,1818.33,206.11,17,0,2,0,28,0,22948.86,1434.30375,509.4,3429.724916146823,14193.92,101.23,16.0,0
607,swedbank,8092.26,578.0185714285715,626.395,526.9280675745051,1223.37,-958.09,13,1,2,1,26,0,16924.100000000002,1208.8642857142859,317.475,3255.698262189906,12500.03,55.02,14.0,0
608,swedbank,10644.220000000001,760.3014285714287,925.5,456.4898954119212,1320.09,13.7,14,0,2,0,26,0,15920.33,1224.6407692307691,600.75,2524.470842240876,9566.23,70.12,13.0,0
609,swedbank,13073.76,622.5600000000001,551.47,474.34269477878547,1294.92,-886.83,20,1,2,1,26,0,18646.629999999997,1165.4143749999998,399.925,3371.407176674588,13778.31,0.0,16.0,0
610,swedbank,15207.789999999999,691.2631818181818,670.66,316.0214762199732,1208.26,161.07,22,0,2,0,27,0,21097.18,1506.9414285714286,343.655,4385.44235255141,16720.86,1.01,14.0,0
611,swedbank,10166.93,782.0715384615385,699.92,524.3450568065231,1735.55,41.06,13,0,2,0,27,0,15018.62,938.66375,480.49,1756.9128169182632,7447.21,60.13,16.0,0
612,swedbank,11361.68,873.9753846153847,755.78,498.1688264804645,1754.88,207.56,13,0,2,0,27,0,26468.44,2036.033846153846,381.78,5817.143973906695,21369.03,45.9,13.0,0
613,swedbank,21501.56,597.2655555555556,621.66,350.6507095056638,1496.28,-230.98,35,1,2,1,28,0,13605.8,1236.890909090909,486.79,2314.7817306625457,8101.4,46.61,11.0,0
614,swedbank,13847.18,989.0842857142858,977.95,462.69522932677637,1706.47,206.8,14,0,2,0,28,0,27050.62,1803.3746666666666,659.19,4876.026072693193,19403.69,185.7,15.0,0
615,swedbank,16746.38,440.6942105263158,402.29,207.6937800033082,1324.77,64.99,38,0,2,0,28,0,24559.260000000002,2046.6050000000002,492.445,5531.335148258017,19597.95,92.35,12.0,0
616,swedbank,6520.7699999999995,326.0385,327.66499999999996,477.5450223831201,1067.47,-1017.8,19,1,2,1,28,0,28928.64,2225.2799999999997,316.45,6599.2467591056675,24165.6,113.1,13.0,0
617,swedbank,7604.45,543.175,565.655,334.1360623309014,1274.26,148.94,14,0,2,0,28,0,18707.84,1336.2742857142857,267.47,3592.12917628296,13769.23,102.18,14.0,0
618,swedbank,6543.17,503.32076923076926,602.37,257.4700416379071,937.29,111.49,13,0,2,0,27,0,19985.75,1816.8863636363637,309.46,4600.838342659461,15648.21,71.18,11.0,0
619,swedbank,9616.6,480.83000000000004,218.49,396.0370157075299,1464.11,77.43,20,0,2,0,26,0,21016.78,1501.1985714285713,461.19,3918.018043049233,15077.24,35.64,14.0,0
620,swedbank,12755.21,797.200625,861.41,400.8544022870607,1300.04,184.79,16,0,3,0,27,0,14633.81,1463.3809999999999,838.155,2350.0504269315397,8115.17,357.25,10.0,1
621,swedbank,8237.12,588.3657142857144,689.51,543.364387974296,1173.71,-943.87,13,1,2,1,26,0,24365.44,1874.2646153846154,367.31,5155.776135133318,19005.29,88.99,13.0,0
622,swedbank,5684.91,568.491,631.3,404.84085401138395,1227.63,21.55,10,0,2,0,28,0,19152.56,2128.0622222222223,781.46,4831.131361882995,14967.04,15.25,9.0,0
623,swedbank,11730.36,837.8828571428572,1060.14,427.724266580677,1341.71,26.42,14,0,2,0,27,0,25958.61,1996.8161538461538,463.51,5421.414178037465,20011.08,53.03,13.0,0
624,swedbank,9170.22,509.45666666666665,482.31,498.80580062903886,1253.84,-1193.4,17,1,2,1,26,0,12262.85,1226.285,475.365,2139.9515484039975,7231.17,179.38,10.0,0
625,swedbank,9149.7,703.823076923077,586.36,513.0929738748559,1606.48,12.28,13,0,2,0,26,0,16400.190000000002,1025.0118750000001,467.845,2234.267189140454,9342.28,55.07,16.0,0
626,swedbank,5215.860000000001,401.22,330.36,360.8738669766303,870.84,3.71,13,0,2,0,27,0,9342.86,1038.0955555555556,560.45,1849.328571070533,5931.97,115.51,9.0,0
627,swedbank,11961.380000000001,703.6105882352941,659.13,471.3766225041102,1404.94,-625.52,16,1,2,1,26,0,17349.54,1334.5800000000002,367.87,3199.9006704062963,11936.38,65.39,13.0,0
628,swedbank,9761.52,574.2070588235295,577.06,589.9360770537422,1617.51,-577.06,15,2,2,2,27,0,22448.899999999998,1726.8384615384614,299.2,4896.998090285936,17985.62,93.47,13.0,0
629,swedbank,18073.87,695.1488461538461,536.61,259.3431329544227,1256.34,238.59,26,0,2,0,26,0,21511.92,2151.192,273.755,5815.268850060541,18685.44,45.43,10.0,0
630,swedbank,8727.09,581.806,536.23,327.86008524543337,1177.59,84.76,15,0,2,0,27,0,23955.53,1597.0353333333333,399.95,4778.846775524504,18833.13,36.94,15.0,0
631,swedbank,14573.8,971.5866666666666,921.02,410.1022507805073,1949.63,307.44,15,0,2,0,26,0,23768.39,1584.5593333333334,474.96,4148.985429533116,16524.69,41.1,15.0,0
632,swedbank,9773.03,814.4191666666667,651.71,430.8606752337451,1444.89,201.0,12,0,2,0,26,0,24625.719999999998,1539.1074999999998,567.155,3901.7171886636443,16133.41,45.35,16.0,0
633,swedbank,16858.75,766.3068181818181,925.53,364.4936035546455,1518.96,142.8,22,0,2,0,26,0,9733.68,695.2628571428571,380.125,878.8032408769465,3400.76,38.13,14.0,0
634,swedbank,5784.53,413.18071428571426,260.04,457.7938871195922,1352.32,57.6,14,0,2,0,26,0,6898.42,766.4911111111111,463.8,1113.9338988517727,3583.98,1.73,9.0,0
635,swedbank,10756.34,537.817,663.59,575.6808642230794,1495.98,-923.54,18,2,2,2,26,0,20503.07,1281.441875,473.765,3102.971312013092,12849.94,44.03,16.0,0
636,swedbank,16235.72,386.5647619047619,338.2,472.1511969710142,1724.32,-1724.32,40,2,2,2,28,0,18710.7,1439.2846153846153,399.44,3929.2718555618235,14477.36,9.72,13.0,0
637,swedbank,16566.65,871.9289473684212,1050.11,270.89252329403297,1217.92,382.35,19,0,2,0,26,0,13049.14,1087.4283333333333,470.03,2026.9070466009548,7453.61,95.1,12.0,0
638,swedbank,10407.65,547.771052631579,402.3,314.2176084056457,1129.66,-232.65,18,1,2,1,26,0,16489.76,1374.1466666666665,638.515,2535.355269544302,9269.73,80.82,12.0,0
639,swedbank,13461.19,641.0090476190477,319.42,538.8864429720305,1736.7,219.21,21,0,2,0,28,0,32988.520000000004,2537.578461538462,543.97,7300.742108620244,26801.11,19.56,13.0,0
640,swedbank,12849.27,988.4053846153846,912.03,414.11927679142923,1706.73,427.81,13,0,2,0,28,0,22335.480000000003,1595.3914285714288,486.96500000000003,4215.270325359851,16214.79,31.02,14.0,0
641,swedbank,9393.25,722.5576923076923,586.85,482.1498141337719,1518.35,49.1,13,0,2,0,26,0,8060.03,620.0023076923077,531.81,798.0309992115369,3094.91,5.69,13.0,0
642,swedbank,15328.56,766.428,944.7,447.3222078288112,1225.63,-631.01,19,1,2,1,28,0,36369.57,2273.098125,405.62,7612.230805001662,30802.3,70.87,16.0,0
643,swedbank,10028.99,557.1661111111111,675.3,851.3721897663303,1918.85,-1918.85,16,2,2,2,28,0,11804.97,908.0746153846153,461.53,1782.7885416701154,6793.67,130.61,13.0,0
644,swedbank,5580.1900000000005,348.76187500000003,428.84,795.3441195207582,1725.49,-1725.49,14,2,3,2,26,0,5754.639999999999,442.66461538461533,410.35,380.9318777379009,1236.82,1.74,13.0,1
645,swedbank,8328.62,555.2413333333334,436.75,324.8227814157539,1351.2,294.44,15,0,2,0,28,0,25854.999999999996,1615.9374999999998,358.445,4722.045116783616,19278.76,75.04,16.0,0
646,swedbank,11531.54,960.9616666666667,1000.3000000000001,440.2279234221815,1917.21,371.73,12,0,2,0,23,0,26706.329999999998,2427.8481818181817,484.96,6544.4452532843725,22139.62,46.14,11.0,0
647,swedbank,14966.63,935.414375,907.875,452.07543548938446,1856.32,117.94,16,0,2,0,27,0,13625.15,2270.858333333333,579.625,4102.539150615953,10638.22,433.5,6.0,0
648,swedbank,4293.42,286.228,117.07,478.3584078641095,982.67,-690.45,13,2,2,2,28,0,15258.85,1089.9178571428572,446.92499999999995,2463.455785315163,9596.67,61.78,14.0,0
649,swedbank,8190.8,455.0444444444445,293.47,286.3476021781964,1121.62,79.49,18,0,2,0,26,0,24204.510000000002,1613.6340000000002,442.45,4271.6600217693895,17030.56,153.24,15.0,0
650,swedbank,5502.78,366.852,389.99,376.554422213538,1096.21,-423.64,14,1,2,1,28,0,16131.220000000001,1240.863076923077,188.66,3372.9741724265264,12425.54,19.86,13.0,0
651,swedbank,16651.3,876.3842105263158,1224.51,525.2989226073073,1520.81,-23.01,18,1,2,1,28,0,23350.51,1373.5594117647058,445.11,3709.877128702295,15727.79,70.4,17.0,0
652,swedbank,7681.17,698.2881818181818,435.62,477.8882666234479,1537.34,200.4,11,0,2,0,27,0,17130.08,1317.6984615384617,322.18,3260.1606035767786,12117.61,28.9,13.0,0
653,swedbank,9907.869999999999,707.7049999999999,735.97,389.3619869982569,1305.52,174.94,14,0,2,0,27,0,17489.46,1457.455,362.25,3751.303304296691,13361.81,60.14,12.0,0
654,swedbank,11053.869999999999,650.2276470588234,742.17,624.8270048634404,1391.69,-1352.71,16,1,2,1,28,0,12386.19,688.1216666666667,387.83000000000004,1160.997473332864,5171.42,7.09,18.0,0
655,swedbank,7215.700000000001,555.0538461538462,359.59,465.27131621485944,1389.44,89.54,13,0,2,0,28,0,16691.54,1669.154,232.555,4328.074341375285,13974.33,18.98,10.0,0
656,swedbank,8980.34,472.64947368421053,518.45,620.334930765216,1645.31,-1645.31,18,1,2,1,28,0,16270.71,1479.1554545454544,492.93,3374.0297829431315,11597.99,12.57,11.0,0
657,swedbank,11491.14,675.9494117647058,586.88,519.6323597081714,1439.76,47.79,17,0,2,0,26,0,18343.34,2292.9175,1087.5349999999999,3824.945865733639,11704.58,409.66,8.0,0
658,swedbank,17866.21,687.161923076923,652.935,740.8301060838131,1727.83,-2083.6,24,2,9,2,28,0,22712.45,1261.802777777778,589.1500000000001,3053.0305363664393,13429.34,16.11,18.0,1
659,swedbank,9842.61,656.1740000000001,695.43,573.358124545957,1617.05,-1056.23,14,1,2,1,28,0,11265.84,704.115,365.46000000000004,1117.1412140638263,4790.7,97.32,16.0,0
660,swedbank,10611.4,663.2125,637.355,243.35622316541102,1221.12,307.35,16,0,2,0,27,0,17168.780000000002,1009.9282352941178,421.82,2398.470622384281,10253.36,35.32,17.0,0
661,swedbank,12431.07,776.941875,791.635,407.23568981150214,1503.6,90.61,16,0,2,0,25,0,18675.43,1556.2858333333334,601.27,3260.9839932072323,11873.8,207.78,12.0,0
662,swedbank,17386.83,1022.754705882353,1168.68,377.9081233599916,1636.55,282.47,17,0,2,0,27,0,14620.32,913.77,247.535,1953.988602573379,8109.25,37.02,16.0,0
663,swedbank,8579.73,714.9775,661.105,322.9997674956945,1185.35,305.99,12,0,2,0,28,0,19823.25,943.9642857142857,301.12,2269.072454384327,10669.94,14.42,21.0,0
664,swedbank,13878.359999999999,365.21999999999997,325.46,148.81365875628632,1091.04,162.75,38,0,2,0,28,0,26520.98,2210.0816666666665,576.24,5563.9731169483775,19829.91,59.72,12.0,0
665,swedbank,16827.19,623.2292592592593,744.99,465.21127877495644,1410.95,-1170.8,26,1,2,1,28,0,8919.99,743.3325,497.44,958.6585830317563,3606.03,29.72,12.0,0
666,swedbank,10124.17,632.760625,759.94,484.156363054592,1240.79,-378.15,14,2,2,2,23,0,18232.48,1302.32,462.9,3126.3206010334507,12065.62,16.04,14.0,0
667,swedbank,13219.01,734.3894444444445,901.98,469.5166241180418,1749.01,14.9,18,0,2,0,26,0,28377.42,1669.26,469.46,4896.8580057446015,20637.05,9.26,17.0,0
668,swedbank,9359.07,719.9284615384615,554.74,517.6588075306963,1993.44,213.97,13,0,2,0,28,0,12611.18,970.0907692307693,604.56,1733.8775687432565,6655.6,21.28,13.0,0
669,swedbank,12277.57,944.4284615384615,685.54,643.9029270504232,2232.14,144.64,13,0,2,0,28,0,17711.09,2213.88625,212.17499999999998,5355.410760732518,15447.96,55.05,8.0,0
670,swedbank,8320.37,640.0284615384616,732.82,386.21911966840264,1311.88,111.49,13,0,2,0,27,0,41889.59,2464.0935294117644,531.45,7864.812650427489,32946.89,6.5,17.0,0
671,swedbank,13965.31,931.0206666666667,1124.55,384.11026944405035,1279.01,36.51,15,0,2,0,27,0,28082.59,2160.199230769231,254.8,6513.302997998867,23806.91,19.49,13.0,0
672,swedbank,14349.16,623.8765217391305,921.56,747.2447488948907,1433.11,-1592.35,21,2,3,2,27,0,14485.6,1034.6857142857143,345.46,2201.8030806162,8584.26,46.74,14.0,1
673,swedbank,10701.56,823.196923076923,706.65,408.0007747007476,1542.6,177.5,13,0,2,0,28,0,20348.28,1565.2523076923076,519.61,3635.4495036862445,13608.96,114.01,13.0,0
674,swedbank,11469.63,882.2792307692307,968.82,405.1912709544621,1640.57,51.56,13,0,2,0,26,0,13310.64,1210.0581818181818,797.43,2133.339023619163,7478.29,4.45,11.0,0
675,swedbank,13343.349999999999,513.2057692307692,554.18,426.9665309803388,1410.38,-1056.56,25,1,2,1,26,0,20913.600000000002,2091.36,443.345,5173.491380839657,16791.84,97.68,10.0,0
676,swedbank,15686.789999999999,382.6046341463414,130.96,459.57516461998654,1318.6,-479.39,40,1,2,1,28,0,17610.8,1354.676923076923,322.54,3767.627827224058,13873.97,58.44,13.0,0
677,swedbank,10442.5,803.2692307692307,645.21,370.04671654313995,1364.71,396.76,13,0,2,0,24,0,2681.5,297.94444444444446,219.15,184.36161579292414,549.74,74.11,9.0,0
678,swedbank,30354.63,758.86575,813.91,199.21394099460656,1337.44,221.89,40,0,2,0,28,0,33422.74,1966.0435294117647,506.25,6034.495889440498,25356.49,87.36,17.0,0
679,swedbank,7630.099999999999,508.6733333333333,572.11,452.81785531849135,1209.23,-636.48,14,1,2,1,27,0,9796.97,612.310625,462.81,738.1635480069779,3186.33,51.78,16.0,0
680,swedbank,9644.22,741.8630769230768,854.14,267.2715516843189,1061.86,177.29,13,0,2,0,28,0,17785.88,1270.42,560.53,2685.126034686984,10541.14,105.35,14.0,0
681,swedbank,9351.66,550.0976470588236,638.05,556.8333132716806,1338.13,-1184.3,16,1,2,1,28,0,25845.370000000003,2584.5370000000003,951.23,5684.657049544365,18724.79,84.87,10.0,0
682,swedbank,14074.65,827.9205882352941,996.92,725.2692272224724,1632.52,-1155.31,16,1,2,1,24,0,16599.2,1037.45,477.515,2526.4238049992064,10420.04,7.56,16.0,0
683,swedbank,9368.94,624.596,471.97,531.426584605733,1490.8,-52.04,14,1,2,1,27,0,9046.550000000001,695.8884615384616,509.74,628.3483741106011,2352.09,190.17,13.0,0
684,swedbank,8380.45,698.3708333333334,646.975,542.9358325464242,1650.35,77.58,12,0,2,0,28,0,22360.33,2032.757272727273,566.67,4869.795588219471,16683.31,75.92,11.0,0
685,swedbank,10643.77,760.2692857142857,710.255,339.3080885354848,1275.44,269.36,14,0,2,0,26,0,21392.57,1944.7790909090909,361.91,4723.345760249729,16154.35,240.72,11.0,0
686,swedbank,10165.65,677.7099999999999,658.95,418.03638108935644,1557.86,83.83,15,0,2,0,27,0,18512.18,1542.6816666666666,454.7,3736.397189018596,13376.22,68.41,12.0,0
687,swedbank,34042.28,872.8789743589743,897.44,271.5117168625642,1668.62,186.34,39,0,2,0,28,0,26677.890000000003,3811.127142857143,225.83,8954.138653683585,24092.9,72.09,7.0,0
688,swedbank,12093.12,806.2080000000001,789.04,341.99981111523607,1505.46,126.36,15,0,2,0,27,0,16783.89,1398.6575,246.40499999999997,3628.9333650765634,12885.03,30.95,12.0,0
689,swedbank,11236.27,936.3558333333334,856.485,506.3658224761716,1782.94,227.0,12,0,2,0,26,0,55520.69,3084.4827777777778,337.105,11454.490531794689,48965.89,39.81,18.0,0
690,swedbank,9558.369999999999,682.7407142857143,555.7,562.7523412583535,1673.29,17.12,14,0,2,0,26,0,13967.94,1163.9950000000001,530.2249999999999,1999.3200839535425,7417.02,262.25,12.0,0
691,swedbank,3487.92,697.5840000000001,672.65,310.4704703027327,1011.32,330.96,5,0,2,0,8,0,11263.68,2252.736,734.2,4002.7245149435403,9384.65,53.39,5.0,0
692,swedbank,27490.09,1018.1514814814815,1240.17,302.68616607995546,1338.66,316.95,27,0,2,0,28,0,6245.74,480.44153846153847,470.74,322.6491572344527,1117.47,63.36,13.0,0
693,swedbank,8107.26,579.09,577.55,280.8511196893636,1173.65,192.36,14,0,2,0,28,0,26659.7,1904.2642857142857,322.905,5621.436744618714,21407.45,36.98,14.0,0
694,swedbank,10536.9,702.4599999999999,556.55,409.8146585260917,1448.97,139.33,15,0,2,0,28,0,21662.67,1444.1779999999999,295.56,3881.3461942350436,15393.71,51.17,15.0,0
695,swedbank,8144.52,452.47333333333336,319.3,483.72110762784155,1368.4,-679.92,17,1,2,1,28,0,3677.21,334.2918181818182,248.03,250.57589631958547,837.97,42.08,11.0,0
696,swedbank,8846.15,631.8678571428571,821.47,312.3575746376522,999.64,155.08,14,0,2,0,28,0,20960.05,1746.6708333333333,441.16999999999996,4308.3974114037055,15391.72,105.48,12.0,0
697,swedbank,11828.52,657.14,728.145,619.9420671795257,1857.13,-405.21,16,2,2,2,27,0,18386.35,1081.55,348.87,2662.5639765341793,11296.54,39.82,17.0,0
698,swedbank,9305.92,845.9927272727273,882.56,475.25333110018084,1358.5,44.54,11,0,2,0,28,0,21610.629999999997,1271.2135294117645,250.02,4049.3935363874875,16960.26,8.79,17.0,0
699,swedbank,8317.25,693.1041666666666,540.92,369.97460572458294,1392.66,105.53,12,0,2,0,28,0,25038.53,1788.4664285714284,666.4849999999999,4324.458556524926,16784.14,288.06,14.0,0
700,swedbank,11026.54,918.8783333333334,969.235,368.3923917591956,1354.36,163.65,12,0,2,0,27,0,25837.979999999996,2153.1649999999995,592.0350000000001,5497.64139487521,19570.26,145.61,12.0,0
701,swedbank,12938.52,718.8066666666667,862.0,540.1737542353441,1532.17,-268.83,17,1,2,1,26,0,5386.51,414.3469230769231,372.36,241.2882940379487,917.21,111.9,13.0,0
702,swedbank,17543.71,1031.9829411764706,964.06,376.09308287252344,1868.06,319.72,17,0,2,0,28,0,15092.93,1078.0664285714286,137.88,3120.577687365957,11883.82,37.7,14.0,0
703,swedbank,8461.64,470.0911111111111,192.61,508.8507597794314,1588.79,46.91,18,0,2,0,28,0,25916.57,2159.7141666666666,616.11,5529.13111449046,19688.7,186.27,12.0,0
704,swedbank,14586.869999999999,729.3435,581.655,289.34209396445743,1515.44,541.82,20,0,2,0,27,0,17567.53,1756.753,504.375,4134.526772071852,13502.02,93.92,10.0,0
705,swedbank,17217.31,430.43275000000006,277.37,301.14048822117843,1513.32,277.37,40,0,2,0,28,0,12838.179999999998,987.5523076923075,300.72,2248.7884830731773,8409.88,10.47,13.0,0
706,swedbank,14641.44,504.87724137931036,469.58,294.18049435066894,1158.44,19.47,29,0,2,0,28,0,13654.289999999999,1365.4289999999999,786.76,2209.4971027133956,7601.32,124.15,10.0,0
707,swedbank,9113.55,828.5045454545453,886.13,405.32017959543134,1525.89,5.15,11,0,2,0,28,0,27850.29,2142.33,599.65,5766.644013872656,21300.88,6.56,13.0,0
708,swedbank,12309.12,879.2228571428572,997.59,458.2824969287053,1561.06,115.1,14,0,2,0,28,0,23896.76,1593.1173333333331,535.48,3987.9185135812154,15914.24,55.09,15.0,0
709,swedbank,10611.779999999999,663.2362499999999,580.0350000000001,775.3425053387697,1706.82,-1123.71,15,1,2,1,28,0,34660.44,1733.0220000000002,595.915,5303.858566504202,24227.81,22.85,20.0,0
710,swedbank,9495.38,730.4138461538461,723.73,207.83956651459405,1136.96,452.02,13,0,2,0,22,0,4196.3,381.4818181818182,387.1,269.9395355192782,1019.83,39.5,11.0,0
711,swedbank,15681.4,653.3916666666667,912.55,603.8438531223309,1427.54,-1044.07,21,3,3,3,28,0,14007.96,1077.5353846153846,371.56,2303.365705945741,8657.06,9.28,13.0,1
712,swedbank,7174.28,286.9712,134.57,335.93870768241834,1407.43,12.03,25,0,2,0,28,0,7479.33,534.2378571428571,503.375,428.0134174240978,1621.92,8.25,14.0,0
713,swedbank,31048.03,757.2690243902439,799.18,285.14733841301125,1743.46,102.56,41,0,2,0,28,0,15159.689999999999,1263.3075,476.44999999999993,2916.813892714025,10485.55,8.39,12.0,0
714,swedbank,8418.23,701.5191666666666,808.22,402.8507031475993,1337.19,40.94,12,0,2,0,27,0,20781.06,1731.755,387.70000000000005,4650.275845209224,16463.77,3.67,12.0,0
715,swedbank,10117.95,246.77926829268296,79.76,402.42573157907196,1225.4,-1169.89,40,1,2,1,28,0,17329.620000000003,1575.4200000000003,545.94,3491.447673556057,12059.12,144.3,11.0,0
716,swedbank,8697.23,669.0176923076923,751.37,354.51560003648746,1137.94,67.44,13,0,2,0,26,0,10001.029999999999,909.1845454545454,508.83,1422.6191620413642,5066.47,29.67,11.0,0
717,swedbank,18494.09,924.7045,975.995,489.6161207622387,1531.79,189.85,20,0,2,0,27,0,20811.03,1387.4019999999998,252.86,3938.074862611353,15578.89,41.5,15.0,0
718,swedbank,17102.45,610.8017857142858,671.14,282.99403625509916,1424.05,45.91,28,0,2,0,28,0,29970.61,2997.061,777.4,7052.538430710921,23051.59,195.9,10.0,0
719,swedbank,11963.939999999999,854.5671428571428,934.58,529.5610664492822,1582.62,-595.71,13,1,2,1,28,0,18241.9,1403.223076923077,535.95,3158.5690493306843,11895.74,198.67,13.0,0
720,swedbank,15352.46,903.0858823529411,1144.21,467.0122426668655,1391.36,61.35,17,0,2,0,28,0,33814.94,4226.8675,398.59,10897.047736614262,31184.84,7.53,8.0,0
721,swedbank,12670.689999999999,603.3661904761905,577.55,374.5533966669664,1703.36,96.57,21,0,2,0,28,0,9473.77,676.6978571428572,430.995,1069.8926666667842,4162.75,19.41,14.0,0
722,swedbank,35216.85,926.7592105263158,985.65,160.42837707098502,1170.5,391.89,38,0,2,0,28,0,12970.77,1621.34625,704.78,2906.5246929473174,8801.47,337.01,8.0,0
723,swedbank,10870.880000000001,603.9377777777778,560.3599999999999,469.7546959919996,1386.47,-548.79,17,1,2,1,28,0,31288.05,3128.805,349.56,8508.602315078611,27322.12,89.01,10.0,0
724,swedbank,13774.98,765.2766666666666,924.8050000000001,592.7094902325798,1286.61,-877.38,17,1,2,1,27,0,26527.84,2210.653333333333,634.2049999999999,5465.3417526501125,19535.35,32.64,12.0,0
725,swedbank,9181.12,573.82,506.055,326.56026345326626,1210.24,28.88,16,0,2,0,28,0,18605.379999999997,1431.1830769230767,426.34,3555.445857264563,13233.98,84.51,13.0,0
726,swedbank,9127.71,760.6424999999999,851.27,371.8732178903058,1419.6,114.35,12,0,2,0,26,0,19823.04,1321.536,664.24,2773.1833574401203,11270.76,135.57,15.0,0
727,swedbank,9189.42,656.3871428571429,620.91,500.9559587494627,1531.84,-576.02,13,1,2,1,25,0,12837.54,802.34625,484.33500000000004,1294.2999541264253,5441.68,60.42,16.0,0
728,swedbank,9322.78,582.67375,469.64,775.9769074216492,1854.97,-1111.51,15,1,2,1,27,0,16628.37,1385.6975,485.295,3005.579644334623,10852.87,72.14,12.0,0
729,swedbank,13566.11,714.0057894736842,750.13,475.09103768898615,1551.61,-585.16,18,1,2,1,27,0,8822.039999999999,551.3774999999999,489.21999999999997,436.89377983670124,1304.03,9.14,16.0,1
730,swedbank,23243.04,929.7216000000001,1208.19,394.42454738602,1208.19,80.51,25,0,2,0,28,0,20908.04,1742.3366666666668,550.255,4251.48566470664,15190.62,49.23,12.0,0
731,swedbank,15389.8,732.847619047619,772.88,300.51017982598796,1189.38,127.33,21,0,2,0,26,0,10401.2,742.9428571428572,435.765,875.4509587233715,3499.46,48.81,14.0,0
732,swedbank,7015.64,637.7854545454546,478.82,507.34000456032715,1468.76,90.56,11,0,2,0,28,0,13374.51,891.634,301.58,2099.23182072055,8406.99,5.34,15.0,0
733,swedbank,8617.32,538.5825,554.47,436.3103748250779,1407.55,-344.1,15,1,2,1,28,0,20258.7,2250.9666666666667,375.07,5252.835514203257,16228.82,248.52,9.0,0
734,swedbank,1838.43,306.40500000000003,223.21,324.2185908765875,886.93,-21.29,5,1,2,1,28,0,8464.62,1692.9240000000002,480.17,2974.2320446175686,6977.34,46.16,5.0,0
735,swedbank,11633.220000000001,646.2900000000001,352.115,528.8535530193368,1583.17,1.0,18,0,2,0,26,0,19224.91,1747.719090909091,638.41,3895.358355765114,13451.26,103.33,11.0,0
736,swedbank,14240.25,619.1413043478261,877.34,560.4669776445705,1182.43,-1182.43,22,1,2,1,28,0,15177.970000000001,1084.1407142857145,396.875,2429.6158069584844,9455.51,40.78,14.0,0
737,swedbank,37594.69,1342.6675,1685.75,461.3610068339671,1834.17,436.56,28,0,2,0,28,0,35236.939999999995,2349.129333333333,511.29,6976.434434734518,27537.98,59.98,15.0,0
738,swedbank,8843.68,736.9733333333334,738.71,341.9714869382941,1218.73,233.33,12,0,2,0,28,0,17072.94,1219.4957142857143,336.57,3097.731909499928,11941.84,36.43,14.0,0
739,swedbank,17637.42,678.3623076923076,964.74,539.3694941044233,1414.58,-979.23,24,2,2,2,28,0,20979.82,1234.1070588235293,373.29,3218.6927678014035,13646.49,119.22,17.0,0
740,swedbank,12783.01,852.2006666666667,835.16,353.592873321578,1374.63,335.7,15,0,2,0,26,0,17183.85,1073.990625,425.895,2498.6826148018313,10387.59,89.4,16.0,0
