sum,mean,median,std,max,min,in_degree,out_degree,n_unique_in,n_unique_out,is_sar
9821.03,755.4638461538462,864.53,410.59116903838503,1366.94,53.38,13,0,3,0,0
8818.02,629.8585714285715,564.765,453.1432491940158,1377.76,4.94,14,0,4,0,1
4160.66,277.3773333333333,505.35,609.4765949387189,820.88,-1108.92,12,3,5,2,1
11070.64,851.5876923076922,656.85,381.81980047647795,1735.26,481.78,13,0,3,0,0
8357.02,642.8476923076923,795.71,557.6069677074503,1429.43,-924.84,12,1,3,1,0
6188.82,515.735,522.22,221.04499564568297,926.78,151.87,12,0,3,0,0
7899.89,564.2778571428572,672.575,397.75582477345165,1178.4,69.15,14,0,4,0,1
6549.65,727.7388888888888,707.0,345.13066998038744,1208.99,66.98,9,0,3,0,0
7204.94,554.2261538461538,420.41,323.3613971636704,1115.62,129.82,13,0,3,0,0
10983.1,844.8538461538462,871.81,313.0738971483267,1429.1,252.67,13,0,4,0,1
8310.42,831.042,808.82,374.64805522576046,1585.67,179.8,10,0,3,0,0
9636.55,688.3249999999999,718.72,575.2327977269456,1686.06,-823.25,13,1,4,1,1
11769.69,980.8075,1196.895,839.6468280947325,1724.05,-1417.94,11,1,3,1,0
11736.310000000001,652.0172222222222,662.32,313.9980453630724,1221.94,35.32,18,0,3,0,0
11429.22,879.1707692307692,885.48,395.36328752725507,1566.42,376.02,13,0,3,0,0
10933.14,575.4284210526315,628.75,617.2463013908643,1273.02,-981.15,17,2,6,2,1
8458.85,768.9863636363636,1028.77,589.696466722885,1361.65,-450.92,10,1,3,1,1
8063.18,537.5453333333334,688.28,674.6148934219185,1338.82,-1061.05,13,2,3,2,1
14581.76,810.0977777777778,821.4300000000001,339.4311887045141,1193.45,233.99,18,0,3,0,0
13651.6,853.225,862.255,516.9739549081107,1949.62,77.37,16,0,4,0,1
12259.0,875.6428571428571,1244.3,631.7340959421331,1735.95,-651.35,13,1,3,1,0
10625.62,664.10125,532.07,463.6125211549691,1382.5,-474.64,15,1,4,1,1
7459.549999999999,573.8115384615384,501.21,526.7884075199794,1551.25,-287.88,12,1,3,1,0
5876.5,587.65,665.6600000000001,237.4114667267218,899.85,137.17,10,0,3,0,0
4740.34,182.32076923076923,569.75,759.4496499014168,1817.23,-1554.06,20,6,3,6,1
8995.69,642.5492857142857,661.7950000000001,570.659784776349,1786.22,-909.44,13,1,8,1,1
9368.4,585.525,520.79,514.9999070679528,1947.76,-218.54,15,1,3,1,0
9131.16,760.93,761.8050000000001,479.63028043388897,1423.33,-45.37,11,1,3,1,0
14980.77,881.2217647058824,960.66,511.74714889576194,1455.23,-260.75,16,1,3,1,0
10341.47,646.341875,721.25,480.62870964628195,1125.2,-481.07,14,2,3,2,1
34175.87,976.4534285714286,1130.54,398.9491113128476,1502.98,-453.16,34,1,3,1,0
7410.99,617.5825,552.21,348.24525394207717,1087.58,35.29,12,0,3,0,0
12746.41,980.493076923077,1011.04,467.21559681415835,1685.75,124.45,13,0,3,0,0
10027.380000000001,835.6150000000001,825.03,497.37686939491965,1510.66,-482.45,11,1,3,1,1
23176.31,1103.6338095238095,1505.65,616.0260327411188,1505.65,-967.39,20,1,4,1,1
13857.71,866.106875,969.325,388.975941496279,1330.09,279.46,16,0,5,0,1
8057.33,732.4845454545455,764.88,567.2089392871666,1557.12,-541.34,10,1,3,1,0
10045.75,669.7166666666667,827.26,314.3160994164648,1227.47,216.09,15,0,3,0,0
8899.47,593.298,484.68,263.7038907346106,1182.31,233.17,15,0,4,0,1
9294.07,929.4069999999999,890.165,370.58433891026147,1649.47,488.61,10,0,3,0,0
7163.87,551.0669230769231,489.25,338.3391641135814,1191.42,98.6,13,0,3,0,0
6584.04,548.67,510.03,318.4246045769704,1322.8,149.65,12,0,3,0,0
12877.37,919.8121428571429,940.665,288.29433928588634,1350.25,158.51,14,0,7,0,1
9749.05,749.926923076923,634.24,504.7669591402983,1878.27,26.28,13,0,3,0,0
15726.44,1048.4293333333333,1152.26,444.90450356495705,1626.07,123.34,15,0,7,0,1
6629.83,509.98692307692306,739.93,963.8777310805957,1441.14,-2473.13,12,1,3,1,1
8205.84,586.1314285714286,575.77,367.0790229921605,1165.85,44.34,14,0,3,0,0
5636.52,469.71000000000004,393.49,679.9700932861947,1500.83,-1098.62,11,1,3,1,1
8383.23,523.951875,567.54,486.2929739326387,1244.16,-678.27,15,1,4,1,1
8853.41,590.2273333333334,583.07,691.4198229158261,1807.95,-1090.31,14,1,4,1,1
10021.199999999999,770.8615384615384,663.9,647.5165956283303,1808.62,32.04,13,0,3,0,0
38548.75,558.677536231884,514.81,171.76179902450576,1399.73,205.01,69,0,3,0,0
11907.5,700.4411764705883,785.76,343.1144373580473,1299.87,150.69,17,0,8,0,1
8029.3,669.1083333333333,581.6800000000001,363.7506066432513,1644.98,167.04,12,0,3,0,0
2018.5100000000002,126.15687500000001,113.815,832.5275530713183,1377.71,-1497.85,11,5,3,5,1
10850.19,904.1825,880.55,408.7758866781961,1491.25,127.17,12,0,3,0,0
9068.15,647.725,631.5,286.3266557286786,1280.5,33.02,14,0,3,0,0
8623.14,538.94625,551.575,927.8145332257951,1866.81,-2052.6,14,2,3,2,1
3122.21,312.221,302.495,223.5976549494401,707.62,20.52,10,0,3,0,0
10087.55,1008.7549999999999,1019.305,325.84770843822804,1459.85,289.98,10,0,3,0,0
12689.15,976.0884615384615,1218.68,508.89161134512324,1792.04,4.76,13,0,3,0,0
7988.59,665.7158333333333,643.645,531.4274658358344,1335.71,-692.8,11,1,3,1,1
14806.11,569.4657692307693,453.16,287.8743363229599,1613.72,453.16,26,0,3,0,0
4268.96,474.3288888888889,387.38,322.79473862829786,1125.99,122.2,9,0,3,0,0
11110.13,584.7436842105262,785.4,713.7275533205972,1414.01,-1077.97,16,3,3,3,1
8226.48,685.54,763.35,694.2407978373342,1610.27,-1127.92,11,1,4,1,1
13127.7,875.1800000000001,823.21,414.3645499177885,1526.43,201.97,15,0,3,0,0
8194.08,482.00470588235294,641.98,762.3340201079646,1889.83,-1121.95,15,2,3,2,1
6708.9400000000005,353.1021052631579,540.81,944.5983070513151,2034.54,-986.36,13,6,3,6,1
11538.41,549.4480952380952,564.72,653.0715542007556,1641.34,-1556.49,19,2,4,2,1
5434.0599999999995,543.406,521.39,400.98494089761857,1369.6,19.2,10,0,3,0,0
3485.04,290.42,276.98,323.11059232517783,870.75,-315.43,11,1,3,1,0
7835.84,602.756923076923,449.59,554.6840650824668,1736.41,37.63,13,0,3,0,0
12111.880000000001,672.8822222222223,729.9300000000001,355.8879498737762,1223.34,105.47,18,0,7,0,1
6349.33,634.933,693.3199999999999,385.14314291500045,1216.52,98.65,10,0,3,0,0
8598.43,781.6754545454546,715.45,472.032628435019,1768.24,113.04,11,0,3,0,0
7105.68,710.568,765.0899999999999,204.06252493891284,1014.82,254.19,10,0,3,0,0
14698.19,1130.63,1073.78,297.85253543770057,1486.52,573.11,13,0,3,0,0
6160.2300000000005,473.86384615384617,407.61,383.5970810529033,941.91,-641.36,12,1,3,1,0
8876.43,739.7025,817.605,729.709900727991,1548.29,-862.55,11,1,3,1,1
7010.61,637.3281818181817,830.29,476.9468735156606,1128.77,-414.99,10,1,2,1,0
1590.23,88.34611111111111,377.135,917.3194380953215,1824.58,-1427.07,12,6,3,6,1
17098.25,1068.640625,1269.0149999999999,394.74391920955117,1470.41,360.79,16,0,4,0,1
9913.68,762.5907692307693,725.38,331.9455815456689,1606.65,398.48,13,0,3,0,0
4440.85,341.6038461538462,682.1,949.0793234457843,1491.1,-1385.15,10,3,3,3,1
18291.26,962.697894736842,833.86,450.12369748744186,1645.5,156.66,19,0,8,0,1
11486.220000000001,765.748,852.94,518.6832534987032,1498.39,-627.73,14,1,4,1,1
3861.97,386.197,235.68,542.3577824042396,1142.26,-498.23,9,1,4,1,1
8870.039999999999,633.5742857142857,703.6500000000001,491.0172801238463,1278.01,-594.65,13,1,3,1,0
3519.0,251.35714285714286,156.54500000000002,613.4162828270559,1520.97,-1139.35,13,1,3,1,1
6659.41,605.4009090909091,567.5,288.0523860152714,1082.65,122.45,11,0,3,0,0
11454.12,818.1514285714286,840.725,664.0921641535231,1718.53,-809.1,13,1,3,1,1
6707.91,609.81,588.61,487.4741620229733,1201.71,-557.46,10,1,3,1,0
11777.64,981.4699999999999,1017.97,550.5362719451579,2145.17,341.41,12,0,4,0,1
9426.45,589.153125,536.835,257.5419907696284,1064.15,112.19,16,0,3,0,0
12972.9,763.1117647058824,912.59,347.2765118791381,1620.76,105.3,17,0,4,0,1
6161.87,410.79133333333334,364.07,348.58557940557984,1142.32,-364.07,14,1,3,1,0
10505.91,750.4221428571428,804.155,456.5589299595662,1355.49,3.69,14,0,3,0,0
8369.41,418.4705,443.76,195.47081807980823,967.39,4.84,20,0,3,0,0
247.2399999999999,13.73555555555555,450.04,940.8018432806462,1219.76,-1547.47,11,7,3,7,1
6794.7,424.66875,553.835,823.6692625390768,1340.32,-1378.73,13,3,3,3,1
12053.82,602.691,614.52,235.30666586169497,1299.69,37.71,20,0,4,0,1
7513.42,500.8946666666667,337.51,376.8281934945698,1381.13,111.06,15,0,3,0,0
11511.8,885.5230769230768,961.35,613.3963286813376,1919.05,2.33,13,0,3,0,0
9301.539999999999,422.7972727272727,138.03,654.1712238592745,1879.23,-1133.29,21,1,4,1,1
8615.91,662.7623076923077,811.99,584.737426958372,1406.98,-773.36,12,1,3,1,1
11500.14,718.75875,947.85,957.507681082333,1947.78,-1653.17,14,2,3,2,1
16624.03,755.6377272727273,850.56,391.1028867060774,1637.24,6.08,22,0,7,0,1
7725.889999999999,594.2992307692307,568.65,475.2291263075377,1341.61,24.03,13,0,3,0,0
9783.130000000001,698.7950000000001,893.435,811.3131182391438,1890.03,-1647.19,13,1,3,1,1
7446.1,438.00588235294117,587.4,848.7968742509807,1429.1,-1237.41,14,3,3,3,1
6737.5,449.1666666666667,233.14,743.5828904958043,1854.48,-875.51,13,2,3,2,1
3808.77,292.9823076923077,342.64,308.3084496937508,830.92,-421.51,12,1,4,1,1
9183.51,655.965,828.26,649.7559563849279,1762.1,-935.3,13,1,3,1,1
9788.45,515.1815789473685,415.56,364.74074280025195,1264.27,-452.65,18,1,4,1,1
5814.5199999999995,581.452,568.14,230.44337949073542,1026.59,199.41,10,0,3,0,0
10338.05,939.8227272727272,972.15,579.9317106882655,2105.0,264.4,11,0,3,0,0
8022.110000000001,534.8073333333334,608.97,564.614212834957,1184.88,-1316.54,14,1,4,1,1
11428.5,672.2647058823529,796.9,291.9231431626663,1143.3,161.92,17,0,3,0,0
9387.98,722.1523076923077,783.62,569.2829433909797,1854.98,-635.93,12,1,3,1,1
11118.279999999999,585.1726315789473,572.52,558.4643677665678,1368.1,-1134.03,18,1,7,1,1
9298.8,664.1999999999999,846.4,503.5907255515519,1034.74,-801.61,13,1,3,1,0
11040.82,736.0546666666667,932.7,400.55365497318957,1447.33,165.42,15,0,3,0,0
14745.11,776.0584210526316,837.39,267.3824713830807,1539.74,338.83,19,0,3,0,0
9502.83,527.935,466.905,653.8680543391719,1525.96,-1525.96,17,1,4,1,1
12726.14,848.4093333333333,752.92,529.0726180033818,1988.05,8.51,15,0,3,0,0
15826.77,832.9878947368421,870.69,587.2428328930124,1625.09,-870.69,18,1,7,1,1
8954.92,497.49555555555554,552.755,644.9584084740952,1294.37,-1412.72,16,2,5,2,1
7415.92,1059.4171428571428,1184.3,435.0895539125359,1472.49,262.11,7,0,2,0,0
10250.01,683.3340000000001,575.89,421.29585157497775,1902.96,163.76,15,0,3,0,0
5475.580000000001,421.19846153846163,479.47,784.4746582463765,1307.65,-1420.02,11,2,3,2,1
11748.46,979.0383333333333,994.0799999999999,536.165998207023,1717.82,35.51,12,0,3,0,0
9576.85,870.6227272727273,948.44,281.63093385105657,1343.19,353.02,11,0,3,0,0
11216.48,747.7653333333333,936.6,571.9128182170359,1676.62,-652.78,14,1,4,1,1
13379.5,836.21875,1016.6600000000001,770.0408876752368,1602.84,-1148.55,14,2,3,2,1
10476.88,748.3485714285714,723.0450000000001,507.1161035753987,1408.87,56.32,14,0,3,0,0
11865.28,697.9576470588236,369.67,477.39700039025973,1791.05,369.67,17,0,3,0,0
20952.37,748.2989285714285,783.15,156.16697150069345,1327.25,431.9,28,0,3,0,0
8048.0,731.6363636363636,677.71,366.1436590266921,1578.89,152.36,11,0,3,0,0
11279.68,805.6914285714286,747.77,505.9543177745648,1667.55,55.22,14,0,4,0,1
14285.9,952.3933333333333,1106.95,385.07413103873654,1479.22,15.71,15,0,3,0,0
3890.38,486.2975,449.18,436.78026063293134,1154.45,40.94,8,0,3,0,0
10695.79,629.1641176470589,651.87,442.16132982005024,1284.3,-590.51,16,1,4,1,1
11840.81,986.7341666666666,1024.73,535.0038376660716,1851.69,102.45,12,0,9,0,1
7829.73,652.4775,590.74,264.80760412471676,1151.5,138.2,12,0,3,0,0
12695.97,793.498125,710.41,181.38691673579066,1301.57,598.43,16,0,4,0,1
8411.58,934.62,990.98,466.7110885762197,1691.63,259.21,9,0,3,0,0
5175.61,575.0677777777778,443.16,684.2846195074418,2075.94,12.11,9,0,4,0,1
108807.2,1295.3238095238096,1322.82,157.8017136354246,1621.24,100.5,84,0,3,0,0
6713.83,671.383,647.06,565.3555810294182,1523.57,-90.6,9,1,3,1,0
79369.81,505.54019108280255,486.38,113.18420301500883,1343.2,186.5,157,0,3,0,0
6869.43,686.943,547.4,593.5860192657656,1845.99,65.92,10,0,4,0,1
8351.93,1043.99125,898.93,681.0867584852377,1816.24,43.17,8,0,3,0,0
11438.710000000001,714.9193750000001,656.415,650.7029603484604,2202.0,-757.86,15,1,3,1,1
6637.47,553.1225000000001,446.99,447.0072231697259,1307.73,-30.8,11,1,3,1,0
11579.2,723.7,762.14,389.949940958238,1425.17,162.79,16,0,8,0,1
15287.7,955.48125,1118.155,497.2107157316034,1792.04,209.0,16,0,3,0,0
10286.02,642.87625,740.6,395.77320944997444,1429.22,60.68,16,0,3,0,0
25015.93,893.4260714285714,934.0,354.7679448162981,1672.11,107.42,28,0,7,0,1
12363.89,883.135,806.81,485.75567180266825,1769.48,112.03,14,0,4,0,1
10912.82,839.4476923076923,590.19,394.1789598467902,1431.36,337.5,13,0,4,0,1
6280.18,697.7977777777778,609.49,552.8262009162052,1748.7,57.38,9,0,3,0,0
10252.62,732.33,667.56,481.70283022435507,1508.26,96.51,14,0,3,0,0
8634.89,616.7778571428571,528.4,392.274034752759,1486.09,87.68,14,0,3,0,0
14496.88,906.055,987.0999999999999,419.62737084227484,1624.61,131.83,16,0,3,0,0
9016.380000000001,644.027142857143,612.82,356.56774946767064,1181.31,11.98,14,0,3,0,0
10199.289999999999,679.9526666666666,640.29,377.4254975387605,1470.55,84.57,15,0,3,0,0
10257.41,732.6721428571428,815.2850000000001,664.245039600234,1753.82,-980.5,13,1,3,1,0
9500.08,791.6733333333333,703.35,559.5968116800026,1680.77,74.27,12,0,3,0,0
11006.710000000001,846.6700000000001,752.32,356.29078975840326,1644.98,392.31,13,0,4,0,1
10283.7,791.0538461538462,836.15,558.7207972314745,1481.51,78.52,13,0,3,0,0
15736.74,925.6905882352941,847.03,433.2601510852139,1459.55,219.21,17,0,3,0,0
11017.92,847.5323076923077,707.62,647.87112853244,1988.77,116.76,13,0,6,0,1
13789.0,766.0555555555555,779.21,683.324369923996,1671.9,-978.38,17,1,3,1,0
3696.71,246.44733333333335,445.49,519.6656284637909,1111.29,-947.4,13,2,3,2,1
7891.58,563.6842857142857,459.45,595.3325487065616,1904.85,-478.77,13,1,3,1,0
8447.07,767.9154545454545,751.29,581.382547301923,1696.45,10.25,11,0,3,0,0
14461.67,688.6509523809524,571.97,464.73388826192524,2032.78,35.31,21,0,3,0,0
7352.4,735.24,744.76,388.04376110605534,1214.37,14.36,10,0,3,0,0
5678.18,516.1981818181819,520.01,230.33268920490553,1056.37,212.21,11,0,3,0,0
10143.6,845.3000000000001,853.385,616.97780580386,1799.71,-35.38,11,1,3,1,0
18448.2,970.9578947368421,980.58,475.2471102440515,2206.63,70.11,19,0,3,0,0
12406.130000000001,775.3831250000001,666.76,374.75228913187885,1718.18,379.17,16,0,4,0,1
9032.21,602.1473333333332,708.11,385.50627920523766,1214.44,58.53,15,0,3,0,0
9669.21,805.7674999999999,795.7,294.2579180714213,1286.69,332.22,12,0,3,0,0
7905.1,658.7583333333333,729.5799999999999,461.6333477168244,1431.15,48.7,12,0,3,0,0
10241.57,731.5407142857142,797.51,577.8455992798966,1481.65,-973.62,13,1,4,1,1
7391.34,615.945,548.3050000000001,388.0121743755425,1768.68,336.77,12,0,4,0,1
11330.93,666.525294117647,506.85,803.5161822819566,2183.68,-1617.69,16,1,5,1,1
6826.9,682.6899999999999,530.9200000000001,469.24758312288265,1606.64,220.09,10,0,3,0,0
63802.61,1100.045,1273.02,373.15635071854115,1427.17,-317.0,56,2,4,2,1
5238.01,327.375625,421.68,631.3939009415992,986.18,-1671.92,14,2,3,2,1
6183.72,515.3100000000001,445.42,347.8759335792523,1234.22,5.99,12,0,3,0,0
11799.05,842.7892857142857,1003.23,321.043266925055,1237.47,68.03,14,0,3,0,0
5534.36,425.71999999999997,568.67,370.9037578896534,817.33,-485.69,12,1,3,1,0
8468.91,705.7425,665.8900000000001,373.6100794611944,1229.63,28.58,12,0,3,0,0
5239.38,327.46125,619.595,881.9196106136885,1503.33,-1307.86,12,4,3,4,1
6816.2,426.0125,580.835,664.3083609238508,1186.48,-1435.37,14,2,3,2,1
10656.11,888.0091666666667,863.745,298.4055785019118,1335.98,252.64,12,0,3,0,0
9295.33,580.958125,555.085,411.22034179936105,1187.43,-354.44,15,1,3,1,0
9569.53,736.1176923076923,723.74,390.30864735816976,1372.9,43.3,13,0,3,0,0
5945.469999999999,457.34384615384613,405.9,553.0552941394207,1307.63,-985.71,12,1,4,1,1
16691.21,794.8195238095237,829.14,312.99177926067307,1807.97,103.35,21,0,3,0,0
8224.15,685.3458333333333,583.2950000000001,396.9420070410637,1528.57,227.01,12,0,3,0,0
8809.26,550.57875,525.61,501.30092817089417,1891.45,35.36,16,0,3,0,0
8630.53,863.0530000000001,801.8050000000001,506.35084510094833,1775.82,216.91,10,0,3,0,0
9102.869999999999,568.9293749999999,526.34,771.543272560209,1890.62,-1379.49,15,1,4,1,1
10058.02,628.62625,598.47,251.30227227716554,1123.49,184.79,16,0,4,0,1
9334.94,718.0723076923077,808.51,591.166617575703,1748.19,-679.46,12,1,3,1,1
9667.26,805.605,804.88,331.5996718525627,1510.51,377.24,12,0,3,0,0
12846.029999999999,755.6488235294117,841.6,726.5929978320252,1500.87,-1002.95,15,2,4,2,1
7401.99,569.3838461538461,513.79,330.6166555730484,1252.51,122.39,13,0,3,0,0
19566.65,724.6907407407408,845.12,347.00731581653923,1228.45,-615.89,26,1,4,1,1
18159.0,825.4090909090909,752.24,490.38168857979633,1879.16,151.42,22,0,9,0,1
6154.65,615.4649999999999,623.81,416.713851494977,1317.41,36.42,10,0,4,0,1
10492.29,749.4492857142858,796.22,536.3777230282676,1680.76,47.72,14,0,3,0,0
17845.25,775.8804347826087,865.75,295.14899198198896,1313.45,158.51,23,0,7,0,1
7129.1,648.1,641.9,294.77287354843224,1145.13,161.06,11,0,3,0,0
9685.82,880.5290909090909,911.35,237.34531903766484,1229.55,517.75,11,0,3,0,0
12507.16,833.8106666666666,662.32,517.5762999302844,1835.25,278.79,15,0,3,0,0
6915.43,576.2858333333334,597.51,326.4677962527874,1363.1,196.21,12,0,3,0,0
13875.75,925.05,895.43,405.38673251600136,1790.55,383.51,15,0,3,0,0
16684.39,981.4347058823529,1094.17,479.1079285912211,1632.45,176.47,17,0,3,0,0
9173.3,655.2357142857143,546.985,305.4113158881437,1145.14,237.69,14,0,4,0,1
5736.17,521.47,439.02,566.9840362832097,1523.28,-563.48,10,1,3,1,1
5288.2699999999995,330.51687499999997,254.11,777.9238637014872,1517.99,-1561.81,14,2,3,2,1
12366.13,824.4086666666666,919.06,346.9010458096221,1269.54,196.22,15,0,4,0,1
9747.539999999999,541.53,634.48,624.9755089130905,1301.02,-1215.67,16,2,4,2,1
24664.75,850.5086206896551,947.85,196.93281009239342,1106.03,209.94,29,0,5,0,1
12172.83,640.6752631578947,648.02,334.27732926366565,1258.42,174.77,19,0,4,0,0
13246.8,827.925,750.69,424.19870686585864,1680.85,139.99,16,0,4,0,0
10325.75,491.70238095238096,429.42,708.8202632607561,1686.37,-1686.37,19,2,4,2,1
11887.8,742.9875,693.275,441.7914978433453,1554.0,13.31,16,0,4,0,0
687.5799999999999,114.59666666666665,203.88,835.5882919396769,1244.24,-1074.59,4,2,4,2,1
22363.72,721.4103225806452,676.13,265.0297924949051,1280.27,194.64,31,0,4,0,0
7584.88,474.055,507.755,799.0860935093289,1966.56,-1966.56,15,1,4,1,0
8387.2,599.0857142857143,450.29999999999995,494.7892585693473,1566.43,159.34,14,0,4,0,0
7791.56,556.5400000000001,411.43,486.258035978683,1528.91,-352.51,13,1,4,1,0
16547.55,973.385294117647,996.06,500.6575830609885,1588.58,153.16,17,0,4,0,0
10226.2,601.5411764705883,516.05,405.91893386922646,1432.98,20.28,17,0,4,0,0
9573.2,736.4000000000001,787.71,342.21650203733117,1361.65,8.42,13,0,4,0,0
11379.37,711.210625,651.25,429.0975543233146,1701.03,70.13,16,0,4,0,0
11607.25,725.453125,730.635,747.5967529956129,2064.13,-855.51,15,1,4,1,1
8920.98,686.2292307692308,483.97,545.2261907297672,1815.68,51.3,13,0,4,0,0
12437.75,777.359375,672.28,378.89421071443763,1575.47,334.21,16,0,4,0,0
2531.0,843.6666666666666,676.02,559.8821184261319,1468.22,386.76,3,0,1,0,0
13371.67,786.5688235294118,686.52,480.3832831693141,1742.27,136.28,17,0,4,0,0
7391.06,527.9328571428572,356.945,542.0540093645022,1657.97,-362.03,13,1,4,1,0
5812.219999999999,363.26374999999996,405.885,676.6035244452003,1423.49,-1413.45,14,2,7,2,1
6051.16,432.2257142857143,399.72,327.0021313907081,1064.24,15.71,14,0,4,0,0
11817.46,738.59125,637.565,483.5926846134737,1916.34,111.06,16,0,4,0,0
6890.4400000000005,459.3626666666667,496.09,626.1308969772406,1379.39,-899.01,13,2,4,2,1
12473.79,733.7523529411765,672.71,409.08253685120513,1488.89,80.59,17,0,4,0,0
12022.33,751.395625,734.62,382.6918357629064,1477.35,126.29,16,0,4,0,0
17603.9,880.195,853.12,354.356608599155,1488.9,138.97,20,0,4,0,0
14482.710000000001,689.6528571428572,762.51,752.5549954132446,1934.1,-1131.34,19,2,4,2,1
11280.84,705.0525,653.5550000000001,378.5425984747292,1394.63,168.73,16,0,5,0,1
10608.55,624.0323529411764,601.27,389.9797953665262,1515.93,120.54,17,0,5,0,1
11109.1,740.6066666666667,497.28,520.385863754232,1493.62,53.26,15,0,4,0,0
7769.389999999999,485.58687499999996,536.165,487.6677355702856,1261.99,-627.6,15,1,4,1,1
7935.15,721.3772727272727,665.66,369.3571798704043,1325.92,191.27,11,0,5,0,1
13058.69,768.1582352941177,824.97,327.740258097691,1327.34,165.43,17,0,4,0,0
11452.71,673.6888235294117,704.82,415.70879762584934,1486.56,21.47,17,0,4,0,0
13606.25,618.4659090909091,506.08000000000004,459.3512969048655,1561.9,70.19,22,0,7,0,1
6924.48,577.04,356.605,445.27250759302643,1260.73,93.72,12,0,4,0,0
10708.95,713.9300000000001,726.53,465.70617798595475,1261.93,22.64,15,0,5,0,1
8010.13,616.1638461538462,852.34,657.8901880954812,1353.98,-1195.17,12,1,4,1,1
17334.04,559.1625806451614,449.01,436.4570527323221,1718.28,-593.49,29,2,5,2,1
7711.16,593.1661538461539,570.8,443.33814260934923,1408.53,-19.55,12,1,4,1,1
6631.3099999999995,510.1007692307692,570.24,653.2454179895631,1302.32,-1447.02,12,1,5,1,1
10629.619999999999,664.3512499999999,910.105,728.0953482603314,1346.28,-1019.18,14,2,4,2,1
12932.039999999999,615.8114285714286,493.78,431.8825869988938,1376.07,-163.61,20,1,4,1,0
11085.4,217.36078431372547,11.65,376.0108767407834,1490.65,11.65,51,0,5,0,1
13782.85,765.713888888889,728.005,440.0233760921303,1817.21,85.54,18,0,4,0,0
10324.67,688.3113333333333,833.18,513.7746534212205,1174.39,-784.18,14,1,4,1,0
27455.22,1098.2088,1632.46,770.144637770075,1877.74,-842.51,23,2,4,2,1
11560.12,680.0070588235294,688.82,572.8423967131438,1421.56,-1088.96,16,1,5,1,1
9580.32,598.77,596.05,343.27086970301843,1263.06,117.88,16,0,4,0,0
26554.22,781.0064705882353,754.11,308.94371047443457,1676.26,230.12,34,0,4,0,0
9818.35,654.5566666666667,599.57,434.76144042561134,1783.3,102.51,15,0,4,0,0
10137.87,633.616875,554.64,652.7106980045473,1934.36,-772.14,15,1,4,1,1
12707.75,705.9861111111111,672.24,513.1372385416056,1676.92,7.21,18,0,5,0,0
9995.34,624.70875,595.79,338.97406211242776,1410.46,71.28,16,0,5,0,0
5475.26,288.17157894736846,569.75,917.4668155504357,1298.45,-1417.98,14,5,5,5,1
12280.65,722.3911764705882,627.61,361.1418745258287,1438.98,265.76,17,0,6,0,1
13359.24,785.8376470588236,710.41,404.15899417075656,1657.62,156.77,17,0,5,0,0
15661.259999999998,783.0629999999999,957.21,645.0243828120804,1518.52,-1462.74,19,1,6,1,1
259405.98,864.6866,924.83,215.8459626734958,1523.44,77.11,300,0,5,0,0
101690.66,336.7240397350993,471.32,245.47028149367299,1498.13,20.11,302,0,5,0,0
14193.74,675.8923809523809,530.71,388.64182528267287,1724.32,106.38,21,0,5,0,0
19065.73,794.4054166666666,790.01,430.48727826457883,1776.72,92.54,24,0,9,0,1
10030.77,590.0452941176471,484.55,444.1917785725784,1399.62,-520.38,16,1,6,1,1
11634.810000000001,612.3584210526317,616.72,458.2362197753852,1621.24,20.28,19,0,5,0,0
11597.83,610.4121052631579,734.91,504.47104154945134,1221.54,-1221.54,18,1,6,1,1
19839.0,826.625,724.595,411.12286465663556,2148.44,142.58,24,0,9,0,1
15751.87,656.3279166666667,702.13,360.8488985106378,1298.82,48.82,24,0,10,0,1
14630.67,665.0304545454545,678.725,342.7251923220184,1621.54,119.76,22,0,6,0,0
22241.57,889.6628,826.08,359.85594311613085,1459.73,36.65,25,0,10,0,1
11438.18,672.8341176470589,781.99,576.640750793538,1662.36,-550.07,16,1,6,1,1
15437.08,701.6854545454545,670.565,389.38375361377746,1314.73,58.61,22,0,6,0,1
16428.42,782.3057142857142,884.8,215.39643587049972,1086.7,353.07,21,0,6,0,0
21480.46,692.918064516129,578.66,432.1761171437662,1592.61,4.84,31,0,11,0,1
17943.25,427.2202380952381,124.03,607.3092230827763,1932.13,-1502.38,41,1,7,1,1
11532.96,549.1885714285714,555.9,465.8926936461412,1515.73,-651.59,20,1,7,1,1
18469.79,710.3765384615385,696.78,412.0950866481405,1461.72,63.99,26,0,8,0,1
27059.94,712.1036842105262,633.11,373.5628118422191,1445.27,81.48,38,0,8,0,0
-4228.54,-1057.135,-948.9950000000001,390.0688225172578,-741.96,-1588.59,0,4,0,3,1
-2123.45,-707.8166666666666,-639.7,313.8193123970118,-433.65,-1050.1,0,3,0,1,0
-7331.7,-1047.3857142857144,-1123.49,552.3260093114434,-83.64,-1598.93,0,7,0,2,1
5066.82,723.8314285714285,971.27,1051.0290872351184,2017.27,-996.73,5,2,5,1,1
-2243.2,-1121.6,-1121.6,65.28009803914195,-1075.44,-1167.76,0,2,0,1,0
-2611.66,-652.915,-574.6,860.942669771532,273.09,-1735.55,1,3,1,1,0
-4052.3100000000004,-1350.7700000000002,-1273.04,177.74521006204364,-1225.13,-1554.14,0,3,0,1,0
-12967.83,-617.5157142857142,-702.04,328.7618527227791,655.43,-1085.98,1,20,1,1,1
