id,src,dst,ttype
27998,13950,94203,TRANSFER
27999,13950,84962,TRANSFER
28000,13950,75947,TRANSFER
28001,13951,85388,TRANSFER
28002,13951,90980,TRANSFER
28003,13951,43976,TRANSFER
28004,13952,97684,TRANSFER
28005,13952,75200,TRANSFER
28006,13952,89690,TRANSFER
28007,13953,69821,TRANSFER
28008,13953,31595,TRANSFER
28009,13953,98538,TRANSFER
28010,13954,65436,TRANSFER
28011,13954,63550,TRANSFER
28012,13954,68638,TRANSFER
28013,13955,78602,TRANSFER
28014,13955,70703,TRANSFER
28015,13955,46859,TRANSFER
28016,13956,62369,TRANSFER
28017,13956,93113,TRANSFER
28018,13956,68524,TRANSFER
28019,13957,98455,TRANSFER
28020,13957,26894,TRANSFER
28021,13957,86315,TRANSFER
28022,13958,39607,TRANSFER
28023,13958,68180,TRANSFER
28024,13958,70670,TRANSFER
28025,13959,22613,TRANSFER
28026,13959,49123,TRANSFER
28027,13959,89729,TRANSFER
28028,13960,90175,TRANSFER
28029,13960,75442,TRANSFER
28030,13960,81220,TRANSFER
28031,13961,68183,TRANSFER
28032,13961,66007,TRANSFER
28033,13961,81412,TRANSFER
28034,13962,98135,TRANSFER
28035,13962,81662,TRANSFER
28036,13962,98981,TRANSFER
28037,13963,97877,TRANSFER
28038,13963,48201,TRANSFER
28039,13963,99106,TRANSFER
28040,13964,27755,TRANSFER
28041,13964,76414,TRANSFER
28042,13964,71513,TRANSFER
28043,13965,66741,TRANSFER
28044,13965,91997,TRANSFER
28045,13965,82950,TRANSFER
28046,13966,87661,TRANSFER
28047,13966,99998,TRANSFER
28048,13966,96781,TRANSFER
28049,13967,72777,TRANSFER
28050,13967,80297,TRANSFER
28051,13967,84135,TRANSFER
28052,13968,96970,TRANSFER
28053,13968,69236,TRANSFER
28054,13968,24906,TRANSFER
28055,13969,80380,TRANSFER
28056,13969,98972,TRANSFER
28057,13969,74762,TRANSFER
28058,13970,88970,TRANSFER
28059,13970,98693,TRANSFER
28060,13970,39903,TRANSFER
28061,13971,58641,TRANSFER
28062,13971,85989,TRANSFER
28063,13971,25849,TRANSFER
28064,13972,86358,TRANSFER
28065,13972,69462,TRANSFER
28066,13972,25183,TRANSFER
28067,13973,94588,TRANSFER
28068,13973,85876,TRANSFER
28069,13973,53326,TRANSFER
28070,13974,87804,TRANSFER
28071,13974,95173,TRANSFER
28072,13974,78112,TRANSFER
28073,13975,55837,TRANSFER
28074,13975,98455,TRANSFER
28075,13975,76828,TRANSFER
28076,13976,63970,TRANSFER
28077,13976,51594,TRANSFER
28078,13976,85059,TRANSFER
28079,13977,99938,TRANSFER
28080,13977,41296,TRANSFER
28081,13977,69133,TRANSFER
28082,13978,93063,TRANSFER
28083,13978,96065,TRANSFER
28084,13978,99946,TRANSFER
28085,13979,34777,TRANSFER
28086,13979,24850,TRANSFER
28087,13979,78694,TRANSFER
28088,13980,61225,TRANSFER
28089,13980,87512,TRANSFER
28090,13980,54315,TRANSFER
28091,13981,99456,TRANSFER
28092,13981,60222,TRANSFER
28093,13981,96880,TRANSFER
28094,13982,63974,TRANSFER
28095,13982,92304,TRANSFER
28096,13982,47611,TRANSFER
28097,13983,78008,TRANSFER
28098,13983,29192,TRANSFER
28099,13983,55030,TRANSFER
28100,13984,60795,TRANSFER
28101,13984,97593,TRANSFER
28102,13984,37921,TRANSFER
28103,13985,63650,TRANSFER
28104,13985,64696,TRANSFER
28105,13985,55955,TRANSFER
28106,13986,81076,TRANSFER
28107,13986,99782,TRANSFER
28108,13986,98801,TRANSFER
28109,13987,75008,TRANSFER
28110,13987,75841,TRANSFER
28111,13987,82808,TRANSFER
28112,13988,78766,TRANSFER
28113,13988,77817,TRANSFER
28114,13988,82760,TRANSFER
28115,13989,99684,TRANSFER
28116,13989,30682,TRANSFER
28117,13989,95770,TRANSFER
28118,13990,99999,TRANSFER
28119,13990,73809,TRANSFER
28120,13990,81449,TRANSFER
28121,13991,99667,TRANSFER
28122,13991,91456,TRANSFER
28123,13991,80811,TRANSFER
28124,13992,88953,TRANSFER
28125,13992,67853,TRANSFER
28126,13992,56557,TRANSFER
28127,13993,86228,TRANSFER
28128,13993,29117,TRANSFER
28129,13993,84283,TRANSFER
28130,13994,75767,TRANSFER
28131,13994,72099,TRANSFER
28132,13994,64912,TRANSFER
28133,13995,35549,TRANSFER
28134,13995,80266,TRANSFER
28135,13995,99998,TRANSFER
28136,13996,42061,TRANSFER
28137,13996,42712,TRANSFER
28138,13996,61002,TRANSFER
28139,13997,98341,TRANSFER
28140,13997,81819,TRANSFER
28141,13997,77180,TRANSFER
28142,13998,94345,TRANSFER
28143,13998,27341,TRANSFER
28144,13998,64207,TRANSFER
28145,13999,95754,TRANSFER
28146,13999,39534,TRANSFER
28147,13999,70653,TRANSFER
28148,14000,30814,TRANSFER
28149,14000,87427,TRANSFER
28150,14000,99773,TRANSFER
28151,14001,90121,TRANSFER
28152,14001,72697,TRANSFER
28153,14001,66549,TRANSFER
28154,14002,71813,TRANSFER
28155,14002,44952,TRANSFER
28156,14002,78292,TRANSFER
28157,14003,97962,TRANSFER
28158,14003,88430,TRANSFER
28159,14003,98724,TRANSFER
28160,14004,89675,TRANSFER
28161,14004,73888,TRANSFER
28162,14004,72170,TRANSFER
28163,14005,94681,TRANSFER
28164,14005,73984,TRANSFER
28165,14005,78529,TRANSFER
28166,14006,69046,TRANSFER
28167,14006,79533,TRANSFER
28168,14006,93184,TRANSFER
28169,14007,70767,TRANSFER
28170,14007,49116,TRANSFER
28171,14007,98848,TRANSFER
28172,14008,66820,TRANSFER
28173,14008,66271,TRANSFER
28174,14008,80582,TRANSFER
28175,14009,93427,TRANSFER
28176,14009,95752,TRANSFER
28177,14009,56667,TRANSFER
28178,14010,96363,TRANSFER
28179,14010,90418,TRANSFER
28180,14010,75594,TRANSFER
28181,14011,71889,TRANSFER
28182,14011,63501,TRANSFER
28183,14011,53461,TRANSFER
28184,14012,48153,TRANSFER
28185,14012,91426,TRANSFER
28186,14012,97928,TRANSFER
28187,14013,43283,TRANSFER
28188,14013,90370,TRANSFER
28189,14013,36393,TRANSFER
28190,14014,78954,TRANSFER
28191,14014,98011,TRANSFER
28192,14014,62759,TRANSFER
28193,14015,58222,TRANSFER
28194,14015,82493,TRANSFER
28195,14015,46580,TRANSFER
28196,14016,93684,TRANSFER
28197,14016,99956,TRANSFER
28198,14016,64303,TRANSFER
28199,14017,80479,TRANSFER
28200,14017,99841,TRANSFER
28201,14017,66878,TRANSFER
28202,14018,98249,TRANSFER
28203,14018,90215,TRANSFER
28204,14018,87415,TRANSFER
28205,14019,69138,TRANSFER
28206,14019,92236,TRANSFER
28207,14019,73804,TRANSFER
28208,14020,89193,TRANSFER
28209,14020,98926,TRANSFER
28210,14020,29086,TRANSFER
28211,14021,68998,TRANSFER
28212,14021,99081,TRANSFER
28213,14021,80854,TRANSFER
28214,14022,93331,TRANSFER
28215,14022,71618,TRANSFER
28216,14022,72853,TRANSFER
28217,14023,49261,TRANSFER
28218,14023,87058,TRANSFER
28219,14023,48558,TRANSFER
28220,14024,44151,TRANSFER
28221,14024,45259,TRANSFER
28222,14024,99857,TRANSFER
28223,14025,59654,TRANSFER
28224,14025,48144,TRANSFER
28225,14025,97445,TRANSFER
28226,14026,63757,TRANSFER
28227,14026,47934,TRANSFER
28228,14026,51556,TRANSFER
28229,14027,69233,TRANSFER
28230,14027,86759,TRANSFER
28231,14027,71028,TRANSFER
28232,14028,23771,TRANSFER
28233,14028,72933,TRANSFER
28234,14028,85515,TRANSFER
28235,14029,75872,TRANSFER
28236,14029,77972,TRANSFER
28237,14029,98670,TRANSFER
28238,14030,27491,TRANSFER
28239,14030,76638,TRANSFER
28240,14030,38189,TRANSFER
28241,14031,61807,TRANSFER
28242,14031,93502,TRANSFER
28243,14031,95328,TRANSFER
28244,14032,43474,TRANSFER
28245,14032,43334,TRANSFER
28246,14032,45091,TRANSFER
28247,14033,85730,TRANSFER
28248,14033,25144,TRANSFER
28249,14033,96099,TRANSFER
28250,14034,98137,TRANSFER
28251,14034,81444,TRANSFER
28252,14034,33797,TRANSFER
28253,14035,95689,TRANSFER
28254,14035,88794,TRANSFER
28255,14035,43316,TRANSFER
28256,14036,74049,TRANSFER
28257,14036,70669,TRANSFER
28258,14036,98222,TRANSFER
28259,14037,49179,TRANSFER
28260,14037,57030,TRANSFER
28261,14037,31573,TRANSFER
28262,14038,67759,TRANSFER
28263,14038,62673,TRANSFER
28264,14038,94030,TRANSFER
28265,14039,96875,TRANSFER
28266,14039,58155,TRANSFER
28267,14039,90319,TRANSFER
28268,14040,99429,TRANSFER
28269,14040,80916,TRANSFER
28270,14040,90306,TRANSFER
28271,14041,97904,TRANSFER
28272,14041,98040,TRANSFER
28273,14041,61156,TRANSFER
28274,14042,50391,TRANSFER
28275,14042,99930,TRANSFER
28276,14042,97449,TRANSFER
28277,14043,99010,TRANSFER
28278,14043,72743,TRANSFER
28279,14043,71934,TRANSFER
28280,14044,88661,TRANSFER
28281,14044,20645,TRANSFER
28282,14044,89080,TRANSFER
28283,14045,80868,TRANSFER
28284,14045,99992,TRANSFER
28285,14045,30962,TRANSFER
28286,14046,71197,TRANSFER
28287,14046,45557,TRANSFER
28288,14046,78461,TRANSFER
28289,14047,98090,TRANSFER
28290,14047,72351,TRANSFER
28291,14047,83839,TRANSFER
28292,14048,57996,TRANSFER
28293,14048,99019,TRANSFER
28294,14048,92364,TRANSFER
28295,14049,57625,TRANSFER
28296,14049,97161,TRANSFER
28297,14049,78598,TRANSFER
28298,14050,45436,TRANSFER
28299,14050,74156,TRANSFER
28300,14050,79042,TRANSFER
28301,14051,73708,TRANSFER
28302,14051,99117,TRANSFER
28303,14051,49089,TRANSFER
28304,14052,67506,TRANSFER
28305,14052,84307,TRANSFER
28306,14052,67357,TRANSFER
28307,14053,86342,TRANSFER
28308,14053,95859,TRANSFER
28309,14053,68472,TRANSFER
28310,14054,97968,TRANSFER
28311,14054,91444,TRANSFER
28312,14054,64713,TRANSFER
28313,14055,99195,TRANSFER
28314,14055,68921,TRANSFER
28315,14055,99640,TRANSFER
28316,14056,65959,TRANSFER
28317,14056,50560,TRANSFER
28318,14056,64724,TRANSFER
28319,14057,95512,TRANSFER
28320,14057,54546,TRANSFER
28321,14057,24974,TRANSFER
28322,14058,97938,TRANSFER
28323,14058,76740,TRANSFER
28324,14058,85331,TRANSFER
28325,14059,78964,TRANSFER
28326,14059,99121,TRANSFER
28327,14059,85600,TRANSFER
28328,14060,80373,TRANSFER
28329,14060,90986,TRANSFER
28330,14060,26936,TRANSFER
28331,14061,99533,TRANSFER
28332,14061,35734,TRANSFER
28333,14061,28099,TRANSFER
28334,14062,63388,TRANSFER
28335,14062,22524,TRANSFER
28336,14062,93149,TRANSFER
28337,14063,92880,TRANSFER
28338,14063,97322,TRANSFER
28339,14063,99681,TRANSFER
28340,14064,97140,TRANSFER
28341,14064,41888,TRANSFER
28342,14064,31261,TRANSFER
28343,14065,63282,TRANSFER
28344,14065,21605,TRANSFER
28345,14065,76241,TRANSFER
28346,14066,60508,TRANSFER
28347,14066,34983,TRANSFER
28348,14066,84221,TRANSFER
28349,14067,35854,TRANSFER
28350,14067,77248,TRANSFER
28351,14067,80052,TRANSFER
28352,14068,22003,TRANSFER
28353,14068,39329,TRANSFER
28354,14068,28350,TRANSFER
28355,14069,99964,TRANSFER
28356,14069,41602,TRANSFER
28357,14069,62474,TRANSFER
28358,14070,99321,TRANSFER
28359,14070,75243,TRANSFER
28360,14070,89654,TRANSFER
28361,14071,50126,TRANSFER
28362,14071,66332,TRANSFER
28363,14071,89523,TRANSFER
28364,14072,53329,TRANSFER
28365,14072,65239,TRANSFER
28366,14072,94424,TRANSFER
28367,14073,77044,TRANSFER
28368,14073,24465,TRANSFER
28369,14073,90459,TRANSFER
28370,14074,97446,TRANSFER
28371,14074,81386,TRANSFER
28372,14074,66057,TRANSFER
28373,14075,99566,TRANSFER
28374,14075,91416,TRANSFER
28375,14075,97894,TRANSFER
28376,14076,95263,TRANSFER
28377,14076,21522,TRANSFER
28378,14076,63863,TRANSFER
28379,14077,99076,TRANSFER
28380,14077,28431,TRANSFER
28381,14077,51707,TRANSFER
28382,14078,52901,TRANSFER
28383,14078,40945,TRANSFER
28384,14078,57239,TRANSFER
28385,14079,32059,TRANSFER
28386,14079,99553,TRANSFER
28387,14079,79655,TRANSFER
28388,14080,83056,TRANSFER
28389,14080,98781,TRANSFER
28390,14080,92415,TRANSFER
28391,14081,76104,TRANSFER
28392,14081,32297,TRANSFER
28393,14081,75341,TRANSFER
28394,14082,31612,TRANSFER
28395,14082,54833,TRANSFER
28396,14082,70860,TRANSFER
28397,14083,21340,TRANSFER
28398,14083,98690,TRANSFER
28399,14083,83335,TRANSFER
28400,14084,99505,TRANSFER
28401,14084,90765,TRANSFER
28402,14084,70959,TRANSFER
28403,14085,96065,TRANSFER
28404,14085,99542,TRANSFER
28405,14085,90008,TRANSFER
28406,14086,97987,TRANSFER
28407,14086,56397,TRANSFER
28408,14086,20646,TRANSFER
28409,14087,42294,TRANSFER
28410,14087,84425,TRANSFER
28411,14087,98542,TRANSFER
28412,14088,75343,TRANSFER
28413,14088,99949,TRANSFER
28414,14088,76273,TRANSFER
28415,14089,87227,TRANSFER
28416,14089,93760,TRANSFER
28417,14089,99957,TRANSFER
28418,14090,96327,TRANSFER
28419,14090,28488,TRANSFER
28420,14090,80605,TRANSFER
28421,14091,28317,TRANSFER
28422,14091,51655,TRANSFER
28423,14091,86080,TRANSFER
28424,14092,97637,TRANSFER
28425,14092,55748,TRANSFER
28426,14092,30343,TRANSFER
28427,14093,72271,TRANSFER
28428,14093,77275,TRANSFER
28429,14093,95608,TRANSFER
28430,14094,80897,TRANSFER
28431,14094,73847,TRANSFER
28432,14094,99847,TRANSFER
28433,14095,97247,TRANSFER
28434,14095,48424,TRANSFER
28435,14095,68320,TRANSFER
28436,14096,53815,TRANSFER
28437,14096,37572,TRANSFER
28438,14096,90782,TRANSFER
28439,14097,90389,TRANSFER
28440,14097,53753,TRANSFER
28441,14097,99077,TRANSFER
28442,14098,21895,TRANSFER
28443,14098,99969,TRANSFER
28444,14098,92811,TRANSFER
28445,14099,44616,TRANSFER
28446,14099,61468,TRANSFER
28447,14099,69654,TRANSFER
28448,14100,30278,TRANSFER
28449,14100,81587,TRANSFER
28450,14100,69116,TRANSFER
28451,14101,27414,TRANSFER
28452,14101,67295,TRANSFER
28453,14101,61453,TRANSFER
28454,14102,70536,TRANSFER
28455,14102,85334,TRANSFER
28456,14102,25985,TRANSFER
28457,14103,91737,TRANSFER
28458,14103,76226,TRANSFER
28459,14103,94346,TRANSFER
28460,14104,74252,TRANSFER
28461,14104,40679,TRANSFER
28462,14104,68387,TRANSFER
28463,14105,93943,TRANSFER
28464,14105,27747,TRANSFER
28465,14105,57488,TRANSFER
28466,14106,75401,TRANSFER
28467,14106,60566,TRANSFER
28468,14106,45504,TRANSFER
28469,14107,88184,TRANSFER
28470,14107,77860,TRANSFER
28471,14107,53777,TRANSFER
28472,14108,66736,TRANSFER
28473,14108,52074,TRANSFER
28474,14108,95049,TRANSFER
28475,14109,87925,TRANSFER
28476,14109,98858,TRANSFER
28477,14109,60466,TRANSFER
28478,14110,95824,TRANSFER
28479,14110,95320,TRANSFER
28480,14110,84012,TRANSFER
28481,14111,77299,TRANSFER
28482,14111,93021,TRANSFER
28483,14111,45929,TRANSFER
28484,14112,26223,TRANSFER
28485,14112,58252,TRANSFER
28486,14112,23649,TRANSFER
28487,14113,89714,TRANSFER
28488,14113,71021,TRANSFER
28489,14113,30638,TRANSFER
28490,14114,51088,TRANSFER
28491,14114,93603,TRANSFER
28492,14114,95306,TRANSFER
28493,14115,31545,TRANSFER
28494,14115,98223,TRANSFER
28495,14115,93946,TRANSFER
28496,14116,88266,TRANSFER
28497,14116,24410,TRANSFER
28498,14116,81755,TRANSFER
28499,14117,95872,TRANSFER
28500,14117,97797,TRANSFER
28501,14117,63258,TRANSFER
28502,14118,65921,TRANSFER
28503,14118,90799,TRANSFER
28504,14118,94793,TRANSFER
28505,14119,95851,TRANSFER
28506,14119,37176,TRANSFER
28507,14119,99476,TRANSFER
28508,14120,78104,TRANSFER
28509,14120,38476,TRANSFER
28510,14120,71214,TRANSFER
28511,14121,96125,TRANSFER
28512,14121,90218,TRANSFER
28513,14121,64150,TRANSFER
28514,14122,74719,TRANSFER
28515,14122,68465,TRANSFER
28516,14122,96585,TRANSFER
28517,14123,99644,TRANSFER
28518,14123,74760,TRANSFER
28519,14123,56380,TRANSFER
28520,14124,71458,TRANSFER
28521,14124,91772,TRANSFER
28522,14124,78209,TRANSFER
28523,14125,72347,TRANSFER
28524,14125,22579,TRANSFER
28525,14125,96549,TRANSFER
28526,14126,97954,TRANSFER
28527,14126,76264,TRANSFER
28528,14126,99664,TRANSFER
28529,14127,93700,TRANSFER
28530,14127,20439,TRANSFER
28531,14127,77792,TRANSFER
28532,14128,92549,TRANSFER
28533,14128,92644,TRANSFER
28534,14128,87147,TRANSFER
28535,14129,72359,TRANSFER
28536,14129,73705,TRANSFER
28537,14129,63503,TRANSFER
28538,14130,43858,TRANSFER
28539,14130,47489,TRANSFER
28540,14130,97456,TRANSFER
28541,14131,98691,TRANSFER
28542,14131,78704,TRANSFER
28543,14131,90340,TRANSFER
28544,14132,92424,TRANSFER
28545,14132,68575,TRANSFER
28546,14132,20694,TRANSFER
28547,14133,76004,TRANSFER
28548,14133,72620,TRANSFER
28549,14133,33138,TRANSFER
28550,14134,80353,TRANSFER
28551,14134,99960,TRANSFER
28552,14134,79530,TRANSFER
28553,14135,99788,TRANSFER
28554,14135,90698,TRANSFER
28555,14135,98662,TRANSFER
28556,14136,89116,TRANSFER
28557,14136,42153,TRANSFER
28558,14136,70636,TRANSFER
28559,14137,89425,TRANSFER
28560,14137,95605,TRANSFER
28561,14137,36473,TRANSFER
28562,14138,99432,TRANSFER
28563,14138,93455,TRANSFER
28564,14138,88684,TRANSFER
28565,14139,67062,TRANSFER
28566,14139,23888,TRANSFER
28567,14139,67564,TRANSFER
28568,14140,70083,TRANSFER
28569,14140,50206,TRANSFER
28570,14140,35431,TRANSFER
28571,14141,61369,TRANSFER
28572,14141,99869,TRANSFER
28573,14141,96006,TRANSFER
28574,14142,99736,TRANSFER
28575,14142,98117,TRANSFER
28576,14142,96093,TRANSFER
28577,14143,76983,TRANSFER
28578,14143,70798,TRANSFER
28579,14143,76942,TRANSFER
28580,14144,77442,TRANSFER
28581,14144,91630,TRANSFER
28582,14144,66549,TRANSFER
28583,14145,78198,TRANSFER
28584,14145,76386,TRANSFER
28585,14145,61476,TRANSFER
28586,14146,72035,TRANSFER
28587,14146,38055,TRANSFER
28588,14146,84443,TRANSFER
28589,14147,86699,TRANSFER
28590,14147,66704,TRANSFER
28591,14147,71449,TRANSFER
28592,14148,76277,TRANSFER
28593,14148,84890,TRANSFER
28594,14148,65554,TRANSFER
28595,14149,79013,TRANSFER
28596,14149,90063,TRANSFER
28597,14149,25628,TRANSFER
28598,14150,20354,TRANSFER
28599,14150,99416,TRANSFER
28600,14150,91252,TRANSFER
28601,14151,23907,TRANSFER
28602,14151,31872,TRANSFER
28603,14151,84821,TRANSFER
28604,14152,24459,TRANSFER
28605,14152,78397,TRANSFER
28606,14152,74800,TRANSFER
28607,14153,91277,TRANSFER
28608,14153,99957,TRANSFER
28609,14153,99621,TRANSFER
28610,14154,59719,TRANSFER
28611,14154,22253,TRANSFER
28612,14154,74494,TRANSFER
28613,14155,64945,TRANSFER
28614,14155,59523,TRANSFER
28615,14155,98665,TRANSFER
28616,14156,52952,TRANSFER
28617,14156,94212,TRANSFER
28618,14156,89250,TRANSFER
28619,14157,98508,TRANSFER
28620,14157,72682,TRANSFER
28621,14157,60445,TRANSFER
28622,14158,95923,TRANSFER
28623,14158,93492,TRANSFER
28624,14158,91280,TRANSFER
28625,14159,98289,TRANSFER
28626,14159,64502,TRANSFER
28627,14159,96428,TRANSFER
28628,14160,67904,TRANSFER
28629,14160,98375,TRANSFER
28630,14160,34102,TRANSFER
28631,14161,64730,TRANSFER
28632,14161,87761,TRANSFER
28633,14161,65210,TRANSFER
28634,14162,57710,TRANSFER
28635,14162,34293,TRANSFER
28636,14162,87900,TRANSFER
28637,14163,97983,TRANSFER
28638,14163,68693,TRANSFER
28639,14163,66226,TRANSFER
28640,14164,92532,TRANSFER
28641,14164,83625,TRANSFER
28642,14164,21847,TRANSFER
28643,14165,84095,TRANSFER
28644,14165,95505,TRANSFER
28645,14165,96286,TRANSFER
28646,14166,89340,TRANSFER
28647,14166,99487,TRANSFER
28648,14166,78296,TRANSFER
28649,14167,23254,TRANSFER
28650,14167,98824,TRANSFER
28651,14167,62547,TRANSFER
28652,14168,96297,TRANSFER
28653,14168,96696,TRANSFER
28654,14168,72948,TRANSFER
28655,14169,57140,TRANSFER
28656,14169,85494,TRANSFER
28657,14169,38536,TRANSFER
28658,14170,42413,TRANSFER
28659,14170,94539,TRANSFER
28660,14170,74840,TRANSFER
28661,14171,88924,TRANSFER
28662,14171,95897,TRANSFER
28663,14171,99920,TRANSFER
28664,14172,86041,TRANSFER
28665,14172,87029,TRANSFER
28666,14172,21882,TRANSFER
28667,14173,31053,TRANSFER
28668,14173,56764,TRANSFER
28669,14173,81169,TRANSFER
28670,14174,86400,TRANSFER
28671,14174,82822,TRANSFER
28672,14174,65741,TRANSFER
28673,14175,97439,TRANSFER
28674,14175,81122,TRANSFER
28675,14175,95277,TRANSFER
28676,14176,83386,TRANSFER
28677,14176,80680,TRANSFER
28678,14176,80557,TRANSFER
28679,14177,70728,TRANSFER
28680,14177,59888,TRANSFER
28681,14177,90086,TRANSFER
28682,14178,72806,TRANSFER
28683,14178,89730,TRANSFER
28684,14178,72468,TRANSFER
28685,14179,40743,TRANSFER
28686,14179,36637,TRANSFER
28687,14179,87499,TRANSFER
28688,14180,51900,TRANSFER
28689,14180,88995,TRANSFER
28690,14180,59110,TRANSFER
28691,14181,95549,TRANSFER
28692,14181,80458,TRANSFER
28693,14181,74462,TRANSFER
28694,14182,88842,TRANSFER
28695,14182,75031,TRANSFER
28696,14182,45803,TRANSFER
28697,14183,28304,TRANSFER
28698,14183,53110,TRANSFER
28699,14183,99190,TRANSFER
28700,14184,90489,TRANSFER
28701,14184,51704,TRANSFER
28702,14184,75249,TRANSFER
28703,14185,30178,TRANSFER
28704,14185,79594,TRANSFER
28705,14185,23046,TRANSFER
28706,14186,85303,TRANSFER
28707,14186,81095,TRANSFER
28708,14186,94311,TRANSFER
28709,14187,94078,TRANSFER
28710,14187,87644,TRANSFER
28711,14187,89337,TRANSFER
28712,14188,64787,TRANSFER
28713,14188,97647,TRANSFER
28714,14188,46803,TRANSFER
28715,14189,98602,TRANSFER
28716,14189,98134,TRANSFER
28717,14189,30729,TRANSFER
28718,14190,62005,TRANSFER
28719,14190,32154,TRANSFER
28720,14190,71830,TRANSFER
28721,14191,96257,TRANSFER
28722,14191,94481,TRANSFER
28723,14191,89006,TRANSFER
28724,14192,96361,TRANSFER
28725,14192,66364,TRANSFER
28726,14192,88363,TRANSFER
28727,14193,82182,TRANSFER
28728,14193,85590,TRANSFER
28729,14193,21989,TRANSFER
28730,14194,99913,TRANSFER
28731,14194,31630,TRANSFER
28732,14194,92283,TRANSFER
28733,14195,35684,TRANSFER
28734,14195,95715,TRANSFER
28735,14195,89054,TRANSFER
28736,14196,41309,TRANSFER
28737,14196,93988,TRANSFER
28738,14196,99680,TRANSFER
28739,14197,33749,TRANSFER
28740,14197,98730,TRANSFER
28741,14197,87603,TRANSFER
28742,14198,78132,TRANSFER
28743,14198,95409,TRANSFER
28744,14198,60889,TRANSFER
28745,14199,86039,TRANSFER
28746,14199,95538,TRANSFER
28747,14199,71493,TRANSFER
28748,14200,65619,TRANSFER
28749,14200,51383,TRANSFER
28750,14200,49747,TRANSFER
28751,14201,96513,TRANSFER
28752,14201,62440,TRANSFER
28753,14201,59560,TRANSFER
28754,14202,71760,TRANSFER
28755,14202,75257,TRANSFER
28756,14202,44587,TRANSFER
28757,14203,63647,TRANSFER
28758,14203,95420,TRANSFER
28759,14203,92278,TRANSFER
28760,14204,92704,TRANSFER
28761,14204,67323,TRANSFER
28762,14204,31262,TRANSFER
28763,14205,60922,TRANSFER
28764,14205,77880,TRANSFER
28765,14205,95623,TRANSFER
28766,14206,77541,TRANSFER
28767,14206,65648,TRANSFER
28768,14206,78098,TRANSFER
28769,14207,85539,TRANSFER
28770,14207,93323,TRANSFER
28771,14207,89119,TRANSFER
28772,14208,99990,TRANSFER
28773,14208,83166,TRANSFER
28774,14208,96662,TRANSFER
28775,14209,98010,TRANSFER
28776,14209,94359,TRANSFER
28777,14209,72211,TRANSFER
28778,14210,57405,TRANSFER
28779,14210,80816,TRANSFER
28780,14210,97160,TRANSFER
28781,14211,76884,TRANSFER
28782,14211,90681,TRANSFER
28783,14211,93891,TRANSFER
28784,14212,66791,TRANSFER
28785,14212,42992,TRANSFER
28786,14212,24825,TRANSFER
28787,14213,74582,TRANSFER
28788,14213,87375,TRANSFER
28789,14213,71636,TRANSFER
28790,14214,83194,TRANSFER
28791,14214,97872,TRANSFER
28792,14214,88640,TRANSFER
28793,14215,99337,TRANSFER
28794,14215,48782,TRANSFER
28795,14215,98473,TRANSFER
28796,14216,90242,TRANSFER
28797,14216,43763,TRANSFER
28798,14216,68951,TRANSFER
28799,14217,91464,TRANSFER
28800,14217,98023,TRANSFER
28801,14217,99922,TRANSFER
28802,14218,80934,TRANSFER
28803,14218,99782,TRANSFER
28804,14218,97451,TRANSFER
28805,14219,95255,TRANSFER
28806,14219,93526,TRANSFER
28807,14219,90207,TRANSFER
28808,14220,88366,TRANSFER
28809,14220,34778,TRANSFER
28810,14220,57995,TRANSFER
28811,14221,99845,TRANSFER
28812,14221,97645,TRANSFER
28813,14221,66673,TRANSFER
28814,14222,47460,TRANSFER
28815,14222,26558,TRANSFER
28816,14222,69503,TRANSFER
28817,14223,36449,TRANSFER
28818,14223,90787,TRANSFER
28819,14223,99846,TRANSFER
28820,14224,86731,TRANSFER
28821,14224,34954,TRANSFER
28822,14224,95941,TRANSFER
28823,14225,99910,TRANSFER
28824,14225,20874,TRANSFER
28825,14225,30029,TRANSFER
28826,14226,93250,TRANSFER
28827,14226,83850,TRANSFER
28828,14226,72861,TRANSFER
28829,14227,99310,TRANSFER
28830,14227,99836,TRANSFER
28831,14227,80169,TRANSFER
28832,14228,85987,TRANSFER
28833,14228,84111,TRANSFER
28834,14228,45025,TRANSFER
28835,14229,68150,TRANSFER
28836,14229,79913,TRANSFER
28837,14229,83525,TRANSFER
28838,14230,99911,TRANSFER
28839,14230,77424,TRANSFER
28840,14230,63381,TRANSFER
28841,14231,44608,TRANSFER
28842,14231,88347,TRANSFER
28843,14231,97795,TRANSFER
28844,14232,89626,TRANSFER
28845,14232,35310,TRANSFER
28846,14232,86468,TRANSFER
28847,14233,95124,TRANSFER
28848,14233,21106,TRANSFER
28849,14233,89058,TRANSFER
28850,14234,99368,TRANSFER
28851,14234,96683,TRANSFER
28852,14234,69319,TRANSFER
28853,14235,35033,TRANSFER
28854,14235,26767,TRANSFER
28855,14235,90890,TRANSFER
28856,14236,54278,TRANSFER
28857,14236,52569,TRANSFER
28858,14236,98788,TRANSFER
28859,14237,49717,TRANSFER
28860,14237,76966,TRANSFER
28861,14237,93400,TRANSFER
28862,14238,39379,TRANSFER
28863,14238,99327,TRANSFER
28864,14238,77313,TRANSFER
28865,14239,72179,TRANSFER
28866,14239,33954,TRANSFER
28867,14239,96038,TRANSFER
28868,14240,69757,TRANSFER
28869,14240,99450,TRANSFER
28870,14240,62604,TRANSFER
28871,14241,99924,TRANSFER
