account,bank,sum,mean,median,std,max,min,count_in,count_out,count_unique_in,count_unique_out,count_days_in_bank,count_phone_changes,sum_spending,mean_spending,median_spending,std_spending,max_spending,min_spending,count_spending,is_sar
3087,handelsbanken,14988.929999999998,454.21,975.73,806.4087551763064,1847.08,-1102.73,22,11,2,2,28,0,19596.77,1306.4513333333334,433.11,3342.5069052367326,13350.62,107.44,15.0,0
3088,handelsbanken,7026.9400000000005,159.70318181818183,427.63,592.9927924726609,1063.65,-1576.52,33,11,1,2,28,0,24215.12,1862.7015384615383,512.65,4714.616538650212,17530.92,174.91,13.0,0
3089,handelsbanken,-198.71000000000004,-13.247333333333335,273.89,865.4708898914648,1437.25,-1437.25,8,7,1,1,27,0,22802.21,1520.1473333333333,577.94,3791.4684816335944,15196.85,28.37,15.0,0
3090,handelsbanken,1959.89,130.65933333333334,264.62,671.829692146398,860.46,-889.36,10,5,1,2,25,0,15255.03,1173.4638461538461,324.17,2832.842252737047,10524.03,9.39,13.0,0
3091,handelsbanken,7306.51,235.69387096774193,571.04,634.3836764276406,760.34,-1481.94,22,9,2,1,28,0,15988.529999999999,1598.8529999999998,348.02,3549.3954375516155,11665.01,186.58,10.0,0
3092,handelsbanken,-261.3200000000002,-14.51777777777779,-198.405,659.5128600945286,986.26,-1182.29,8,10,1,1,28,0,19444.18,1143.775294117647,508.76,2704.3167962724838,11584.38,7.13,17.0,0
3093,handelsbanken,2546.67,195.89769230769232,654.0,975.1068102704942,1245.66,-1777.76,9,4,1,1,28,0,24520.38,2724.4866666666667,440.99,6710.9583164086935,20611.49,236.43,9.0,0
3094,handelsbanken,1061.8999999999999,70.79333333333332,356.54,827.0254936359637,1358.33,-1358.33,10,5,1,2,25,0,7617.67,634.8058333333333,405.005,932.4361763725888,3527.01,99.62,12.0,0
3095,handelsbanken,3390.4799999999996,80.72571428571428,112.19,583.6400367840457,1355.49,-1343.47,34,8,1,1,28,0,12959.99,996.9223076923076,459.29,1975.7498204148292,7522.15,113.1,13.0,0
3096,handelsbanken,-7913.300000000001,-304.35769230769233,-834.535,910.0665854641965,1439.35,-1072.92,9,17,1,1,28,0,16743.57,1287.966923076923,616.86,2657.3118191805056,10038.74,83.22,13.0,0
3097,handelsbanken,4662.73,160.78379310344826,734.4,937.6925452118155,1827.49,-1827.49,19,10,1,1,28,0,23618.660000000003,1816.8200000000002,475.98,4683.29737969592,17343.4,59.66,13.0,0
3098,handelsbanken,-385.35000000000025,-20.281578947368434,-97.68,825.7688077937711,1408.76,-1408.76,9,10,1,2,23,0,15735.359999999999,1123.9542857142856,472.865,2830.6865814843586,10920.47,3.6,14.0,0
3099,handelsbanken,3139.33,149.49190476190475,435.99,969.6486857652056,1576.32,-1103.52,12,9,2,1,28,0,13580.019999999999,754.4455555555555,353.96000000000004,1555.6787156669222,6890.48,15.18,18.0,0
3100,handelsbanken,-1854.3000000000002,-84.28636363636365,-123.05000000000001,1030.9083447530072,1236.62,-1529.12,10,12,2,1,28,0,17223.79,1565.799090909091,651.43,3460.4266809960145,11977.79,102.07,11.0,0
3101,handelsbanken,4313.61,308.11499999999995,433.025,846.4406741876426,1515.89,-1395.14,9,5,1,2,26,0,8148.379999999999,814.838,387.85,1578.1244597362331,5267.65,11.84,10.0,0
3102,handelsbanken,504.40000000000043,24.01904761904764,93.9,811.8999571924164,1503.29,-977.93,11,10,1,1,26,0,21286.52,1637.4246153846154,350.41,4471.991333190051,16472.9,24.26,13.0,0
3103,handelsbanken,-470.7800000000001,-15.186451612903229,-20.0,468.2066730162965,1161.24,-1047.78,8,23,1,1,28,0,22384.629999999997,1492.3086666666666,556.24,3864.7054663617855,15426.46,49.49,15.0,0
3104,handelsbanken,1629.65,101.853125,4.215,648.9362441074238,1069.0,-954.5,8,8,2,1,26,0,20254.52,1687.8766666666668,558.63,4216.423188462712,15055.5,74.6,12.0,0
3105,handelsbanken,4856.2300000000005,373.5561538461539,12.49,1115.7485425977372,2239.19,-1363.49,9,4,1,1,28,0,21825.75,1455.05,450.53,3590.1423157565378,14327.97,38.17,15.0,0
3106,handelsbanken,8465.039999999999,291.8979310344827,747.42,838.9683764744283,1596.53,-1596.53,20,9,1,1,28,0,11621.89,893.9915384615384,430.4,1418.7162158494216,5522.79,107.93,13.0,0
3107,handelsbanken,-2995.92,-166.44,-482.46,892.1801557981438,1265.85,-1948.82,8,10,1,1,27,0,28401.119999999995,1893.4079999999997,598.47,5400.922646129482,21389.92,22.86,15.0,0
3108,handelsbanken,6026.06,273.9118181818182,417.98,758.2686894664109,1642.37,-1529.29,17,5,1,1,27,0,13888.720000000001,925.9146666666668,445.25,1988.3502240725911,8051.17,58.89,15.0,0
3109,handelsbanken,3671.86,262.2757142857143,323.07,644.5402646814274,1100.4,-915.92,10,4,1,1,28,0,19376.92,1019.837894736842,498.16,1907.0138694146315,8757.47,139.43,19.0,0
3110,handelsbanken,143.1500000000001,8.420588235294122,-94.54,866.9044673035677,1857.13,-1554.92,8,9,1,1,23,0,12947.169999999998,863.1446666666666,374.11,1845.9179232754427,7446.07,33.52,15.0,0
3111,handelsbanken,1492.8600000000001,93.30375000000001,-12.579999999999998,866.1259325900594,1526.89,-1526.89,8,8,1,1,28,0,8848.84,680.6800000000001,406.06,802.1812001453703,2906.98,79.54,13.0,0
3112,handelsbanken,294.60000000000053,14.028571428571453,-32.09,858.2873874599679,1632.52,-1588.59,10,11,1,1,28,0,25401.600000000002,1494.2117647058824,434.71,4325.667749355635,18240.22,44.11,17.0,0
3113,handelsbanken,2639.9700000000003,203.0746153846154,532.97,572.2388752758092,738.31,-738.31,9,4,1,1,27,0,21724.3,1551.7357142857143,373.265,4210.957370068481,16138.15,13.91,14.0,0
3114,handelsbanken,1626.2400000000002,85.59157894736843,131.99,946.8035163894187,1818.33,-1818.33,10,9,1,1,28,0,22605.57,2055.0518181818184,204.33,5677.882056495747,19147.36,25.85,11.0,0
3115,handelsbanken,3359.71,279.97583333333336,402.525,901.808832528555,1314.45,-1092.02,8,4,1,1,26,0,25341.690000000002,1689.4460000000001,504.35,4276.921101139063,17047.9,114.01,15.0,0
3116,handelsbanken,-8678.12,-241.0588888888889,-894.52,881.6906549409259,1583.38,-1453.66,14,22,2,1,28,0,18415.6,1674.1454545454544,595.73,3642.0411880629895,12625.02,112.36,11.0,0
3117,handelsbanken,-572.3899999999999,-30.125789473684204,32.3,515.9188713495755,848.23,-732.64,10,9,1,2,26,0,23339.39,1458.711875,523.135,3784.656280814624,15606.89,24.14,16.0,0
3118,handelsbanken,1666.92,87.73263157894738,-90.93,626.126136837921,862.17,-1377.73,9,10,1,1,28,0,29252.15,1625.1194444444445,526.7149999999999,4702.031423128509,20435.52,53.45,18.0,0
3119,handelsbanken,746.1399999999998,37.30699999999999,184.29500000000002,686.8276031152596,934.7,-1340.2,12,8,2,1,26,0,16941.27,1411.7725,464.285,3126.4842364027677,11277.17,70.36,12.0,0
3120,handelsbanken,-8770.59,-365.44125,-723.2850000000001,725.3910457923787,912.66,-1044.67,8,16,2,1,27,0,9723.869999999999,694.5621428571428,525.1949999999999,643.8916260960328,2685.66,110.63,14.0,0
3121,handelsbanken,3281.41,252.41615384615383,360.99,760.271108273648,1242.29,-1207.07,8,5,1,1,27,0,21858.89,1366.180625,547.8299999999999,3275.0237339973964,13529.91,12.7,16.0,0
3122,handelsbanken,6810.4400000000005,425.65250000000003,606.32,696.1093779237092,1297.32,-1240.02,12,4,1,1,26,0,16948.05,1210.575,531.1,2292.183082319795,9095.14,82.86,14.0,0
3123,handelsbanken,2420.1399999999994,201.67833333333328,431.245,851.6187262003763,1484.34,-1096.2,8,4,1,1,27,0,11805.380000000001,983.7816666666668,288.94,2373.2256825098284,8486.58,0.17,12.0,0
3124,handelsbanken,2149.8300000000004,113.14894736842108,-27.44,1146.8282986272025,1856.46,-1948.85,9,10,1,1,28,0,13489.1,843.06875,601.495,1187.336387448112,5140.5,42.4,16.0,0
3125,handelsbanken,1000.6300000000001,52.66473684210527,216.09,995.6395258680524,1295.66,-1936.11,10,9,1,1,28,0,35555.97,3555.597,294.49,9978.228078107577,31942.53,19.49,10.0,0
3126,handelsbanken,3262.1399999999994,171.69157894736838,-206.0,834.4244414982047,1223.01,-1214.45,9,10,1,1,27,0,24192.9,1612.8600000000001,582.8,4168.029286896694,16634.57,107.09,15.0,0
3127,handelsbanken,5510.4,423.87692307692305,650.77,922.1161325847612,1686.3,-1216.77,9,4,1,1,26,0,12972.49,997.8838461538461,476.48,2007.0223332196151,7590.51,12.27,13.0,0
3128,handelsbanken,-1500.06,-71.43142857142857,-446.16,909.0123019315289,1730.7,-1379.16,8,13,1,1,27,0,12643.890000000001,1149.4445454545455,279.19,2438.2543943582414,8385.54,6.99,11.0,0
3129,handelsbanken,3972.55,331.04583333333335,93.34,775.3973757014509,1762.55,-726.1,8,4,1,1,21,0,25813.93,1613.370625,346.28999999999996,4950.852153266101,20163.35,74.11,16.0,0
3130,handelsbanken,-2106.7000000000003,-91.59565217391305,19.12,808.2634644764724,1308.14,-1308.14,12,11,2,2,28,0,15574.3,865.2388888888888,583.8,1707.1245081470595,7600.37,20.71,18.0,0
3131,handelsbanken,2257.68,188.14,453.26,879.7744690957604,1359.86,-1265.68,8,4,1,1,28,0,24511.15,3063.89375,345.46500000000003,7555.667552799474,21755.63,142.83,8.0,0
3132,handelsbanken,2255.15,125.28611111111111,-70.26,810.3353741299585,1438.98,-982.56,7,11,1,1,25,0,20627.15,1473.3678571428572,543.355,3342.8264988598603,13045.12,133.13,14.0,0
3133,handelsbanken,-1144.5100000000002,-49.7613043478261,-48.77,718.3879919735975,1065.07,-1391.48,8,15,1,1,26,0,10337.81,795.2161538461538,371.94,1387.530439116793,5315.82,65.06,13.0,0
3134,handelsbanken,-1394.1,-92.94,-75.44,867.3572045340621,1348.05,-1671.24,7,8,1,1,28,0,16912.379999999997,1127.4919999999997,505.85,2448.8443025674665,9883.55,2.18,15.0,0
3135,handelsbanken,2316.2799999999997,178.1753846153846,433.24,964.306268435288,1506.23,-1604.01,8,5,1,1,26,0,38746.31,2583.0873333333334,504.34,8130.2425119650525,31955.02,80.03,15.0,0
3136,handelsbanken,3313.0299999999997,174.36999999999998,5.1,808.9247175795231,1596.53,-1435.79,10,9,2,1,28,0,13484.71,842.794375,531.375,1735.0559070760758,7269.27,14.26,16.0,0
3137,handelsbanken,1397.1599999999999,69.85799999999999,-315.765,829.472842146714,1192.44,-1101.88,9,11,2,1,26,0,21357.850000000002,1334.8656250000001,288.145,3919.1359616918435,15953.11,18.15,16.0,0
3138,handelsbanken,-1570.79,-87.26611111111112,250.68,1070.0590086540246,1239.88,-2034.06,10,8,2,1,28,0,19078.059999999998,1059.892222222222,230.49,3000.4834973826064,13019.72,16.83,18.0,1
3139,handelsbanken,-2566.77,-135.09315789473683,-216.13,1033.5222958733168,1799.22,-1235.48,9,10,1,1,28,0,7367.900000000001,433.4058823529412,413.6,370.1763119963719,1156.91,38.12,17.0,0
3140,handelsbanken,2417.0199999999995,142.1776470588235,173.94,879.6788941463911,1396.34,-1019.4,9,8,1,1,26,0,14372.35,958.1566666666666,457.82,1840.859306262263,7563.48,173.65,15.0,0
3141,handelsbanken,-0.8800000000005639,-0.04631578947371389,321.7,930.0325363914877,1505.45,-1505.45,10,9,1,1,28,0,33661.67,1870.0927777777777,581.745,5654.563862487596,24491.01,37.7,18.0,0
3142,handelsbanken,-14269.020000000002,-348.0248780487805,-560.44,555.231347255907,1451.06,-1104.44,7,34,1,1,28,0,24420.22,1878.4784615384617,418.72,4851.058172972584,17953.59,20.39,13.0,0
3143,handelsbanken,-1543.1000000000004,-70.1409090909091,-232.8,965.9029251426532,1345.04,-1406.76,10,12,1,2,26,0,6657.85,665.7850000000001,402.305,1111.0338910547339,3727.24,7.9,10.0,0
3144,handelsbanken,-71.45000000000016,-4.202941176470597,-315.46,917.922287497454,2067.72,-1079.33,8,9,1,1,28,0,13354.0,741.8888888888889,645.765,849.7691301405748,3896.71,12.16,18.0,0
3145,handelsbanken,-2563.0899999999992,-142.39388888888885,0.0,939.6200670742898,1152.67,-1654.61,9,9,1,1,27,0,20187.88,1682.3233333333335,561.8,3802.871180760743,13679.95,65.13,12.0,0
3146,handelsbanken,540.7899999999997,28.462631578947356,-88.87,930.7705185779151,1390.97,-1445.64,9,10,1,1,26,0,19100.27,1123.545294117647,591.36,2393.3490869493885,10303.14,72.5,17.0,0
3147,handelsbanken,6717.089999999999,419.81812499999995,738.92,1014.091788174481,2065.66,-1197.82,11,5,1,1,27,0,13632.6,1136.05,655.765,1809.0191188848473,6717.37,41.94,12.0,0
3148,handelsbanken,-2386.7699999999995,-82.30241379310343,-713.73,924.4027003756656,1246.91,-1246.91,13,16,2,1,26,0,6712.84,479.48857142857145,509.22,250.7703344575591,807.27,69.6,14.0,0
3149,handelsbanken,-5501.5999999999985,-98.24285714285712,-775.24,927.8178218569232,1486.56,-1325.92,21,35,2,2,28,0,21784.14,1556.01,498.27,4027.685876520545,15508.91,20.29,14.0,0
3150,handelsbanken,-10959.300000000001,-456.63750000000005,-732.245,695.9739800561638,915.35,-1142.33,8,16,1,1,28,0,19427.85,1387.7035714285714,405.595,3284.526005624666,12714.22,11.68,14.0,0
3151,handelsbanken,12871.0,402.21875,884.0699999999999,1018.6151199347461,1409.24,-1567.24,21,11,1,1,28,0,23463.07,1380.1805882352942,621.99,3290.532440079931,14096.7,60.45,17.0,0
3152,handelsbanken,-2898.6099999999997,-152.55842105263156,241.4,979.5161614188414,1274.18,-1859.0,10,9,1,1,28,0,42846.13999999999,3570.511666666666,346.305,10952.796411497206,38340.42,140.26,12.0,0
3153,handelsbanken,-15197.5,-506.5833333333333,-1109.295,889.9123834956174,1256.1,-1781.34,8,22,1,3,28,0,16557.73,752.6240909090909,569.655,1144.6834969198092,5671.49,0.54,22.0,1
3154,handelsbanken,878.68,51.68705882352941,384.14,794.2840300056769,1197.55,-1128.77,10,7,1,1,28,0,18138.59,1648.9627272727273,289.0,4410.664125412613,14936.33,134.6,11.0,0
3155,handelsbanken,212.69999999999987,12.511764705882346,225.52,725.8828181104312,1060.29,-1825.91,10,7,1,1,26,0,25242.69,1262.1345,452.07500000000005,3664.3543173007697,16787.96,20.32,20.0,0
3156,handelsbanken,1619.2800000000007,89.96000000000004,-113.76499999999999,1056.760113504535,1470.96,-1245.88,9,9,1,2,27,0,46441.01,3096.0673333333334,337.56,10387.41612159118,40628.4,79.12,15.0,0
3157,handelsbanken,3462.8500000000004,247.3464285714286,580.28,944.7951203189882,1254.99,-1524.06,9,5,1,1,20,0,39500.490000000005,3038.499230769231,412.26,9448.584610841159,34473.72,16.87,13.0,0
3158,handelsbanken,-4164.88,-219.2042105263158,-62.86,670.3988711150979,1046.98,-1084.49,9,10,1,2,28,0,22219.329999999998,1851.6108333333332,462.85,4721.552203307064,16820.67,73.3,12.0,0
3159,handelsbanken,3764.89,313.74083333333334,391.87,752.1843381470981,1396.25,-840.33,8,4,1,1,28,0,12539.98,835.9986666666666,386.94,1663.8916817632548,6828.64,168.56,15.0,0
3160,handelsbanken,560.9999999999994,32.999999999999964,-34.6,994.0827869448298,2141.24,-2141.24,8,9,1,1,27,0,28982.76,1932.184,648.5,5261.488077191254,20901.77,75.04,15.0,0
3161,handelsbanken,7205.13,211.9155882352941,637.61,747.7671579024598,1816.13,-1337.38,22,12,1,1,28,0,40795.6,3138.123076923077,546.65,9390.5397542193,34361.76,62.95,13.0,0
3162,handelsbanken,1414.2400000000002,83.19058823529413,251.19,1011.0632028183907,1725.14,-1411.15,9,8,1,1,26,0,15129.130000000001,1260.7608333333335,396.025,3028.4393383044926,10840.42,23.01,12.0,0
3163,handelsbanken,-25786.07,-613.9540476190476,-924.14,648.3685545859701,995.99,-1641.86,7,35,1,1,28,0,12847.85,802.990625,242.845,2008.873616699895,8281.32,28.1,16.0,0
3164,handelsbanken,-28349.670000000002,-603.1844680851065,-1065.67,764.3403670395303,1072.91,-1596.75,12,35,1,2,28,0,16701.45,879.0236842105263,395.13,2177.9234971570986,9805.93,52.53,19.0,0
3165,handelsbanken,2174.87,135.929375,353.71,874.5710550699982,1599.32,-1809.03,11,5,1,2,25,0,20802.24,1891.1127272727274,710.66,4270.931720121714,14724.86,175.67,11.0,0
3166,handelsbanken,-1697.3500000000001,-77.15227272727273,-139.545,796.4730798962075,1160.82,-1524.39,10,12,3,3,26,0,26819.29,1787.9526666666668,552.32,4934.01175904046,19573.49,84.49,15.0,1
3167,handelsbanken,-2930.1000000000004,-172.35882352941178,-152.41,856.8841264640333,1138.61,-1508.73,8,9,1,1,28,0,10377.15,1153.0166666666667,441.18,1803.2752087798467,5908.73,236.35,9.0,0
3168,handelsbanken,6582.42,548.535,584.815,640.1525252838363,1500.68,-688.79,10,2,1,1,26,0,11331.03,755.402,434.78,986.4590730645791,4038.59,91.83,15.0,0
3169,handelsbanken,-4733.83,-175.32703703703703,-571.49,763.1463084485015,1274.49,-1949.93,11,16,1,2,26,0,4718.82,428.9836363636363,439.72,229.37273234945465,768.11,121.76,11.0,0
3170,handelsbanken,3962.3,158.49200000000002,290.77,949.7573004369765,1256.27,-1388.3,14,11,2,2,27,0,11122.08,855.5446153846153,453.26,1331.6695535718522,5182.0,114.37,13.0,1
3171,handelsbanken,14730.599999999999,613.775,1059.55,647.9542424263158,1059.55,-936.14,20,4,1,1,28,0,6974.29,634.0263636363636,421.46,949.3118863078954,3366.5,40.84,11.0,0
3172,handelsbanken,-31.17999999999995,-1.7322222222222194,-96.305,814.6441379959975,1545.95,-1204.19,8,10,1,2,28,0,17700.04,1966.6711111111113,558.31,4540.292503466721,14051.59,47.42,9.0,0
3173,handelsbanken,-3009.48,-177.02823529411765,-308.8,943.3869376231269,1052.39,-1523.72,8,9,1,1,26,0,19969.66,1664.1383333333333,590.075,3557.2077105551957,12882.1,84.15,12.0,0
3174,handelsbanken,2489.04,177.78857142857143,229.395,682.610214384767,1287.96,-1287.96,9,5,2,2,22,0,29414.68,1960.9786666666666,645.96,5309.627671261581,21120.15,40.76,15.0,1
3175,handelsbanken,5369.24,383.51714285714286,833.45,1054.336286576161,1834.2,-1834.2,10,4,1,2,26,0,31450.95,1850.0558823529411,589.68,5215.964646118993,22026.91,13.5,17.0,0
3176,handelsbanken,11639.95,554.2833333333334,817.87,889.6988795673136,1569.14,-1470.69,15,6,1,2,26,0,13639.279999999999,909.2853333333333,223.92,2491.3599621057992,9890.49,27.09,15.0,0
3177,handelsbanken,-891.79,-49.54388888888889,141.75,789.5331271903958,1110.42,-1389.34,10,8,2,1,27,0,13121.81,874.7873333333333,343.34,1483.3381870365745,6046.49,65.11,15.0,0
3178,handelsbanken,-4520.69,-196.55173913043475,-440.83,723.3271780878099,1366.2,-1391.07,8,15,1,2,28,0,8254.61,485.5652941176471,294.33,636.7985546379409,2764.46,30.92,17.0,0
3179,handelsbanken,3160.8399999999997,263.4033333333333,378.32,769.2463888334694,1199.57,-1053.31,8,4,1,1,19,0,42134.61,2478.5064705882355,713.25,7288.711590608745,30728.76,42.87,17.0,0
3180,handelsbanken,5167.85,369.13214285714287,708.77,824.2086174785023,1403.52,-1403.52,10,4,1,2,28,0,18235.04,1823.5040000000001,202.83999999999997,4822.515879333801,15520.65,30.23,10.0,0
3181,handelsbanken,6598.08,388.1223529411765,818.02,891.9015848492578,1566.67,-1566.67,12,5,1,1,26,0,11903.810000000001,850.272142857143,585.6600000000001,1307.9496026234142,5181.8,4.44,14.0,0
3182,handelsbanken,4659.42,221.87714285714287,356.53,852.2501335883899,1320.0,-1143.34,12,9,1,1,27,0,8676.17,723.0141666666667,629.01,686.2461282084298,2686.12,19.99,12.0,0
3183,handelsbanken,-2976.74,-156.67052631578946,-27.44,849.774267101261,949.89,-1566.62,9,10,1,1,26,0,17310.97,1442.5808333333334,227.09,3983.339452427181,14071.31,11.68,12.0,0
3184,handelsbanken,10525.83,553.9910526315789,1027.23,920.9007076281033,1650.27,-1650.27,15,4,1,1,28,0,37477.8,2082.1000000000004,599.1600000000001,6590.350596585712,28460.47,72.5,18.0,0
3185,handelsbanken,-10294.289999999999,-447.57782608695646,-495.46,931.2960357819856,835.19,-1531.49,9,14,1,2,28,0,15136.640000000001,1892.0800000000002,676.49,3701.110806095922,11013.03,0.87,8.0,0
3186,handelsbanken,-1015.9799999999998,-67.73199999999999,-185.67,900.7150300590558,1235.55,-1523.56,6,9,1,1,28,0,29859.839999999997,1571.5705263157893,388.68,4954.468845423486,21996.37,77.99,19.0,0
3187,handelsbanken,-3280.9199999999996,-182.2733333333333,-153.73499999999999,770.2808592668918,776.84,-1279.11,9,9,1,1,26,0,12124.64,1102.24,353.93,2266.1534822690187,7842.54,35.64,11.0,0
3188,handelsbanken,-2235.74,-117.67052631578946,-266.48,892.0074707302605,1518.96,-1236.75,8,11,1,1,27,0,13824.02,1063.3861538461538,441.02,2395.3901396346637,8971.63,28.13,13.0,0
3189,handelsbanken,11125.58,654.4458823529412,916.0,672.0196380878576,1922.78,-486.33,13,4,2,1,27,0,38261.600000000006,2732.971428571429,532.025,8139.455579735669,30980.4,112.79,14.0,0
3190,handelsbanken,639.5800000000002,35.53222222222223,224.185,768.1271620104973,1427.65,-1203.08,10,8,3,4,28,0,19579.6,1506.1230769230767,481.54,3513.310384939406,13145.48,85.34,13.0,1
3191,handelsbanken,3345.87,111.529,451.4,847.1748404299942,1289.25,-1579.49,21,9,2,1,28,0,26673.489999999998,1569.0288235294117,499.06,4316.033496491428,18276.07,126.53,17.0,0
3192,handelsbanken,-5564.719999999999,-292.87999999999994,-733.24,849.3336393968574,1014.1,-1566.8,8,11,1,1,28,0,8611.22,717.6016666666666,491.5,906.1906302141282,3511.32,148.01,12.0,0
3193,handelsbanken,2553.07,102.12280000000001,421.23,647.7475034592312,1009.62,-1069.8,15,10,2,1,27,0,30632.589999999997,2784.7809090909086,517.54,7718.703047151709,26041.53,49.5,11.0,0
3194,handelsbanken,-1779.6800000000003,-93.66736842105264,-143.48,826.3548135492547,1214.29,-1640.89,8,11,1,2,28,0,23626.17,2147.8336363636363,499.14,5471.612737674831,18627.73,49.23,11.0,0
3195,handelsbanken,-20727.64,-471.08272727272725,-707.73,642.1211798275202,1501.17,-1501.17,7,37,1,3,27,0,7914.02,659.5016666666667,558.2049999999999,495.3625368782184,1904.2,139.12,12.0,1
3196,handelsbanken,2708.16,169.26,151.79500000000002,1120.3707379077696,1564.15,-1321.66,8,8,1,1,25,0,18609.539999999997,1550.7949999999998,989.1,2299.3363973013047,8679.63,168.08,12.0,0
3197,handelsbanken,2543.3,59.14651162790698,74.73,540.0815869710433,1836.46,-979.76,35,8,2,2,28,0,42671.72,2844.7813333333334,391.29,9436.617155426942,36946.17,134.25,15.0,0
3198,handelsbanken,4108.48,273.89866666666666,699.97,719.467973613307,1012.77,-1288.21,11,4,1,1,27,0,22196.64,924.86,450.485,2033.0998069151105,10290.88,31.37,24.0,0
3199,handelsbanken,5621.69,468.47416666666663,386.885,877.7065093387458,1682.28,-901.89,8,4,1,1,24,0,23997.05,1599.8033333333333,524.39,4214.284009843642,16812.89,69.88,15.0,0
3200,handelsbanken,-5568.11,-121.04586956521739,-318.2,545.0586457562814,1308.14,-935.86,10,36,1,2,28,0,8621.72,453.77473684210526,394.67,306.4091800983417,1257.67,16.83,19.0,0
3201,handelsbanken,-1456.7900000000002,-91.04937500000001,-74.255,753.005278577946,1166.07,-1245.39,7,9,1,2,26,0,14019.01,1168.2508333333333,369.95,2912.2732836595924,10373.57,4.86,12.0,0
3202,handelsbanken,21.379999999999995,1.1877777777777776,-71.045,727.1006348549943,1582.41,-1582.41,8,10,2,1,24,0,26057.99,1737.1993333333335,473.59,5027.001285983334,19856.38,6.96,15.0,0
3203,handelsbanken,-1142.4299999999996,-71.40187499999998,-94.09,930.5680850764852,1769.59,-1835.38,8,8,1,1,27,0,26224.24,1873.16,461.915,5165.5388479243275,19756.88,8.37,14.0,0
3204,handelsbanken,3635.17,330.47,259.97,807.4852620326886,1663.77,-786.74,7,4,1,1,28,0,15711.8,1428.3454545454545,462.5,3579.3105899191355,12203.63,62.61,11.0,0
3205,handelsbanken,-4661.02,-194.20916666666668,192.2,771.8388892819349,1137.7,-1539.96,13,11,2,2,28,0,18084.76,1063.8094117647058,502.54,2234.88940941848,9636.1,106.63,17.0,0
3206,handelsbanken,-2162.0,-127.17647058823529,-340.21,1036.4509992393585,1626.29,-1386.08,7,10,1,1,26,0,12752.69,980.9761538461539,529.48,1402.6143005208671,5430.97,55.81,13.0,0
3207,handelsbanken,-833.81,-49.04764705882353,326.2,721.1333478935206,941.92,-941.92,9,8,1,1,27,0,8502.15,566.81,380.2,439.5955915384048,1373.16,4.52,15.0,0
3208,handelsbanken,3843.9300000000003,274.5664285714286,445.25,971.4215535738344,1443.27,-1308.05,9,5,1,1,24,0,9522.2,732.4769230769232,289.84,1459.7695134071944,5471.67,4.1,13.0,0
3209,handelsbanken,30274.32,776.2646153846154,1150.57,732.3496331809301,1150.57,-1469.24,33,6,1,3,28,0,15597.98,1039.8653333333334,437.01,2164.6218489640128,8807.02,51.2,15.0,1
3210,handelsbanken,-1582.72,-98.92,-182.13,669.5314280300813,938.11,-1423.34,7,9,1,1,24,0,10815.64,901.3033333333333,382.48,1605.4112504409654,5889.67,59.19,12.0,0
3211,handelsbanken,-1420.8999999999999,-71.04499999999999,29.6,654.522152602468,1082.96,-1082.96,13,7,2,1,26,0,5580.179999999999,398.58428571428567,240.575,313.28255380515736,1029.1,91.12,14.0,0
3212,handelsbanken,-2281.2999999999997,-114.06499999999998,-554.18,676.758508756029,1166.8,-952.46,8,12,1,2,28,0,24852.940000000002,1308.0494736842106,368.22,3811.044456108928,17000.75,72.92,19.0,0
3213,handelsbanken,595.5699999999997,49.63083333333331,306.535,963.7497646311075,1516.37,-1516.37,7,5,1,1,28,0,14038.64,1079.8953846153845,431.26,2321.795236534348,8744.92,18.21,13.0,0
3214,handelsbanken,-5017.8,-238.94285714285715,-735.65,686.352752323052,831.4,-844.78,7,14,1,1,28,0,26272.45,1642.028125,429.27,4901.436415944777,19989.36,34.5,16.0,0
3215,handelsbanken,4141.549999999999,295.82499999999993,302.96500000000003,1008.3447404972477,2114.84,-2114.84,10,4,1,1,27,0,14055.5,1756.9375,429.265,3750.760229811513,10979.77,46.73,8.0,0
3216,handelsbanken,8571.69,476.20500000000004,746.32,683.7795238942585,1487.14,-763.67,13,5,1,1,27,0,25818.430000000004,2347.1300000000006,555.21,6191.228530249873,20993.86,84.12,11.0,0
3217,handelsbanken,1943.5199999999998,138.82285714285712,373.85,761.4601379175161,1258.4,-1193.64,9,5,1,2,26,0,8517.5,655.1923076923077,371.27,1103.8198415967001,4174.58,19.84,13.0,0
3218,handelsbanken,2227.36,171.3353846153846,205.22,626.9021982549774,994.78,-871.34,9,4,1,1,24,0,4024.5899999999997,365.8718181818181,371.64,216.6274423436782,752.28,87.82,11.0,0
3219,handelsbanken,1269.46,84.63066666666667,525.15,951.281564608402,1453.1,-1453.1,8,7,1,1,28,0,19595.69,1959.569,281.765,5078.9990260602635,16397.44,47.05,10.0,0
3220,handelsbanken,-839.8100000000001,-39.990952380952386,54.63,740.0318103494252,1015.01,-1414.04,12,9,2,1,28,0,12847.17,988.2438461538461,507.28,1703.826979320076,6543.3,95.63,13.0,0
3221,handelsbanken,3653.73,304.4775,425.58000000000004,463.8188702524647,1115.77,-487.02,9,3,1,1,24,0,20943.81,1396.2540000000001,299.62,3770.1193210044994,14954.04,6.15,15.0,0
3222,handelsbanken,787.75,52.516666666666666,173.31,761.6757712689141,1193.26,-1337.26,9,6,1,2,25,0,12934.830000000002,1847.8328571428574,346.61,3698.4327959453058,10211.04,132.55,7.0,0
